time_sec,mode,iq_cmd_amp_ideal,iq_cmd_requested_amp,iq_cmd_lsb,iq_cmd_amp,iq_lsb,iq_amp,iq_error_amp,speed_dps
0.1140579249986331,sin,0.0,0.0,0,0.0,0,0.0,0.0,0.0
0.11605855899870221,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.11805883099987113,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.1200717479987361,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.12205484799960686,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.12406522999845038,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.12606511199919623,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.1281070829991222,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.13005629999861412,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.13206571999944572,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.13410720999854675,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.13607450099880225,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.1380696739997802,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.14010755699928268,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.14207570899998245,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.14405914099916117,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.14606558499872335,sin,0.0,0.0,0,0.0,0,0.0,0.0,0.0
0.1480658679993212,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.15006635099962295,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.1521072199993796,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.15405988299971796,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.15606767999997828,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.158106354998381,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.1600743369999691,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.1620789069984312,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.16410659199937072,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.16607533499882265,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.1680828919998021,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.17010404399843537,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.1720759919990087,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.17409102300007362,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.17610671500005992,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.17807445699872915,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.18007627199949638,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.18210637099946325,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.18407504399874597,sin,0.0,0.0,0,0.0,0,0.0,0.0,0.0
0.18607638899993617,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.18810470499920484,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.1900752019992069,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.19210785499853955,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.19410281799900986,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.1960743569998158,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.19807615199897555,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.2001063809984771,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.2020747440001287,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.2040756179994787,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.20610660899910727,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.2080749709984957,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.21007868999913626,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.21210449099999096,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.21407580899904133,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.21611775999917882,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.21810902600009285,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.22007504399880418,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.2220785329991486,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.22410271099943202,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.2260746100000688,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.2280899209999916,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.23010633400008373,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.23207456699856266,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.23406389899901114,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.23606291999931273,sin,0.0,0.0,0,0.0,-7,-0.11279296875,0.11279296875,0.0
0.23805459599861933,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.24005761399894254,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.2420587090000481,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.2440584799987846,sin,0.0,0.0,0,0.0,0,0.0,0.0,0.0
0.24605778099976305,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.24805818399909185,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.25005760499880125,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.25205742700018163,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.25405798999963736,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.25605862399970647,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.25805774399850634,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.260057916999358,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.2620576079989405,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.26405831199917884,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.2660570319985709,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.26805720399897837,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.2700578379990475,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.2720546339987777,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.27406008599973575,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.27606013900003745,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.2780592089984566,sin,0.0,0.0,0,0.0,-7,-0.11279296875,0.11279296875,0.0
0.28005772799951956,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.2820586429988907,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.2840583039997,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.28605869700004405,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.28805882899905555,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.290058570999463,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.2920590749999974,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.2940583849995164,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.29606263499954366,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.2980573779987026,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.30006287099968176,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
