time_sec,iq_cmd_requested_amp,iq_cmd_lsb,iq_cmd_amp,iq_lsb,iq_amp,iq_error_amp,speed_dps
0.0002331910000066273,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.002064324000457418,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.0040619900009915,0.0,0,0.0,7,0.11279296875,-0.11279296875,0.0
0.0060611600001720944,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.008061163000093075,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.01006151700130431,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.012061551000442705,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.01406059300097695,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.016062196000348195,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.01806210200084024,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.020167804001175682,0.0,0,0.0,-1,-0.01611328125,0.01611328125,0.0
0.022060731000237865,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.024152543999662157,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.02606422300050326,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.028172420999908354,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.030065156001001014,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.03206464600043546,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.034064552000927506,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.03617886200117937,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.038168848001078004,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.04006577499967534,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.042068433000167715,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.04406552399996144,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.04606904600041162,0.0,0,0.0,-1,-0.01611328125,0.01611328125,0.0
0.048184604000198306,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.05006764199970348,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.05220723300044483,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.05407068699969386,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.056069633001243346,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.0580705640004453,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.060209866000150214,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.062072136001006584,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.06407354600014514,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.06607418900057382,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.06807566300085455,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.07007646500096598,0.0,0,0.0,-10,-0.1611328125,0.1611328125,0.0
0.07228879499962204,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.07407403800061729,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.07607605600060197,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.07807788200079813,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.08007794900004228,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.08207743900129572,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.08407462499963003,0.0,0,0.0,0,0.0,0.0,0.0
0.08607606700024917,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.08807498200076225,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.09007571999973152,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.09207607400094275,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.09407389999978477,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.0960757270004251,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.09807675299998664,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.10007633900022483,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.1020764370005054,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.10407557600046857,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.10607679399981862,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.10807516400018358,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.11007715000050666,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.11207545700017363,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.11407600300117338,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.1160753330004809,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.11807671200040204,0.0,0,0.0,0,0.0,0.0,0.0
0.12007521000123234,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.12207470000066678,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.12407594999967841,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.12607588900027622,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.1280750910009374,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.1300759890000336,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.13207714300006046,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.13407762600036222,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.13607628400131944,0.0,0,0.0,-1,-0.01611328125,0.01611328125,0.0
0.13807692600130395,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.1400746560011612,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.14207664300010947,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.14407523699992453,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.14607655100007833,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.14807559300061257,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.1500772279996454,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.15207473400005256,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.15407591999974102,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.1560759540006984,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.15807688499990036,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.16007611900022312,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.1620754810010112,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.1640763790001074,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
