time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque
1786166383.4334729,0.0111,-0.0111,-0.001,0.0039,-0.0017,0.0005,1.1236,-0.2355,0.0033,-0.0031,-0.0009,-0.0184,-0.0005,0.0091,0.0,0.0078,-0.033629998564720154,0.03360999748110771,1.5735900402069092,-1.5803600549697876,1.5756499767303467,-1.572910189628601,0.0,0.0
1786166383.4344435,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0005,1.1236,-0.2355,0.0054,-0.005,-0.0025,-0.0172,-0.0034,0.0121,-0.0004,0.0084,-0.03384000062942505,0.033799998462200165,1.5737500190734863,-1.580180048942566,1.5759400129318237,-1.5732101202011108,0.0,0.0
1786166383.4353435,0.0112,-0.0112,-0.001,0.0037,-0.0018,0.0006,1.1236,-0.2354,0.0075,-0.0069,-0.004,-0.0159,-0.0063,0.0151,-0.0008,0.0089,-0.03435000032186508,0.034289997071027756,1.5738999843597412,-1.580010175704956,1.5765300989151,-1.5738099813461304,0.0,0.0
1786166383.4360628,0.0112,-0.0112,0.0017,0.0008,0.003,-0.0042,1.1243,-0.236,0.0082,-0.0072,0.5525,-0.576,0.9618,-0.9531,0.1293,-0.1201,-0.03441999852657318,0.03432000055909157,1.5101500749588013,-1.5153001546859741,1.4653199911117554,-1.4625900983810425,0.0,0.0
1786166383.5129094,0.0113,-0.0112,0.0073,-0.0049,0.0127,-0.0138,1.1256,-0.2373,0.009,-0.0076,1.1084,-1.1354,1.9288,-1.9201,0.2593,-0.249,-0.03480000048875809,0.034359999001026154,1.4377599954605103,-1.4422601461410522,1.33951997756958,-1.337090015411377,0.0,0.0
1786166383.5191863,0.0113,-0.0113,0.0156,-0.0133,0.0271,-0.0282,1.1275,-0.2392,0.01,-0.0083,1.6629,-1.6934,2.8934,-2.8848,0.389,-0.3776,-0.03490000218153,0.03473000228404999,1.357409954071045,-1.3612600564956665,1.1998600959777832,-1.1974201202392578,0.0,0.0
1786166383.5244076,0.0114,-0.0113,0.0265,-0.0244,0.0461,-0.0471,1.1301,-0.2417,0.0113,-0.0092,2.1829,-2.2167,3.7948,-3.7861,0.5097,-0.4972,-0.03533000126481056,0.03482000157237053,1.2727100849151611,-1.2756301164627075,1.052720069885254,-1.0505900382995605,0.0,0.0
1786166383.5456254,0.0114,-0.0114,0.0398,-0.0379,0.0692,-0.0702,1.1332,-0.2447,0.0129,-0.0105,2.6631,-2.7001,4.6232,-4.6147,0.6199,-0.6065,-0.0354899987578392,0.03525000065565109,1.1847901344299316,-1.186790108680725,0.9005800485610962,-0.8984301090240479,0.0,0.0
1786166383.5517116,0.0115,-0.0114,0.0553,-0.0536,0.0961,-0.097,1.1368,-0.2482,0.015,-0.0123,3.0984,-3.1385,5.3691,-5.361,0.7182,-0.7039,-0.035999998450279236,0.035429999232292175,1.0947600603103638,-1.0958499908447266,0.7452900409698486,-0.7434000372886658,0.0,0.0
1786166383.5583274,0.0116,-0.0115,0.0728,-0.0713,0.1262,-0.1271,1.1408,-0.2522,0.0176,-0.0144,3.4856,-3.5288,6.0264,-6.0189,0.8037,-0.7887,-0.036559998989105225,0.03593999892473221,1.0035400390625,-1.0037200450897217,0.5892599821090698,-0.5873101353645325,0.0,0.0
