time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,hip_L_Joint_target_pos_rad
121125.396579125,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0008,-0.0008,-0.0421,0.0365,0.0035,0.0046,0.0053,-0.0096,0.0,0.0,0.04979129284827244
121125.402190549,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0008,-0.0008,-0.0422,0.0364,0.0031,0.0044,0.0055,-0.0095,0.0,0.0,0.05472963069743647
121125.407870621,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0008,-0.0008,-0.042,0.0366,0.0031,0.0044,0.0055,-0.0095,0.0,0.0,0.059660008491987104
121125.413876937,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0,-1e-04,0.0,1e-04,0.0,0.0,-0.0008,-0.0008,-0.0424,0.0363,0.0028,0.0047,0.0056,-0.0096,0.0,0.0,0.06458229106312674
121125.443428733,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0009,-0.0008,-0.0448,0.0349,0.0033,0.0042,0.0054,-0.0094,0.0,0.0,0.06949634346399214
121125.448093063,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0009,-0.0008,-0.0476,0.0323,0.0039,0.0032,0.0051,-0.0089,0.0,0.0,0.0744020309733543
121125.454032598,0.0111,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0116,0.0078,0.0,0.0006,0.0,1e-04,-0.001,-0.0009,0.0317,0.0347,0.0031,0.003,0.0052,-0.0091,0.0,0.0,0.07929921909931226
121125.480929175,0.0111,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0,-0.006,0.0,-0.0004,0.0,-1e-04,-0.0009,-0.0007,0.0031,0.0379,0.0062,0.0027,0.0045,-0.0081,0.0,0.0,0.08418777358297957
121125.487490053,0.0112,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0,-0.008,0.0,-0.0006,0.0,-1e-04,-0.0009,-0.0006,-0.0039,0.0362,0.005,0.0015,0.0047,-0.008,0.0,0.0,0.08906756040216574
121125.492719917,0.0113,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.014,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.0744,0.0364,0.0022,0.004,0.0056,-0.0096,0.0,0.0,0.09393844577505
121125.519583086,0.0114,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0208,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.0917,0.0358,0.0027,0.0047,0.0056,-0.0096,0.0,0.0,0.09880029616384955
121125.524710548,0.0115,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0284,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1058,0.0358,0.0027,0.0048,0.0056,-0.0096,0.0,0.0,0.10365297827847969
121125.530193864,0.0117,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0366,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1198,0.0358,0.0026,0.0049,0.0057,-0.0097,0.0,0.0,0.10849635908020933
121125.535681517,0.0119,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0456,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1337,0.0359,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.1133303057853069
121125.560308245,0.0122,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0551,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1464,0.0358,0.0027,0.0048,0.0056,-0.0096,0.0,0.0,0.11815468586868172
121125.567397743,0.0125,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.0654,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1613,0.0358,0.0031,0.0042,0.0054,-0.0094,0.0,0.0,0.12296936706751682
121125.573484052,0.0129,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.0764,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1748,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.12777421738489497
121125.600883004,0.0133,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.0879,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1868,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.13256910509341757
121125.607184605,0.0138,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.1,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1995,0.0357,0.0029,0.0044,0.0055,-0.0095,0.0,0.0,0.13735389873881598
121125.613190283,0.0144,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.1127,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.212,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.14212846714355537
121125.639824972,0.015,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.1259,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.2241,0.0357,0.0029,0.0044,0.0055,-0.0094,0.0,0.0,0.1468926794104311
121125.645166183,0.0157,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.1397,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.2361,0.0358,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.15164640492615722
121125.650633378,0.0165,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.154,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.2477,0.0358,0.0029,0.0044,0.0055,-0.0095,0.0,0.0,0.15638951336494739
121125.656163888,0.0174,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.1688,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.2592,0.0358,0.0028,0.0045,0.0056,-0.0095,0.0,0.0,0.16112187469208783
121125.683718675,0.0183,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.184,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.2702,0.0357,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.1658433591675022
121125.689708584,0.0193,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.1997,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.2812,0.0357,0.0027,0.0046,0.0056,-0.0096,0.0,0.0,0.1705538373493085
121125.694953435,0.0204,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.2159,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.2917,0.0357,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.175253180097368
121125.721565141,0.0215,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.2324,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.3019,0.0357,0.0028,0.0045,0.0056,-0.0095,0.0,0.0,0.17994125857682536
121125.72702326,0.0228,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.2493,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.3119,0.0357,0.0028,0.0045,0.0056,-0.0095,0.0,0.0,0.1846179442616409
121125.732702657,0.0241,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.2665,0.0,0.0,0.0,0.0,0.0,-0.0012,-0.0007,0.3216,0.0357,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.18928310893811418
121125.756394126,0.0255,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2358,0.2841,0.0,0.0,0.0,0.0,0.0,-0.0012,-0.0007,0.3308,0.0357,0.0031,0.0041,0.0054,-0.0093,0.0,0.0,0.193936624708399
121125.763893849,0.027,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2359,0.3019,0.0,0.0,0.0,0.0,0.0,-0.0012,-0.0007,0.3397,0.0357,0.0026,0.0048,0.0057,-0.0096,0.0,0.0,0.1985783639940097
121125.771221119,0.0286,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2359,0.32,0.0,0.0,0.0,0.0,0.0,-0.0012,-0.0007,0.3485,0.0357,0.0029,0.0044,0.0055,-0.0094,0.0,0.0,0.20320819953931918
121125.776596884,0.0303,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.3384,0.0,0.0,0.0,0.0,0.0,-0.0012,-0.0007,0.3569,0.0357,0.0029,0.0044,0.0055,-0.0094,0.0,0.0,0.20782600441504717
121125.804713965,0.0321,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.3569,0.0,0.0,0.0,0.0,0.0,-0.0012,-0.0007,0.3649,0.0357,0.0027,0.0046,0.0056,-0.0096,0.0,0.0,0.2124316520217403
121125.809803526,0.034,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.3757,0.0,0.0,0.0,0.0,0.0,-0.0012,-0.0007,0.3729,0.0356,0.0029,0.0043,0.0055,-0.0094,0.0,0.0,0.21702501609324287
121125.81567773,0.036,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.3946,0.0,0.0,0.0,0.0,0.0,-0.0012,-0.0007,0.3802,0.0357,0.0029,0.0043,0.0055,-0.0094,0.0,0.0,0.22160597070015864
121125.840063109,0.038,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.4137,0.0,0.0,0.0,0.0,0.0,-0.0012,-0.0007,0.3874,0.0357,0.0027,0.0046,0.0056,-0.0096,0.0,0.0,0.22617439025330288
121125.847945814,0.0402,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.4328,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0007,0.3942,0.0356,0.0028,0.0045,0.0056,-0.0095,0.0,0.0,0.23073014950714588
121125.855301918,0.0425,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.4521,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0007,0.4008,0.0357,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.23527312356324648
121125.882574165,0.0448,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.4713,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0007,0.4069,0.0356,0.0026,0.0047,0.0057,-0.0096,0.0,0.0,0.23980318787367588
121125.890299497,0.0473,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.4907,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0007,0.4127,0.0356,0.0027,0.0046,0.0056,-0.0095,0.0,0.0,0.2443202182444329
121125.894366473,0.0498,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.51,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0006,0.4181,0.0356,0.0029,0.0043,0.0055,-0.0094,0.0,0.0,0.24882409083884782
121125.899805927,0.0525,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.5292,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0006,0.4232,0.0356,0.0029,0.0043,0.0056,-0.0094,0.0,0.0,0.25331468218097875
121125.926549269,0.0552,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.5484,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0006,0.428,0.0356,0.0026,0.0047,0.0057,-0.0096,0.0,0.0,0.2577918691589952
121125.934742793,0.058,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1231,-0.2359,0.5675,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0006,0.4327,0.0356,0.0029,0.0043,0.0055,-0.0094,0.0,0.0,0.262255529028555
121125.943068611,0.061,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.5865,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0006,0.4368,0.0356,0.0026,0.0046,0.0057,-0.0096,0.0,0.0,0.2667055394161676
121125.973122332,0.064,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.6054,0.0,0.0,0.0,0.0,0.0,-0.0013,-0.0006,0.4406,0.0356,0.0028,0.0044,0.0056,-0.0095,0.0,0.0,0.2711417783225506
121125.978551116,0.0671,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.6241,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.4444,0.0356,0.0028,0.0045,0.0056,-0.0095,0.0,0.0,0.2755641241259732
121125.984555843,0.0703,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.6425,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.4475,0.0356,0.0029,0.0043,0.0056,-0.0094,0.0,0.0,0.2799724555855916
121126.007412494,0.0736,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.6608,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.4506,0.0355,0.0028,0.0044,0.0056,-0.0095,0.0,0.0,0.2843666518447717
121126.015737824,0.077,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.6788,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.4531,0.0355,0.0026,0.0047,0.0057,-0.0096,0.0,0.0,0.28874659243440337
121126.023450161,0.0805,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.6965,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.4556,0.0355,0.0028,0.0044,0.0056,-0.0095,0.0,0.0,0.2931121572762031
121126.030039577,0.0841,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.714,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.4578,0.0355,0.003,0.0041,0.0055,-0.0093,0.0,0.0,0.2974632266860051
121126.056758954,0.0877,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.7311,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.4594,0.0355,0.0026,0.0046,0.0057,-0.0095,0.0,0.0,0.3017996813770438
121126.061897007,0.0915,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.7478,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.461,0.0355,0.0027,0.0045,0.0057,-0.0095,0.0,0.0,0.30612140246322317
121126.067184844,0.0953,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.7642,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.4623,0.0355,0.0027,0.0046,0.0057,-0.0095,0.0,0.0,0.31042827146237695
121126.091730986,0.0992,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.123,-0.2359,0.7802,0.0,0.0,0.0,0.0,0.0,-0.0014,-0.0006,0.4633,0.0355,0.0028,0.0043,0.0056,-0.0094,0.0,0.0,0.31472017029951527
121126.098845741,0.1032,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.123,-0.2359,0.7958,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.464,0.0356,0.0029,0.0043,0.0056,-0.0094,0.0,0.0,0.31899698131006404
121126.107668737,0.1072,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.2359,0.8109,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.4645,0.0354,0.0027,0.0044,0.0057,-0.0095,0.0,0.0,0.32325858724308854
121126.135777764,0.1114,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.2359,0.8256,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.4646,0.0356,0.0027,0.0046,0.0057,-0.0096,0.0,0.0,0.3275048712645098
121126.142091346,0.1156,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.2359,0.8398,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.4645,0.0354,0.0028,0.0043,0.0056,-0.0094,0.0,0.0,0.3317357169603061
121126.147121217,0.1198,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.2359,0.8535,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.4644,0.0356,0.0027,0.0046,0.0057,-0.0095,0.0,0.0,0.3359510083397057
121126.152748086,0.1242,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.2359,0.8666,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.4637,0.0355,0.0028,0.0043,0.0056,-0.0094,0.0,0.0,0.34015062983836575
121126.177722766,0.1286,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.2359,0.8792,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.4631,0.0355,0.0029,0.0042,0.0056,-0.0094,0.0,0.0,0.34433446632154185
121126.186085595,0.133,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.2359,0.8913,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.4622,0.0355,0.0027,0.0045,0.0057,-0.0095,0.0,0.0,0.348502403087243
121126.191593436,0.1375,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.236,0.9028,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.461,0.0355,0.0027,0.0044,0.0057,-0.0095,0.0,0.0,0.3526543258693776
121126.219097185,0.1421,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.236,0.9137,0.0,0.0,0.0,0.0,0.0,-0.0015,-0.0006,0.4599,0.0355,0.0027,0.0044,0.0057,-0.0095,0.0,0.0,0.35679012084088524
121126.224518895,0.1467,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.236,0.924,0.0,0.0,0.0,0.0,0.0,-0.0016,-0.0006,0.4582,0.0355,0.0029,0.0043,0.0056,-0.0094,0.0,0.0,0.3609096746168574
121126.229713279,0.1514,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.236,0.9336,0.0,0.0,0.0,0.0,0.0,-0.0016,-0.0006,0.4566,0.0354,0.0026,0.0046,0.0058,-0.0095,0.0,0.0,0.3650128742576466
121126.255941584,0.1561,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.236,0.9427,0.0,0.0,0.0,0.0,0.0,-0.0016,-0.0006,0.455,0.0356,0.0028,0.0044,0.0057,-0.0094,0.0,0.0,0.3690996072719618
121126.260882449,0.1609,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1229,-0.236,0.9511,0.0,0.0,0.0,0.0,0.0,-0.0016,-0.0006,0.4529,0.0354,0.0027,0.0045,0.0057,-0.0095,0.0,0.0,0.37316976161995297
121126.266346619,0.1657,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.9588,0.0,0.0,0.0,0.0,0.0,-0.0016,-0.0006,0.4508,0.0356,0.0028,0.0044,0.0057,-0.0094,0.0,0.0,0.37722322571628264
121126.272293093,0.1705,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.9659,0.0,0.0,0.0,0.0,0.0,-0.0016,-0.0006,0.4487,0.0355,0.0028,0.0043,0.0057,-0.0094,0.0,0.0,0.38125988843318526
121126.2998104,0.1754,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.9723,0.0,0.0,0.0,0.0,0.0,-0.0016,-0.0006,0.4464,0.0355,0.0028,0.0044,0.0057,-0.0095,0.0,0.0,0.3852796391035129
121126.305836907,0.1803,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.978,0.0,0.0,0.0,0.0,0.0,-0.0016,-0.0006,0.4439,0.0355,0.0027,0.0045,0.0057,-0.0095,0.0,0.0,0.389282367523771
121126.311034086,0.1852,-0.0112,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.983,0.0,0.0,0.0,0.0,0.0,-0.0016,-0.0006,0.4414,0.0355,0.0028,0.0044,0.0057,-0.0094,0.0,0.0,0.3932679639571375
121126.337872438,0.1901,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.9873,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0006,0.4387,0.0355,0.0028,0.0043,0.0057,-0.0094,0.0,0.0,0.39723631913647284
121126.343695396,0.1951,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.9908,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0006,0.436,0.0355,0.0027,0.0046,0.0057,-0.0095,0.0,0.0,0.4011873242673153
121126.348988336,0.2,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.9937,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0006,0.4331,0.0356,0.0028,0.0043,0.0056,-0.0094,0.0,0.0,0.40512087103086336
121126.376339019,0.205,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.9959,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0006,0.4302,0.0356,0.0027,0.0046,0.0057,-0.0095,0.0,0.0,0.4090368515869456
121126.380778179,0.21,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.9973,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0006,0.4274,0.0356,0.0029,0.0043,0.0056,-0.0094,0.0,0.0,0.4129351585769768
121126.387213768,0.215,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.998,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0006,0.4244,0.0356,0.0029,0.0043,0.0056,-0.0094,0.0,0.0,0.4168156851269016
121126.392816145,0.22,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.998,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0006,0.4214,0.0356,0.0028,0.0044,0.0057,-0.0095,0.0,0.0,0.42067832485012446
121126.419294824,0.225,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1228,-0.236,0.9973,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0006,0.4185,0.0356,0.0027,0.0046,0.0057,-0.0096,0.0,0.0,0.4245229718504263
121126.424460006,0.2299,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1227,-0.236,0.9958,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0005,0.4157,0.0356,0.0029,0.0043,0.0056,-0.0094,0.0,0.0,0.4283495207248672
121126.42973325,0.2349,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1227,-0.236,0.9936,0.0,0.0,0.0,0.0,0.0,-0.0017,-0.0005,0.4126,0.0356,0.0028,0.0044,0.0056,-0.0095,0.0,0.0,0.432157866566677
121126.455896972,0.2399,-0.0113,-0.001,0.0037,-0.0017,0.0004,1.1227,-0.236,0.9907,0.0,0.0,0.0,0.0,0.0,-0.0018,-0.0005,0.4098,0.0356,0.0028,0.0044,0.0056,-0.0095,0.0,0.0,0.4359479049681305
