time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque
1785768339,0.0111,-0.0111,-0.001,0.0039,-0.0017,0.0005,1.1236,-0.2355,0.0033,-0.0031,-0.0009,-0.0184,-0.0005,0.0091,0,0.0078,0,0,0,0,0,0,0,0
1785768339,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0005,1.1236,-0.2355,0.0054,-0.005,-0.0025,-0.0172,-0.0034,0.0121,-0.0004,0.0084,0,0,0,0,0,0,0,0
1785768339,0.0112,-0.0112,-0.001,0.0037,-0.0018,0.0006,1.1236,-0.2354,0.0075,-0.0069,-0.004,-0.0159,-0.0063,0.0151,-0.0008,0.0089,0,0,0,0,0,0,0,0
1785768339,0.0112,-0.0112,-0.001,0.0036,-0.0018,0.0007,1.1236,-0.2354,0.0097,-0.0087,-0.0056,-0.0147,-0.0092,0.018,-0.0013,0.0095,0,0,0,0,0,0,0,0
1785768339,0.0113,-0.0113,-0.0011,0.0036,-0.0019,0.0008,1.1236,-0.2353,0.0118,-0.0106,-0.0072,-0.0134,-0.012,0.021,-0.0017,0.01,0,0,0,0,0,0,0,0
1785768339,0.0114,-0.0113,-0.0011,0.0035,-0.002,0.0009,1.1236,-0.2353,0.0139,-0.0124,-0.0087,-0.0122,-0.0149,0.0239,-0.0021,0.0106,0,0,0,0,0,0,0,0
1785768339,0.0114,-0.0114,-0.0012,0.0034,-0.002,0.0011,1.1236,-0.2352,0.0161,-0.0142,-0.0102,-0.0109,-0.0177,0.0268,-0.0025,0.0111,0,0,0,0,0,0,0,0
1785768339,0.0115,-0.0115,-0.0012,0.0034,-0.0022,0.0012,1.1236,-0.2352,0.0182,-0.0161,-0.0118,-0.0097,-0.0205,0.0297,-0.0029,0.0116,0,0,0,0,0,0,0,0
1785768339,0.0116,-0.0116,-0.0013,0.0033,-0.0023,0.0014,1.1236,-0.2351,0.0203,-0.0179,-0.0133,-0.0084,-0.0233,0.0326,-0.0034,0.0121,0,0,0,0,0,0,0,0
1785768339,0.0117,-0.0117,-0.0014,0.0033,-0.0024,0.0016,1.1235,-0.2351,0.0223,-0.0197,-0.0148,-0.0071,-0.0261,0.0354,-0.0038,0.0126,0,0,0,0,0,0,0,0
1785768339,0.0119,-0.0118,-0.0014,0.0033,-0.0025,0.0017,1.1235,-0.235,0.0244,-0.0215,-0.0163,-0.0059,-0.0288,0.0382,-0.0042,0.0131,0,0,0,0,0,0,0,0
1785768339,0.012,-0.0119,-0.0015,0.0033,-0.0027,0.0019,1.1235,-0.2349,0.0265,-0.0233,-0.0177,-0.0046,-0.0315,0.041,-0.0046,0.0136,0,0,0,0,0,0,0,0
1785768339,0.0121,-0.012,-0.0016,0.0032,-0.0029,0.0022,1.1235,-0.2349,0.0285,-0.0251,-0.0192,-0.0034,-0.0342,0.0437,-0.005,0.0141,0,0,0,0,0,0,0,0
1785768339,0.0123,-0.0121,-0.0017,0.0032,-0.0031,0.0024,1.1234,-0.2348,0.0305,-0.0268,-0.0206,-0.0022,-0.0368,0.0464,-0.0054,0.0146,0,0,0,0,0,0,0,0
1785768339,0.0125,-0.0123,-0.0018,0.0032,-0.0033,0.0026,1.1234,-0.2347,0.0325,-0.0286,-0.022,-0.0009,-0.0394,0.0491,-0.0057,0.015,0,0,0,0,0,0,0,0
