time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,observation_6,observation_7,observation_8,observation_9,observation_10,observation_11,observation_12,observation_13,observation_14,observation_15,observation_16,observation_17,observation_18,observation_19,observation_20,observation_21,observation_22,observation_23,observation_24,observation_25,observation_26,observation_27,observation_28,observation_29,observation_30,observation_31
1.319999971,0.0004,-0.0052,0.6816,-0.6687,1.2498,-1.2491,1.2966,-0.9812,0.0023,-0.0014,-0.0084,-0.1068,0.3037,-0.3316,-0.0009,0.3646,-1.3675440549850464,1.327191948890686,0.44002169370651245,0.33745333552360535,-3.337247848510742,2.615440607070923,0.11996055394411087,0.1637953817844391,0.01387646235525608,0.05771792307496071,0.019714858382940292,-0.06055213138461113,0.0013493120204657316,-0.9981642365455627,0.0,0.0,0.0,0.5199999809265137,0.00039999998989515007,-0.005200000014156103,-0.2939999997615814,0.3068999946117401,-0.8446000218391418,0.845300018787384,0.002300000051036477,-0.00139999995008111,-0.00839999970048666,-0.10679999738931656,0.3037000000476837,-0.33160001039505005,-0.0008999999845400453,0.3646000027656555,-0.9099038243293762,0.8774861693382263,-0.288446843624115,0.8110931515693665,-3.846637725830078,3.3844399452209473,0.5675773620605469,0.683420717716217
1.3299999710000001,0.0004,-0.0052,0.6816,-0.6699,1.2523,-1.252,1.2967,-0.9773,0.0035,-0.0008,-0.0086,-0.1134,0.2262,-0.2587,-0.0033,0.4076,-1.377811074256897,1.3186047077178955,0.38601377606391907,0.36236438155174255,-3.353882074356079,2.643911838531494,0.079020656645298,0.195043683052063,0.015676995739340782,0.016348985955119133,0.010915666818618774,-0.06055213138461113,0.0013493120204657316,-0.9981642365455627,0.0,0.0,0.0,0.5199999809265137,0.00039999998989515007,-0.005200000014156103,-0.2939999997615814,0.30570000410079956,-0.8421000242233276,0.8424000144004822,0.0035000001080334187,-0.0007999999797903001,-0.00860000029206276,-0.11339999735355377,0.22619999945163727,-0.25870001316070557,-0.0032999999821186066,0.4075999855995178,-0.9107427000999451,0.8743013143539429,-0.2952122092247009,0.8316488862037659,-3.893785238265991,3.4121203422546387,0.4796622097492218,0.7281015515327454
1.33999997,0.0005,-0.0051,0.6815,-0.6711,1.2539,-1.2541,1.2967,-0.973,0.0052,0.0003,-0.0271,-0.0998,0.1355,-0.1715,-0.0049,0.4475,-1.3845402002334595,1.3029776811599731,0.3165793716907501,0.3706577718257904,-3.3345155715942383,2.672916889190674,0.024214306846261024,0.23242177069187164,0.01785651035606861,-0.016386760398745537,0.0008864080882631242,-0.060046400874853134,0.0010932540753856301,-0.9981950521469116,0.0,0.0,0.0,0.5199999809265137,0.0005000000237487257,-0.005100000184029341,-0.29409998655319214,0.304500013589859,-0.840499997138977,0.8403000235557556,0.005200000014156103,0.0003000000142492354,-0.02710000053048134,-0.0997999981045723,0.1354999989271164,-0.17149999737739563,-0.004900000058114529,0.44749999046325684,-0.9175074100494385,0.8686164617538452,-0.3312308192253113,0.845416247844696,-3.905041456222534,3.430161237716675,0.3154226243495941,0.8616947531700134
1.34999997,0.0006,-0.0051,0.681,-0.672,1.2546,-1.2553,1.2966,-0.9683,0.0084,0.0035,-0.0876,-0.0649,0.0257,-0.0771,-0.0144,0.5059,-1.3788862228393555,1.288758635520935,0.2837473750114441,0.37711402773857117,-3.330169916152954,2.70563006401062,-0.036127399653196335,0.2606416642665863,0.02360953390598297,-0.026945214718580246,0.008218430913984776,-0.060046400874853134,0.0010932540753856301,-0.9981950521469116,0.0,0.0,0.0,0.5199999809265137,0.0006000000284984708,-0.005100000184029341,-0.2946000099182129,0.303600013256073,-0.8398000001907349,0.8391000032424927,0.00839999970048666,0.0035000001080334187,-0.08760000020265579,-0.0649000033736229,0.025699999183416367,-0.0771000012755394,-0.014399999752640724,0.5059000253677368,-0.9216801524162292,0.8584717512130737,-0.378953754901886,0.8494518399238586,-3.89497709274292,3.451111316680908,0.09587723016738892,1.019187092781067
1.35999997,0.0006,-0.0051,0.6798,-0.6724,1.2544,-1.2557,1.2964,-0.9628,-0.0132,-0.0173,-0.1348,-0.0172,-0.0168,0.0085,-0.0116,0.5845,-1.3523902893066406,1.2864270210266113,0.28051161766052246,0.37582603096961975,-3.359607458114624,2.7069475650787354,-0.09103140980005264,0.2752412259578705,0.003145389724522829,-0.016374552622437477,0.018691696226596832,-0.060509007424116135,0.0006465656915679574,-0.9981674551963806,0.0,0.0,0.0,0.5199999809265137,0.0006000000284984708,-0.005100000184029341,-0.29580000042915344,0.30320000648498535,-0.8399999737739563,0.838699996471405,-0.013199999928474426,-0.01730000041425228,-0.1348000019788742,-0.01720000058412552,-0.01679999940097332,0.008500000461935997,-0.011599999852478504,0.5845000147819519,-0.9174975156784058,0.8492057919502258,-0.4058750867843628,0.8542826771736145,-3.8980000019073486,3.476813316345215,-0.14738960564136505,1.1437466144561768
1.36999997,0.0005,-0.0051,0.6782,-0.6725,1.2538,-1.2555,1.296,-0.9565,-0.001,-0.0044,-0.1685,0.0043,-0.0592,0.0284,-0.0537,0.6526,-1.3423757553100586,1.252114176750183,0.2579730451107025,0.3470008075237274,-3.321387767791748,2.7455809116363525,-0.12650883197784424,0.2842167317867279,0.014942042529582977,-0.000170917235664092,0.007164926268160343,-0.060842473059892654,0.0004361100436653942,-0.9981472492218018,0.0,0.0,0.0,0.5199999809265137,0.0005000000237487257,-0.005100000184029341,-0.29739999771118164,0.30309998989105225,-0.8406000137329102,0.8389000296592712,-0.0010000000474974513,-0.004399999976158142,-0.16850000619888306,0.00430000014603138,-0.05920000001788139,0.0284000001847744,-0.053700000047683716,0.6525999903678894,-0.9012735486030579,0.8462647199630737,-0.41357892751693726,0.8558040261268616,-3.920858383178711,3.482598304748535,-0.3664456307888031,1.2178648710250854
1.379999969,0.0006,-0.0051,0.6765,-0.6724,1.2527,-1.255,1.2947,-0.9492,-0.0041,-0.0045,-0.1829,0.0093,-0.1097,0.0604,-0.1489,0.7584,-1.3246029615402222,1.2341440916061401,0.22671374678611755,0.30923905968666077,-3.272345781326294,2.7780680656433105,-0.15698330104351044,0.2819053530693054,0.017129842191934586,0.005556819029152393,0.0001857215102063492,-0.060842473059892654,0.0004361100436653942,-0.9981472492218018,0.0,0.0,0.0,0.5199999809265137,0.0006000000284984708,-0.005100000184029341,-0.29910001158714294,0.30320000648498535,-0.84170001745224,0.8393999934196472,-0.004100000020116568,-0.0044999998062849045,-0.18289999663829803,0.00930000003427267,-0.10970000177621841,0.06040000170469284,-0.14890000224113464,0.758400022983551,-0.8939838409423828,0.8242494463920593,-0.4340513050556183,0.8378205299377441,-3.8994052410125732,3.510080575942993,-0.5167753100395203,1.2673869132995605
1.389999969,0.0007,-0.0049,0.6748,-0.6724,1.2513,-1.2543,1.2922,-0.9409,0.0007,0.0005,-0.1696,0.008,-0.1517,0.0943,-0.2805,0.8781,-1.320285439491272,1.2107937335968018,0.1624399870634079,0.24813619256019592,-3.177454710006714,2.8235912322998047,-0.18497809767723083,0.2762793302536011,0.02031802386045456,0.0044588749296963215,-0.02108154445886612,-0.06082697957754135,0.00014050793834030628,-0.9981483221054077,0.0,0.0,0.0,0.5199999809265137,0.000699999975040555,-0.004900000058114529,-0.30079999566078186,0.30320000648498535,-0.8431000113487244,0.8400999903678894,0.000699999975040555,0.0005000000237487257,-0.1695999950170517,0.00800000037997961,-0.1517000049352646,0.09430000185966492,-0.28049999475479126,0.8780999779701233,-0.8821420073509216,0.8122627139091492,-0.4592508375644684,0.8131793737411499,-3.87227725982666,3.534872055053711,-0.6577131748199463,1.279301404953003
1.399999969,0.0008,-0.0048,0.6731,-0.6724,1.2494,-1.2531,1.2883,-0.9311,0.001,0.0015,-0.1865,0.0059,-0.1875,0.1416,-0.415,1.0286,-1.304935336112976,1.2157952785491943,0.18610157072544098,0.23893208801746368,-3.1885898113250732,2.84515380859375,-0.21757765114307404,0.25366857647895813,0.01810676045715809,0.015234092250466347,0.01214466243982315,-0.06082697957754135,0.00014050793834030628,-0.9981483221054077,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.30250000953674316,0.30320000648498535,-0.8450000286102295,0.8413000106811523,0.0010000000474974513,0.001500000013038516,-0.18649999797344208,0.005900000222027302,-0.1875,0.14159999787807465,-0.41499999165534973,1.0285999774932861,-0.8787436485290527,0.7974291443824768,-0.5046133399009705,0.7723574638366699,-3.8146164417266846,3.568880796432495,-0.7960124015808105,1.280737280845642
1.409999969,0.001,-0.0046,0.6712,-0.6724,1.2473,-1.2514,1.283,-0.9197,0.0024,0.0035,-0.1949,0.0082,-0.2177,0.1905,-0.5623,1.1816,-1.3067222833633423,1.2146631479263306,0.23485980927944183,0.2508581280708313,-3.210181713104248,2.830900192260742,-0.23949098587036133,0.23414933681488037,0.013495846651494503,0.027535445988178253,0.03672537952661514,-0.060728076845407486,-0.00046383417793549597,-0.9981542825698853,0.0,0.0,0.0,0.5199999809265137,0.0010000000474974513,-0.004600000102072954,-0.3043999969959259,0.30320000648498535,-0.847100019454956,0.8429999947547913,0.002400000113993883,0.0035000001080334187,-0.1949000060558319,0.008200000040233135,-0.21770000457763672,0.19050000607967377,-0.5623000264167786,1.1815999746322632,-0.8682901859283447,0.8010302186012268,-0.493365615606308,0.7660813927650452,-3.8282265663146973,3.5888092517852783,-0.9533106088638306,1.220394253730774
1.419999969,0.0012,-0.0045,0.6695,-0.6724,1.2448,-1.2493,1.276,-0.9069,0.0098,0.0106,-0.1625,0.0098,-0.2495,0.2338,-0.7467,1.3133,-1.3276422023773193,1.2037708759307861,0.20852908492088318,0.22231142222881317,-3.1319544315338135,2.7982683181762695,-0.24816207587718964,0.2270868718624115,0.011112799867987633,0.02700410969555378,0.015392218716442585,-0.06041327863931656,-0.0007744599715806544,-0.9981731176376343,0.0,0.0,0.0,0.5199999809265137,0.0012000000569969416,-0.0044999998062849045,-0.3061000108718872,0.30320000648498535,-0.8496000170707703,0.8450999855995178,0.009800000116229057,0.010599999688565731,-0.16249999403953552,0.009800000116229057,-0.24950000643730164,0.2337999939918518,-0.7466999888420105,1.3133000135421753,-0.8689881563186646,0.8008087277412415,-0.4652201235294342,0.7741854190826416,-3.84883451461792,3.5859668254852295,-1.07042396068573,1.172917366027832
1.4299999680000002,0.0014,-0.0042,0.6684,-0.6724,1.242,-1.2467,1.2669,-0.893,0.0179,0.0185,-0.1092,0.0078,-0.285,0.2767,-0.9692,1.4241,-1.3559869527816772,1.1912994384765625,0.1289241909980774,0.16149213910102844,-2.993553400039673,2.773062229156494,-0.25610002875328064,0.22251982986927032,0.010223250836133957,0.01719159446656704,-0.01530687790364027,-0.06041327863931656,-0.0007744599715806544,-0.9981731176376343,0.0,0.0,0.0,0.5199999809265137,0.00139999995008111,-0.00419999985024333,-0.30720001459121704,0.30320000648498535,-0.852400004863739,0.8476999998092651,0.017899999395012856,0.01850000023841858,-0.10920000076293945,0.007799999788403511,-0.2849999964237213,0.2766999900341034,-0.9692000150680542,1.4241000413894653,-0.8820414543151855,0.7942205667495728,-0.48401394486427307,0.7552609443664551,-3.803802967071533,3.571298837661743,-1.1419882774353027,1.171007513999939
1.4399999680000002,0.0017,-0.0039,0.6678,-0.6724,1.2389,-1.2437,1.2554,-0.878,0.0094,0.0099,-0.0522,0.0058,-0.308,0.3224,-1.1977,1.5295,-1.3766847848892212,1.1935582160949707,0.04446466639637947,0.09340685606002808,-2.86786150932312,2.7487361431121826,-0.26860642433166504,0.2100067138671875,-0.0020424474496394396,0.008129982277750969,-0.03346759453415871,-0.06015165522694588,-0.0010486254468560219,-0.9981886148452759,0.0,0.0,0.0,0.5199999809265137,0.0017000000225380063,-0.0038999998942017555,-0.3077999949455261,0.30320000648498535,-0.8554999828338623,0.8507000207901001,0.009399999864399433,0.00989999994635582,-0.05220000073313713,0.005799999926239252,-0.30799999833106995,0.3224000036716461,-1.197700023651123,1.5295000076293945,-0.8999979496002197,0.787032961845398,-0.5357305407524109,0.7145814299583435,-3.7195022106170654,3.5625548362731934,-1.2182401418685913,1.1748993396759033
1.4499999680000002,0.0017,-0.0039,0.6677,-0.6726,1.2358,-1.2403,1.2419,-0.8618,-0.0114,-0.0103,-0.0237,-0.0153,-0.3128,0.359,-1.3964,1.6606,-1.3822126388549805,1.2268033027648926,0.06005176529288292,0.10050790011882782,-2.885183572769165,2.68861985206604,-0.2879602909088135,0.18367011845111847,-0.019222935661673546,0.007445137947797775,0.009126823395490646,-0.06015165522694588,-0.0010486254468560219,-0.9981886148452759,0.0,0.0,0.0,0.5199999809265137,0.0017000000225380063,-0.0038999998942017555,-0.30790001153945923,0.30300000309944153,-0.8586000204086304,0.8540999889373779,-0.01140000019222498,-0.010300000198185444,-0.02370000071823597,-0.015300000086426735,-0.31279999017715454,0.35899999737739563,-1.396399974822998,1.660599946975708,-0.913763165473938,0.7885655164718628,-0.5894368886947632,0.6690579056739807,-3.6434409618377686,3.5553841590881348,-1.3139656782150269,1.145926833152771
1.459999968,0.0016,-0.004,0.6678,-0.6731,1.2327,-1.2366,1.2264,-0.8443,-0.0258,-0.0248,-0.0015,-0.0429,-0.3101,0.3713,-1.5795,1.7887,-1.4025663137435913,1.2502105236053467,0.1286257654428482,0.15565092861652374,-2.950756549835205,2.590057373046875,-0.2946903705596924,0.16392095386981964,-0.028601637110114098,0.013607974164187908,0.05120053514838219,-0.06015246361494064,-0.0011184046743437648,-0.9981885552406311,0.0,0.0,0.0,0.5199999809265137,0.0015999999595806003,-0.004000000189989805,-0.3077999949455261,0.30250000953674316,-0.8616999983787537,0.8578000068664551,-0.025800000876188278,-0.024800000712275505,-0.001500000013038516,-0.042899999767541885,-0.3100999891757965,0.37130001187324524,-1.5794999599456787,1.788699984550476,-0.9188351035118103,0.8093822002410889,-0.5773454904556274,0.6719852685928345,-3.6615090370178223,3.5245466232299805,-1.4311211109161377,1.0668004751205444
1.4699999670000001,0.0014,-0.0042,0.668,-0.6735,1.2296,-1.233,1.2092,-0.8257,-0.0174,-0.0166,0.0214,-0.0187,-0.3111,0.3646,-1.7763,1.8582,-1.433430790901184,1.2367281913757324,0.11847824603319168,0.12882959842681885,-2.8889832496643066,2.5224106311798096,-0.2673846185207367,0.1555238664150238,-0.021605199202895164,0.0437430739402771,0.01670202799141407,-0.060024868696928024,-0.0007338728755712509,-0.998196542263031,0.0,0.0,0.0,0.5199999809265137,0.00139999995008111,-0.00419999985024333,-0.3075999915599823,0.3021000027656555,-0.864799976348877,0.8614000082015991,-0.017400000244379044,-0.016599999740719795,0.021400000900030136,-0.018699999898672104,-0.3111000061035156,0.3646000027656555,-1.7762999534606934,1.858199954032898,-0.9335641860961914,0.8238203525543213,-0.5299494862556458,0.7059072852134705,-3.7112443447113037,3.4670581817626953,-1.4946614503860474,1.0134238004684448
1.4799999670000001,0.0014,-0.0042,0.6686,-0.6736,1.2264,-1.2295,1.1897,-0.8069,-0.0019,-0.0009,0.0557,0.0072,-0.3164,0.3449,-2.0029,1.8901,-1.4539377689361572,1.2161097526550293,0.0515548475086689,0.04387221857905388,-2.7597224712371826,2.511420965194702,-0.2237747758626938,0.13876977562904358,-0.008211469277739525,0.07212312519550323,-0.030177241191267967,-0.060024868696928024,-0.0007338728755712509,-0.998196542263031,0.0,0.0,0.0,0.5199999809265137,0.00139999995008111,-0.00419999985024333,-0.3070000112056732,0.3019999861717224,-0.8679999709129333,0.8648999929428101,-0.0019000000320374966,-0.0008999999845400453,0.05570000037550926,0.007199999876320362,-0.3163999915122986,0.3449000120162964,-2.0028998851776123,1.8901000022888184,-0.953980565071106,0.8149787783622742,-0.5347878336906433,0.6888397336006165,-3.6763288974761963,3.428713798522949,-1.4247984886169434,0.9937354922294617
1.4899999670000001,0.0015,-0.0041,0.6695,-0.6737,1.2231,-1.2263,1.1679,-0.7876,-0.0001,0.0012,0.0825,-0.0055,-0.3041,0.3289,-2.2061,1.9521,-1.4551825523376465,1.227508783340454,0.06828679889440536,0.02568354830145836,-2.761884927749634,2.510345697402954,-0.18754996359348297,0.10075188428163528,-0.0015965673374012113,0.08912130445241928,-0.006071300245821476,-0.059301912784576416,-0.0005472413613460958,-0.9982399344444275,0.0,0.0,0.0,0.5199999809265137,0.001500000013038516,-0.004100000020116568,-0.3061000108718872,0.3018999993801117,-0.8712999820709229,0.8680999875068665,-9.999999747378752e-05,0.0012000000569969416,0.08250000327825546,-0.005499999970197678,-0.30410000681877136,0.328900009393692,-2.2060999870300293,1.9521000385284424,-0.966618537902832,0.8022798299789429,-0.5759167671203613,0.6337281465530396,-3.5969083309173584,3.4270739555358887,-1.2956790924072266,0.933099091053009
1.4999999670000002,0.0015,-0.0041,0.6706,-0.6741,1.2202,-1.2233,1.1445,-0.7676,-0.0009,0.0004,0.1137,-0.0344,-0.2753,0.291,-2.366,2.007,-1.4678720235824585,1.2424993515014648,0.12065555155277252,0.0476536899805069,-2.8128015995025635,2.4899747371673584,-0.14911027252674103,0.067714162170887,0.0023624063469469547,0.1025436520576477,0.01812221109867096,-0.059301912784576416,-0.0005472413613460958,-0.9982399344444275,0.0,0.0,0.0,0.5199999809265137,0.001500000013038516,-0.004100000020116568,-0.3050000071525574,0.30149999260902405,-0.8741999864578247,0.8711000084877014,-0.0008999999845400453,0.00039999998989515007,0.1137000024318695,-0.03440000116825104,-0.275299996137619,0.29100000858306885,-2.365999937057495,2.006999969482422,-0.9671283960342407,0.8102191686630249,-0.5611754655838013,0.6205556988716125,-3.6041300296783447,3.4316904544830322,-1.1914198398590088,0.7934275269508362
1.5099999670000002,0.0014,-0.0042,0.6722,-0.6748,1.2176,-1.2208,1.1198,-0.7474,-0.001,0.0004,0.1665,-0.0576,-0.2389,0.2397,-2.4976,2.0261,-1.4878697395324707,1.250732183456421,0.11630555242300034,0.03771224990487099,-2.796581983566284,2.4655513763427734,-0.09921447932720184,0.04758156090974808,0.004713825415819883,0.10989203304052353,-0.0008415671763941646,-0.05762689933180809,-0.0005429884186014533,-0.9983379244804382,0.0,0.0,0.0,0.5199999809265137,0.00139999995008111,-0.00419999985024333,-0.3034000098705292,0.30079999566078186,-0.876800000667572,0.8736000061035156,-0.0010000000474974513,0.00039999998989515007,0.1665000021457672,-0.0575999990105629,-0.23890000581741333,0.23970000445842743,-2.4976000785827637,2.026099920272827,-0.9756413102149963,0.8201595544815063,-0.5219829678535461,0.6324757933616638,-3.6419544219970703,3.4215831756591797,-1.06964111328125,0.6722566485404968
1.519999966,0.0014,-0.0042,0.6743,-0.6757,1.2154,-1.2189,1.0938,-0.7271,-0.0042,-0.0033,0.2228,-0.0857,-0.2027,0.187,-2.6109,2.0191,-1.5041487216949463,1.2611825466156006,0.09229407459497452,0.01912251114845276,-2.7665467262268066,2.4528260231018066,-0.05063091591000557,0.03062879480421543,0.004811112768948078,0.10928835719823837,-0.016772057861089706,-0.056101974099874496,-0.0005728505784645677,-0.9984248280525208,0.0,0.0,0.0,0.5199999809265137,0.00139999995008111,-0.00419999985024333,-0.3012999892234802,0.29989999532699585,-0.8790000081062317,0.8755000233650208,-0.00419999985024333,-0.0032999999821186066,0.22280000150203705,-0.08569999784231186,-0.20270000398159027,0.18700000643730164,-2.6108999252319336,2.0190999507904053,-0.989179790019989,0.8254480957984924,-0.5181629657745361,0.6229014992713928,-3.6339147090911865,3.4068808555603027,-0.8963779211044312,0.5955462455749512
1.529999966,0.0014,-0.0042,0.677,-0.6769,1.2136,-1.2175,1.067,-0.7071,-0.0101,-0.0091,0.2684,-0.1224,-0.1635,0.1313,-2.6902,1.9992,-1.516903042793274,1.2794227600097656,0.09141988307237625,0.025801800191402435,-2.774045705795288,2.44193434715271,-0.010927180759608746,0.01579444855451584,0.004117594100534916,0.10571639984846115,-0.011551501229405403,-0.056101974099874496,-0.0005728505784645677,-0.9984248280525208,0.0,0.0,0.0,0.5199999809265137,0.00139999995008111,-0.00419999985024333,-0.2985999882221222,0.2987000048160553,-0.8808000087738037,0.8769000172615051,-0.010099999606609344,-0.009100000374019146,0.26840001344680786,-0.12240000069141388,-0.16349999606609344,0.13130000233650208,-2.690200090408325,1.9991999864578247,-1.0002458095550537,0.8321684002876282,-0.5262172818183899,0.6068350076675415,-3.615877866744995,3.398684024810791,-0.7247036695480347,0.5263351798057556
1.539999966,0.0013,-0.0042,0.6801,-0.6785,1.2124,-1.2167,1.0398,-0.6874,-0.0102,-0.0095,0.3057,-0.1586,-0.1131,0.0675,-2.7203,1.967,-1.5261107683181763,1.2957310676574707,0.10957270860671997,0.05080249905586243,-2.8029799461364746,2.433530569076538,0.028582053259015083,0.002942148130387068,0.0066503132693469524,0.10496045649051666,-0.003188301343470812,-0.054614488035440445,-0.0006836630054749548,-0.9985073208808899,0.0,0.0,0.0,0.5199999809265137,0.0013000000035390258,-0.00419999985024333,-0.2955000102519989,0.2971000075340271,-0.8820000290870667,0.8776999711990356,-0.010200000368058681,-0.009499999694526196,0.30570000410079956,-0.15860000252723694,-0.11309999972581863,0.06750000268220901,-2.7202999591827393,1.9670000076293945,-1.0091420412063599,0.843941867351532,-0.5183600783348083,0.6064411997795105,-3.621863842010498,3.390509605407715,-0.5817487239837646,0.4630177915096283
1.5499999660000001,0.0013,-0.0043,0.6835,-0.6805,1.2117,-1.2166,1.0126,-0.668,-0.008,-0.0076,0.3246,-0.1876,-0.0622,0.0131,-2.7128,1.9361,-1.531219244003296,1.3136653900146484,0.1610759198665619,0.10355786979198456,-2.8669321537017822,2.414410352706909,0.06677863746881485,-0.006574952509254217,0.0080898217856884,0.10854505002498627,0.016775192692875862,-0.054614488035440445,-0.0006836630054749548,-0.9985073208808899,0.0,0.0,0.0,0.5199999809265137,0.0013000000035390258,-0.00430000014603138,-0.2921000123023987,0.29510000348091125,-0.8827000260353088,0.8777999877929688,-0.00800000037997961,-0.007600000128149986,0.3246000111103058,-0.1876000016927719,-0.062199998646974564,0.013100000098347664,-2.7128000259399414,1.9361000061035156,-1.0154871940612793,0.8547873497009277,-0.49757152795791626,0.6174950003623962,-3.640193223953247,3.382253646850586,-0.4297317862510681,0.4051685929298401
1.559999965,0.0013,-0.0043,0.6869,-0.6825,1.2114,-1.2168,0.9856,-0.6489,-0.0189,-0.0183,0.3367,-0.1797,-0.0263,0.0003,-2.6918,1.9059,-1.5244349241256714,1.3251394033432007,0.18856072425842285,0.13342228531837463,-2.907334327697754,2.3770267963409424,0.11334936320781708,-0.012417341582477093,-0.008086330257356167,0.1159113198518753,0.0119935292750597,-0.052647918462753296,-0.0009010773501358926,-0.9986127614974976,0.0,0.0,0.0,0.5199999809265137,0.0013000000035390258,-0.00430000014603138,-0.28870001435279846,0.2930999994277954,-0.8830000162124634,0.8776000142097473,-0.01889999955892563,-0.018300000578165054,0.3366999924182892,-0.17970000207424164,-0.02630000002682209,0.0003000000142492354,-2.691800117492676,1.905900001525879,-1.0187461376190186,0.8666702508926392,-0.45517605543136597,0.6467319130897522,-3.6808347702026367,3.3660802841186523,-0.27544546127319336,0.3609201908111572
1.569999965,0.0012,-0.0044,0.6904,-0.6842,1.2114,-1.217,0.9589,-0.6302,-0.0211,-0.0212,0.342,-0.1544,-0.0052,-0.0008,-2.6647,1.8626,-1.5115100145339966,1.324240803718567,0.18146923184394836,0.12576135993003845,-2.909233331680298,2.3525233268737793,0.16380847990512848,-0.01783553510904312,-0.0193402711302042,0.12521526217460632,-0.009489485062658787,-0.050984058529138565,-0.0009458171552978456,-0.9986990094184875,0.0,0.0,0.0,0.5199999809265137,0.0012000000569969416,-0.004399999976158142,-0.28519999980926514,0.2913999855518341,-0.8830000162124634,0.8773999810218811,-0.0210999995470047,-0.021199999377131462,0.34200000762939453,-0.15440000593662262,-0.005200000014156103,-0.0007999999797903001,-2.6647000312805176,1.8625999689102173,-1.014949917793274,0.873606264591217,-0.429246187210083,0.66316819190979,-3.7059762477874756,3.339904546737671,-0.08496254682540894,0.33151063323020935
1.579999965,0.0012,-0.0044,0.6939,-0.6858,1.2115,-1.2172,0.9326,-0.6121,-0.0121,-0.0122,0.3241,-0.1344,-0.0012,0.0005,-2.6206,1.8202,-1.4988387823104858,1.317073106765747,0.1978333741426468,0.12870065867900848,-2.935579538345337,2.3492143154144287,0.20711763203144073,-0.029281537979841232,-0.018356071785092354,0.13468392193317413,-0.008446924388408661,-0.050984058529138565,-0.0009458171552978456,-0.9986990094184875,0.0,0.0,0.0,0.5199999809265137,0.0012000000569969416,-0.004399999976158142,-0.2816999852657318,0.2897999882698059,-0.8828999996185303,0.8772000074386597,-0.01209999993443489,-0.012199999764561653,0.32409998774528503,-0.13439999520778656,-0.0012000000569969416,0.0005000000237487257,-2.6205999851226807,1.820199966430664,-1.0066800117492676,0.8726139068603516,-0.4266205132007599,0.6563475728034973,-3.7058355808258057,3.3230955600738525,0.12229394912719727,0.30117785930633545
1.589999965,0.0013,-0.0043,0.6971,-0.6872,1.2117,-1.2175,0.907,-0.5943,-0.0099,-0.0099,0.2973,-0.114,0.0031,0.0031,-2.5416,1.7761,-1.4818012714385986,1.3080925941467285,0.2278609275817871,0.13796430826187134,-2.9822771549224854,2.3510570526123047,0.24981005489826202,-0.04702774062752724,-0.02018153853714466,0.14458362758159637,-0.003903638571500778,-0.04910079762339592,-0.0008329221745952964,-0.9987935423851013,0.0,0.0,0.0,0.5199999809265137,0.0013000000035390258,-0.00430000014603138,-0.2784999907016754,0.28839999437332153,-0.8827000260353088,0.8769000172615051,-0.00989999994635582,-0.00989999994635582,0.2973000109195709,-0.11400000005960464,0.003100000089034438,0.003100000089034438,-2.541599988937378,1.7761000394821167,-0.9976325035095215,0.8684354424476624,-0.409904420375824,0.6564404368400574,-3.722933053970337,3.3205761909484863,0.3043505549430847,0.2469138503074646
1.599999965,0.0013,-0.0043,0.7001,-0.6884,1.2119,-1.2177,0.8824,-0.5771,-0.0117,-0.0116,0.2628,-0.0976,0.0047,0.0045,-2.4334,1.731,-1.4654741287231445,1.3026505708694458,0.2662530243396759,0.15606968104839325,-3.0419130325317383,2.3456976413726807,0.2882195711135864,-0.0641673356294632,-0.021504739299416542,0.15227995812892914,0.004130402579903603,-0.04910079762339592,-0.0008329221745952964,-0.9987935423851013,0.0,0.0,0.0,0.5199999809265137,0.0013000000035390258,-0.00430000014603138,-0.27549999952316284,0.287200003862381,-0.8824999928474426,0.8766999840736389,-0.011699999682605267,-0.011599999852478504,0.262800008058548,-0.09759999811649323,0.004699999932199717,0.0044999998062849045,-2.4333999156951904,1.7309999465942383,-0.9859275221824646,0.862801730632782,-0.38527271151542664,0.6611762046813965,-3.75337815284729,3.321377992630005,0.49092021584510803,0.16710904240608215
