time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,hip_L_Joint_target_pos_rad
678.3299848,0.0111,-0.0111,-0.001,0.0039,-0.0017,0.0004,1.1236,-0.2356,-1.00E-04,-1.00E-04,0.0025,-0.0182,0,-1.00E-04,1.00E-04,0.0039,-0.0412,0.0377,-0.0239,0.0536,0.0199,-0.0315,-0.0002,1.00E-04,-1.32E-10
678.3349848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,1.00E-04,1.00E-04,-0.0014,-0.0056,0,1.00E-04,-0.0004,0.0016,-0.0445,0.0356,0.0294,0.109,-0.008,-0.0642,1.00E-04,0.0006,0.002505229
678.3399848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,-1.00E-04,-0.0002,0.0037,-0.0125,0,-0.0002,0.0003,0.0015,-0.0402,0.0365,-0.0376,0.0529,0.0262,-0.0306,-0.0002,0,0.005007159
678.3449848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,-0.0005,-0.0016,0,0,-1.00E-04,-0.0003,-0.0469,0.034,0.02,0.0805,-0.0035,-0.0498,1.00E-04,0.0005,0.007505723
678.3499848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,0,-0.001,-0.0427,0.0356,-1.00E-04,0.051,0.007,-0.0325,0,0.0002,0.010000851
678.3549848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-1.00E-04,-0.001,-0.0427,0.0362,0.0064,0.0026,0.0039,-0.0086,0,0,0.012492474
678.3599848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-1.00E-04,-0.001,-0.0424,0.0364,0.0028,0.0045,0.0056,-0.0095,0,0,0.014980526
678.3649848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-1.00E-04,-0.001,-0.0427,0.0362,0.003,0.0045,0.0055,-0.0095,0,0,0.017464937
678.3699848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-1.00E-04,-0.001,-0.0425,0.0363,0.0028,0.0047,0.0056,-0.0096,0,0,0.019945639
678.3749848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-1.00E-04,-0.0009,-0.0424,0.0364,0.003,0.0045,0.0055,-0.0095,0,0,0.022422565
678.3799848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-1.00E-04,-0.0009,-0.0425,0.0363,0.0029,0.0047,0.0056,-0.0096,0,0,0.024895646
678.3849848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-1.00E-04,-0.0009,-0.0425,0.0363,0.003,0.0045,0.0055,-0.0095,0,0,0.027364815
678.3899848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-0.0002,-0.0009,-0.0428,0.0361,0.003,0.0045,0.0055,-0.0095,0,0,0.029830004
678.3949848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,-1.00E-04,0,1.00E-04,0,0,-0.0002,-0.0009,-0.0417,0.0367,0.0029,0.0046,0.0056,-0.0096,0,0,0.032291146
678.3999848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,-1.00E-04,0,1.00E-04,0,0,-0.0002,-0.0009,-0.0418,0.0367,0.003,0.0046,0.0055,-0.0095,0,0,0.034748172
678.4049848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-0.0002,-0.0009,-0.0439,0.0358,0.0029,0.0047,0.0056,-0.0096,0,0,0.037201015
678.4099848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-0.0002,-0.0009,-0.0491,0.0309,0.0041,0.0029,0.005,-0.0087,0,0,0.03964961
678.4149848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,0,0,1.00E-04,0,0,-0.0002,-0.0009,-0.0414,0.0379,0.0038,0.0032,0.0052,-0.0089,0,0,0.042093887
678.4199848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0,-0.0003,0,1.00E-04,0,0,-0.0002,-0.0009,-0.0351,0.0378,0.0035,0.004,0.0053,-0.0092,0,0,0.04453378
678.4249848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0119,0.0076,0,0.0006,0,1.00E-04,-0.0003,-0.0009,0.0308,0.032,0.0026,0.0035,0.0054,-0.0093,0,0,0.046969223
678.4299848,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0144,0.006,0,0.0005,0,1.00E-04,-0.0003,-0.0009,0.0416,0.0383,0.0042,0.0036,0.005,-0.009,0,0,0.049400148
678.4349848,0.0112,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0132,0,0,0,0,0,-0.0003,-0.0008,0.0501,0.0356,0.0052,0.0019,0.0047,-0.008,0,0,0.051826489
678.4399848,0.0113,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0181,0,0,0,0,0,-0.0003,-0.0008,0.0534,0.0361,0.0023,0.0051,0.0058,-0.0098,0,0,0.05424818
678.4449848,0.0114,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0233,0,0,0,0,0,-0.0003,-0.0008,0.06,0.036,0.0028,0.0048,0.0056,-0.0096,0,0,0.056665153
678.4499848,0.0116,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0289,0,0,0,0,0,-0.0003,-0.0008,0.0667,0.0359,0.0031,0.0043,0.0055,-0.0094,0,0,0.059077343
678.4549848,0.0117,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0347,0,0,0,0,0,-0.0003,-0.0008,0.0727,0.0359,0.0027,0.0047,0.0056,-0.0096,0,0,0.061484684
678.4599848,0.0119,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0408,0,0,0,0,0,-0.0004,-0.0008,0.0786,0.0359,0.003,0.0044,0.0055,-0.0095,0,0,0.063887109
678.4649848,0.0122,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0472,0,0,0,0,0,-0.0004,-0.0008,0.0843,0.036,0.0027,0.0048,0.0057,-0.0097,0,0,0.066284553
678.4699848,0.0125,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0539,0,0,0,0,0,-0.0004,-0.0008,0.0901,0.0359,0.0033,0.004,0.0054,-0.0093,0,0,0.068676949
678.4749848,0.0128,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0608,0,0,0,0,0,-0.0004,-0.0008,0.0956,0.0359,0.0025,0.0051,0.0058,-0.0098,0,0,0.071064234
678.4799848,0.0131,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0679,0,0,0,0,0,-0.0004,-0.0008,0.1008,0.0359,0.003,0.0044,0.0055,-0.0094,0,0,0.07344634
678.4849848,0.0135,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0753,0,0,0,0,0,-0.0004,-0.0008,0.1058,0.036,0.0029,0.0045,0.0055,-0.0095,0,0,0.075823202
678.4899848,0.0139,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2357,0.0829,0,0,0,0,0,-0.0004,-0.0008,0.1109,0.0358,0.0031,0.0043,0.0055,-0.0094,0,0,0.078194757
678.4949848,0.0143,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2357,0.0906,0,0,0,0,0,-0.0004,-0.0008,0.1159,0.0359,0.0029,0.0045,0.0056,-0.0095,0,0,0.080560937
678.4999848,0.0148,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0986,0,0,0,0,0,-0.0004,-0.0008,0.1206,0.0359,0.0029,0.0045,0.0055,-0.0095,0,0,0.08292168
678.5049848,0.0154,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1067,0,0,0,0,0,-0.0004,-0.0008,0.1252,0.0359,0.0028,0.0046,0.0056,-0.0096,0,0,0.085276919
678.5099848,0.016,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.115,0,0,0,0,0,-0.0005,-0.0008,0.1298,0.0359,0.003,0.0044,0.0055,-0.0094,0,0,0.08762659
678.5149848,0.0166,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1235,0,0,0,0,0,-0.0005,-0.0008,0.134,0.0359,0.0027,0.0048,0.0057,-0.0096,0,0,0.089970629
678.5199848,0.0172,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1321,0,0,0,0,0,-0.0005,-0.0008,0.1379,0.0359,0.0031,0.0043,0.0055,-0.0094,0,0,0.092308972
678.5249848,0.0179,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1408,0,0,0,0,0,-0.0005,-0.0008,0.1418,0.0359,0.0029,0.0046,0.0056,-0.0095,0,0,0.094641554
678.5299848,0.0187,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1496,0,0,0,0,0,-0.0005,-0.0008,0.1456,0.0359,0.0029,0.0045,0.0055,-0.0095,0,0,0.096968312
678.5349848,0.0195,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1585,0,0,0,0,0,-0.0005,-0.0008,0.1494,0.0359,0.0028,0.0046,0.0056,-0.0095,0,0,0.099289182
678.5399848,0.0203,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1675,0,0,0,0,0,-0.0005,-0.0008,0.1529,0.0359,0.003,0.0044,0.0055,-0.0095,0,0,0.1016041
678.5449848,0.0212,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1766,0,0,0,0,0,-0.0005,-0.0008,0.156,0.0359,0.0028,0.0046,0.0056,-0.0096,0,0,0.103913002
678.5499848,0.0221,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1857,0,0,0,0,0,-0.0005,-0.0008,0.1592,0.0359,0.0029,0.0045,0.0055,-0.0095,0,0,0.106215826
678.5549848,0.0231,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1949,0,0,0,0,0,-0.0005,-0.0008,0.1623,0.0359,0.0029,0.0045,0.0056,-0.0095,0,0,0.108512508
678.5599848,0.0241,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2041,0,0,0,0,0,-0.0006,-0.0008,0.165,0.0359,0.003,0.0043,0.0055,-0.0094,0,0,0.110802985
678.5649848,0.0252,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2134,0,0,0,0,0,-0.0006,-0.0008,0.1678,0.0358,0.0028,0.0046,0.0056,-0.0096,0,0,0.113087195
678.5699848,0.0263,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2226,0,0,0,0,0,-0.0006,-0.0008,0.1702,0.0359,0.003,0.0044,0.0055,-0.0095,0,0,0.115365075
678.5749848,0.0275,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2318,0,0,0,0,0,-0.0006,-0.0008,0.1727,0.0359,0.0028,0.0046,0.0056,-0.0096,0,0,0.117636562
678.5799848,0.0287,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.241,0,0,0,0,0,-0.0006,-0.0008,0.1748,0.0359,0.0029,0.0046,0.0056,-0.0095,0,0,0.119901594
678.5849848,0.0299,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2501,0,0,0,0,0,-0.0006,-0.0008,0.1769,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.122160109
678.5899848,0.0312,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2592,0,0,0,0,0,-0.0006,-0.0008,0.1787,0.0359,0.003,0.0044,0.0055,-0.0094,0,0,0.124412045
678.5949848,0.0326,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2683,0,0,0,0,0,-0.0006,-0.0008,0.1804,0.0358,0.0027,0.0047,0.0056,-0.0096,0,0,0.126657341
678.5999848,0.034,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2773,0,0,0,0,0,-0.0006,-0.0008,0.1822,0.0358,0.0032,0.0042,0.0054,-0.0093,0,0,0.128895935
678.6049848,0.0354,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2861,0,0,0,0,0,-0.0007,-0.0008,0.1837,0.0359,0.0028,0.0046,0.0056,-0.0096,0,0,0.131127765
678.6099848,0.0369,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2949,0,0,0,0,0,-0.0007,-0.0007,0.1848,0.0358,0.0028,0.0046,0.0056,-0.0095,0,0,0.13335277
678.6149848,0.0384,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.3036,0,0,0,0,0,-0.0007,-0.0007,0.186,0.0359,0.003,0.0043,0.0055,-0.0094,0,0,0.135570889
678.6199848,0.0399,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.3121,0,0,0,0,0,-0.0007,-0.0007,0.1872,0.0358,0.003,0.0043,0.0055,-0.0094,0,0,0.137782062
678.6249848,0.0415,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.3205,0,0,0,0,0,-0.0007,-0.0007,0.1881,0.0358,0.0027,0.0048,0.0057,-0.0096,0,0,0.139986228
678.6299848,0.0432,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2357,0.3288,0,0,0,0,0,-0.0007,-0.0007,0.1889,0.0358,0.0031,0.0042,0.0055,-0.0094,0,0,0.142183326
678.6349848,0.0449,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3369,0,0,0,0,0,-0.0007,-0.0007,0.1898,0.0358,0.0026,0.0048,0.0057,-0.0096,0,0,0.144373296
678.6399848,0.0466,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3448,0,0,0,0,0,-0.0007,-0.0007,0.1894,0.0358,0.0029,0.0045,0.0055,-0.0095,0,0,0.146556079
678.6449848,0.0484,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3526,0,0,0,0,0,-0.0007,-0.0007,0.19,0.0358,0.0028,0.0046,0.0056,-0.0095,0,0,0.148731613
678.6499848,0.0502,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3601,0,0,0,0,0,-0.0007,-0.0007,0.1903,0.0358,0.003,0.0044,0.0055,-0.0094,0,0,0.150899841
678.6549848,0.052,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3674,0,0,0,0,0,-0.0008,-0.0007,0.1906,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.153060701
678.6599848,0.0539,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3746,0,0,0,0,0,-0.0008,-0.0007,0.191,0.0358,0.0028,0.0046,0.0056,-0.0095,0,0,0.155214136
678.6649848,0.0558,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3815,0,0,0,0,0,-0.0008,-0.0007,0.191,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.157360085
678.6699848,0.0577,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3882,0,0,0,0,0,-0.0008,-0.0007,0.1911,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.159498491
678.6749848,0.0597,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3947,0,0,0,0,0,-0.0008,-0.0007,0.1911,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.161629294
678.6799848,0.0617,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.401,0,0,0,0,0,-0.0008,-0.0007,0.1909,0.0358,0.003,0.0044,0.0055,-0.0095,0,0,0.163752436
678.6849848,0.0638,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.407,0,0,0,0,0,-0.0008,-0.0007,0.1907,0.0359,0.0029,0.0046,0.0056,-0.0095,0,0,0.165867858
678.6899848,0.0658,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4127,0,0,0,0,0,-0.0008,-0.0007,0.1905,0.0358,0.003,0.0044,0.0055,-0.0094,0,0,0.167975504
678.6949848,0.0679,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4182,0,0,0,0,0,-0.0008,-0.0007,0.1901,0.0358,0.0028,0.0046,0.0056,-0.0096,0,0,0.170075315
678.6999848,0.07,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4234,0,0,0,0,0,-0.0008,-0.0007,0.1896,0.0358,0.003,0.0044,0.0055,-0.0094,0,0,0.172167233
678.7049848,0.0722,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4283,0,0,0,0,0,-0.0009,-0.0007,0.1889,0.0358,0.0028,0.0046,0.0056,-0.0095,0,0,0.174251202
678.7099848,0.0743,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.433,0,0,0,0,0,-0.0009,-0.0007,0.1885,0.0358,0.003,0.0044,0.0055,-0.0095,0,0,0.176327163
678.7149848,0.0765,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4374,0,0,0,0,0,-0.0009,-0.0007,0.1878,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.17839506
678.7199848,0.0787,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4415,0,0,0,0,0,-0.0009,-0.0007,0.1871,0.0358,0.003,0.0044,0.0055,-0.0094,0,0,0.180454837
678.7249848,0.081,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4452,0,0,0,0,0,-0.0009,-0.0007,0.1862,0.0358,0.0028,0.0047,0.0056,-0.0096,0,0,0.182506437
678.7299848,0.0832,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4487,0,0,0,0,0,-0.0009,-0.0007,0.1856,0.0358,0.003,0.0043,0.0055,-0.0094,0,0,0.184549804
678.7349848,0.0855,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4519,0,0,0,0,0,-0.0009,-0.0007,0.1847,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.186584881
678.7399848,0.0877,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4548,0,0,0,0,0,-0.0009,-0.0007,0.1838,0.0358,0.003,0.0044,0.0055,-0.0095,0,0,0.188611613
678.7449848,0.09,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4573,0,0,0,0,0,-0.0009,-0.0007,0.1827,0.0358,0.0028,0.0046,0.0056,-0.0096,0,0,0.190629944
678.7499848,0.0923,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4596,0,0,0,0,0,-0.001,-0.0007,0.1818,0.0358,0.0031,0.0042,0.0055,-0.0094,0,0,0.19263982
678.7549848,0.0946,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4615,0,0,0,0,0,-0.001,-0.0007,0.1807,0.0358,0.0027,0.0048,0.0057,-0.0096,0,0,0.194641184
678.7599848,0.097,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4631,0,0,0,0,0,-0.001,-0.0007,0.18,0.0358,0.0031,0.0042,0.0055,-0.0094,0,0,0.196633982
678.7649848,0.0993,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4644,0,0,0,0,0,-0.001,-0.0007,0.1789,0.0358,0.0028,0.0047,0.0056,-0.0096,0,0,0.19861816
678.7699848,0.1016,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4653,0,0,0,0,0,-0.001,-0.0007,0.1779,0.0358,0.0031,0.0043,0.0055,-0.0094,0,0,0.200593662
678.7749848,0.1039,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.466,0,0,0,0,0,-0.001,-0.0007,0.1769,0.0358,0.0029,0.0046,0.0056,-0.0095,0,0,0.202560436
678.7799848,0.1063,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4663,0,0,0,0,0,-0.001,-0.0007,0.1756,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.204518426
678.7849848,0.1086,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4662,0,0,0,0,0,-0.001,-0.0007,0.1747,0.0358,0.0029,0.0046,0.0056,-0.0095,0,0,0.206467579
678.7899848,0.1109,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4659,0,0,0,0,0,-0.001,-0.0007,0.1738,0.0358,0.0031,0.0043,0.0055,-0.0094,0,0,0.208407843
678.7949848,0.1133,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4652,0,0,0,0,0,-0.001,-0.0007,0.1729,0.0357,0.0029,0.0045,0.0056,-0.0095,0,0,0.210339162
678.7999848,0.1156,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4643,0,0,0,0,0,-0.0011,-0.0007,0.1717,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.212261486
678.8049848,0.1179,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.463,0,0,0,0,0,-0.0011,-0.0007,0.1709,0.0357,0.0031,0.0042,0.0055,-0.0094,0,0,0.21417476
678.8099848,0.1202,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4613,0,0,0,0,0,-0.0011,-0.0007,0.17,0.0358,0.0028,0.0047,0.0056,-0.0096,0,0,0.216078933
678.8149848,0.1225,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4594,0,0,0,0,0,-0.0011,-0.0006,0.1689,0.0358,0.003,0.0045,0.0055,-0.0095,0,0,0.217973952
678.8199848,0.1248,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4572,0,0,0,0,0,-0.0011,-0.0006,0.1681,0.0358,0.0031,0.0043,0.0055,-0.0094,0,0,0.219859766
678.8249848,0.1271,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4546,0,0,0,0,0,-0.0011,-0.0006,0.1674,0.0358,0.0029,0.0046,0.0056,-0.0095,0,0,0.221736322
678.8299848,0.1293,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4517,0,0,0,0,0,-0.0011,-0.0006,0.1666,0.0358,0.0031,0.0043,0.0055,-0.0094,0,0,0.223603569
678.8349848,0.1316,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4486,0,0,0,0,0,-0.0011,-0.0006,0.1659,0.0358,0.0027,0.0048,0.0057,-0.0096,0,0,0.225461457
678.8399848,0.1338,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4451,0,0,0,0,0,-0.0011,-0.0006,0.1652,0.0358,0.0031,0.0043,0.0055,-0.0094,0,0,0.227309933
678.8449848,0.136,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4414,0,0,0,0,0,-0.0011,-0.0006,0.1645,0.0358,0.0029,0.0045,0.0056,-0.0095,0,0,0.229148948
678.8499848,0.1382,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4374,0,0,0,0,0,-0.0012,-0.0006,0.1642,0.0358,0.003,0.0044,0.0055,-0.0095,0,0,0.230978451
678.8549848,0.1404,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2359,0.4331,0,0,0,0,0,-0.0012,-0.0006,0.1635,0.0358,0.003,0.0045,0.0055,-0.0095,0,0,0.232798391
678.8599848,0.1425,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2359,0.4285,0,0,0,0,0,-0.0012,-0.0006,0.1632,0.0358,0.003,0.0044,0.0055,-0.0095,0,0,0.23460872
678.8649848,0.1446,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2359,0.4237,0,0,0,0,0,-0.0012,-0.0006,0.1629,0.0357,0.0027,0.0048,0.0056,-0.0096,0,0,0.236409386
678.8699848,0.1467,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2359,0.4186,0,0,0,0,0,-0.0012,-0.0006,0.1625,0.0358,0.0033,0.004,0.0054,-0.0093,0,0,0.238200342
678.8749848,0.1488,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1232,-0.2359,0.4132,0,0,0,0,0,-0.0012,-0.0006,0.1622,0.0358,0.0028,0.0047,0.0056,-0.0096,0,0,0.239981537
