time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,hip_L_Joint_target_pos_rad,hip_L_Joint_target_torque
759.719983018,0.0111,-0.0111,-0.001,0.0039,-0.0017,0.0004,1.1236,-0.2356,-1e-04,-1e-04,0.0025,-0.0182,0.0,-1e-04,1e-04,0.0039,-0.0412,0.0377,-0.0239,0.0536,0.0199,-0.0315,-0.0002,1e-04,2.4894116351648066e-09,0.0
759.724983018,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,1e-04,1e-04,-0.0014,-0.0056,0.0,1e-04,-0.0004,0.0016,-0.0445,0.0356,0.0294,0.109,-0.008,-0.0642,1e-04,0.0006,0.002004185719715737,-0.03328999
759.729983018,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,-1e-04,-0.0002,0.0037,-0.0125,0.0,-0.0002,0.0003,0.0015,-0.0402,0.0365,-0.0376,0.0529,0.0262,-0.0306,-0.0002,0.0,0.004005730158436013,-0.027297443
759.734983018,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,-0.0005,-0.0016,0.0,0.0,-1e-04,-0.0003,-0.0469,0.034,0.02,0.0805,-0.0035,-0.0498,1e-04,0.0005,0.006004580932220616,-0.021272808
759.739983018,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,0.0,-0.001,-0.0427,0.0356,-1e-04,0.0512,0.0071,-0.0326,0.0,0.0002,0.008000683241565845,-0.015286257
759.744983018,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.001,-0.0428,0.0361,0.0071,0.0016,0.0036,-0.0081,0.0,0.0,0.009993982362318576,-0.009297949
759.749983018,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.0009,-0.0425,0.0363,0.0027,0.0046,0.0057,-0.0095,0.0,0.0,0.011984423647176529,-0.0033180523
759.754983018,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.0009,-0.0426,0.0363,0.003,0.0045,0.0055,-0.0095,0.0,0.0,0.013971952527186388,0.0026532717
759.759983018,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.0009,-0.0427,0.0362,0.0028,0.0047,0.0056,-0.0096,0.0,0.0,0.01595651451323994,0.008615858
759.764983017,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.0009,-0.0425,0.0363,0.0031,0.0044,0.0055,-0.0095,0.0,0.0,0.017938055197567818,0.014569544
759.769983017,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.0009,-0.0426,0.0362,0.0029,0.0046,0.0056,-0.0096,0.0,0.0,0.019916520255231177,0.020514166
759.774983017,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0425,0.0363,0.0031,0.0045,0.0055,-0.0095,0.0,0.0,0.02189185544561109,0.026449561
759.779983017,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0427,0.0362,0.0027,0.0049,0.0057,-0.0097,0.0,0.0,0.02386400661389544,0.032375567
759.784983017,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0426,0.0362,0.0032,0.0042,0.0054,-0.0094,0.0,0.0,0.025832919692563766,0.03829202
759.789983017,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0426,0.0362,0.0028,0.0048,0.0056,-0.0096,0.0,0.0,0.027798540702869398,0.04419876
759.794983017,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,-1e-04,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0421,0.0365,0.0031,0.0044,0.0055,-0.0094,0.0,0.0,0.029760815756319406,0.05009562
759.799983017,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,-1e-04,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0418,0.0367,0.0028,0.0048,0.0056,-0.0096,0.0,0.0,0.031719691056151994,0.05598245
759.804983017,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0452,0.0347,0.0032,0.0044,0.0054,-0.0094,0.0,0.0,0.033675112898811255,0.061859075
759.809983016,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0436,0.0356,0.0038,0.0033,0.0052,-0.0089,0.0,0.0,0.03562702767541967,0.06772534
759.814983016,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0435,0.0357,0.0033,0.004,0.0054,-0.0093,0.0,0.0,0.03757538187324755,0.073581085
759.819983016,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0003,-0.0009,-0.0435,0.0357,0.0032,0.0042,0.0054,-0.0093,0.0,0.0,0.03952012207718039,0.07942615
759.824983016,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,-0.0007,0.0,0.0,0.0,0.0,-0.0003,-0.0009,-0.0262,0.0388,0.0038,0.0036,0.0052,-0.009,0.0,0.0,0.04146119497118314,0.08526037
759.829983016,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,-0.0022,0.0,0.0,0.0,0.0,-0.0003,-0.0008,-0.0185,0.0301,0.0033,0.0041,0.0054,-0.0093,0.0,0.0,0.04339854733976184,0.091083586
759.834983016,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,-0.0044,0.0,-0.0003,0.0,-1e-04,-0.0003,-0.0008,-0.0034,0.0325,0.0037,0.0037,0.0053,-0.009,0.0,0.0,0.045332126069422746,0.09689564
759.839983016,0.0112,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0139,0.0058,0.0,0.0004,0.0,1e-04,-0.0004,-0.0009,0.0351,0.0416,0.0035,0.0023,0.0049,-0.0088,0.0,0.0,0.04726187815012814,0.10269638
759.844983016,0.0112,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0127,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0008,0.0467,0.0356,0.0035,0.0044,0.0055,-0.0092,0.0,0.0,0.04918775067674999,0.10679564
759.849983016,0.0113,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0174,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0498,0.0361,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.05110969085052011,0.11269325
759.854983015,0.0114,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0223,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0535,0.036,0.0027,0.0049,0.0057,-0.0097,0.0,0.0,0.05302764598047777,0.11768907
759.859983015,0.0116,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0275,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.059,0.036,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.054941563484914246,0.12265294
759.864983015,0.0117,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0328,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0636,0.0359,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.05685139089281435,0.12727469
759.869983015,0.0119,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0384,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0682,0.0359,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.05875707584529494,0.13217418
759.874983015,0.0121,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0442,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0724,0.0359,0.0027,0.0048,0.0056,-0.0096,0.0,0.0,0.06065856609704037,0.13673122
759.879983015,0.0124,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2356,0.0502,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0769,0.036,0.0029,0.0046,0.0055,-0.0095,0.0,0.0,0.06255580951773493,0.14125569
759.884983015,0.0127,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0564,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.081,0.0358,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.06444875409349177,0.14544743
759.889983015,0.013,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0627,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0851,0.036,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.06633734792827917,0.14960626
759.894983015,0.0133,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0692,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0888,0.0359,0.0028,0.0048,0.0056,-0.0096,0.0,0.0,0.06822153924534313,0.15374205
759.899983014,0.0137,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0759,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.0926,0.0359,0.0031,0.0042,0.0054,-0.0094,0.0,0.0,0.07010127638862693,0.15784462
759.904983014,0.0141,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0827,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.0963,0.0359,0.0028,0.0047,0.0056,-0.0096,0.0,0.0,0.07197650782418719,0.16161382
759.909983014,0.0146,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0896,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.0999,0.0359,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.0738471821416069,0.16535953
759.914983014,0.0151,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0967,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1032,0.0359,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.07571324805540458,0.16878155
759.919983014,0.0156,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1038,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1065,0.0359,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.07757465440644071,0.17216974
759.924983014,0.0162,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1111,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1095,0.0359,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.07943135016331979,0.17554396
759.929983014,0.0167,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1184,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1124,0.0359,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.08128328442378976,0.17858405
759.934983014,0.0174,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1258,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1153,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.08313040641613739,0.18190986
759.939983014,0.018,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1333,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1179,0.0359,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.08497266550058019,0.18461122
759.944983013,0.0187,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1408,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1208,0.0359,0.0027,0.0048,0.0057,-0.0097,0.0,0.0,0.08681001117065476,0.18758799
759.949983013,0.0195,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1484,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.123,0.0359,0.0032,0.0042,0.0054,-0.0093,0.0,0.0,0.08864239305460139,0.19025004
759.954983013,0.0203,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.156,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1256,0.0359,0.0027,0.0048,0.0056,-0.0096,0.0,0.0,0.09046976091674513,0.19258718
759.959983013,0.0211,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1637,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1278,0.0359,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.09229206465887294,0.19490927
759.964983013,0.0219,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1713,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1297,0.0359,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.09410925432160724,0.1972062
759.969983013,0.0228,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1789,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1316,0.0359,0.003,0.0045,0.0055,-0.0095,0.0,0.0,0.09592128008577544,0.19949776
759.974983013,0.0238,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1865,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1334,0.0359,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.09772809227377591,0.20147383
759.979983013,0.0247,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1941,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1353,0.0359,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.09952964135093972,0.20313427
759.984983013,0.0258,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2017,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1368,0.0359,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.10132587792688905,0.20507891
759.989983012,0.0268,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2092,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1381,0.0359,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.10311675275689058,0.20640764
759.994983012,0.0279,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2167,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1396,0.0358,0.0027,0.0047,0.0056,-0.0096,0.0,0.0,0.1049022167432064,0.20803027
759.999983012,0.029,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2241,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0008,0.1406,0.0359,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.10668222093643925,0.20933665
760.004983012,0.0302,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2314,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0008,0.1418,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.10845671653687516,0.21063666
760.009983012,0.0314,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2387,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1427,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.11022565489582073,0.21163015
760.014983012,0.0326,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2357,0.2458,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1436,0.0358,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.11198898751693734,0.21260697
760.019983012,0.0339,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2357,0.2529,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1443,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.11374666605757042,0.21358696
760.024983012,0.0352,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2357,0.2598,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1449,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.11549864233007487,0.21425
760.029983012,0.0365,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.2666,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1455,0.0358,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.11724486830313627,0.21491593
760.034983011,0.0379,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.2732,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1459,0.0358,0.0028,0.0047,0.0056,-0.0096,0.0,0.0,0.11898529610308736,0.2155746
760.039983011,0.0393,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.2797,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1462,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.12071987801522088,0.21593589
760.044983011,0.0407,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.2861,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1466,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.12244856648509747,0.21628964
760.049983011,0.0422,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.2923,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1466,0.0358,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.12417131411984955,0.2166357
760.054983011,0.0436,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.2984,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1467,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.1258880736894804,0.21668394
760.059983011,0.0452,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3042,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1468,0.0358,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.12759879812815927,0.21702422
760.064983011,0.0467,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3099,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1466,0.0358,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.12930344053551143,0.21677639
760.069983011,0.0483,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3154,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1467,0.0358,0.0027,0.0048,0.0057,-0.0096,0.0,0.0,0.13100195417790425,0.21682031
760.07498301,0.0499,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3207,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1462,0.0358,0.0032,0.0041,0.0054,-0.0093,0.0,0.0,0.13269429248972822,0.21656585
760.07998301,0.0515,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3258,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.146,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.13438040907467363,0.21631289
760.08498301,0.0532,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3307,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1456,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.13606025770700256,0.21606123
760.08998301,0.0549,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3354,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1452,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.13773379233281619,0.21551077
760.09498301,0.0566,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3398,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1447,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.13940096707131736,0.21496138
760.09998301,0.0583,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.344,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.144,0.0358,0.0028,0.0047,0.0056,-0.0096,0.0,0.0,0.14106173621606846,0.2144229
760.10498301,0.06,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.348,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1433,0.0358,0.0031,0.0042,0.0055,-0.0094,0.0,0.0,0.14271605423624448,0.2138852
760.10998301,0.0618,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3518,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1427,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.14436387577788115,0.21334817
760.11498301,0.0636,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3553,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.142,0.0358,0.003,0.0045,0.0055,-0.0095,0.0,0.0,0.14600515566511862,0.21251163
760.119983009,0.0654,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3585,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1414,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.1476398489014396,0.21168545
760.124983009,0.0672,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3616,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1405,0.0358,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.14926791067090334,0.21086955
760.129983009,0.069,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3643,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1396,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.15088929633937392,0.21004374
760.134983009,0.0708,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3668,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1388,0.0358,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.15250396145574435,0.20923789
760.139983009,0.0727,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.369,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1379,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.15411186175315464,0.20843188
760.144983009,0.0745,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.371,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1371,0.0358,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.155712953150206,0.20733558
760.149983009,0.0764,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.3728,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1363,0.0358,0.0028,0.0047,0.0056,-0.0096,0.0,0.0,0.15730719175216906,0.20653886
760.154983009,0.0783,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.3742,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1352,0.0358,0.0031,0.0042,0.0055,-0.0094,0.0,0.0,0.15889453385218716,0.20544158
760.159983009,0.0801,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.3754,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1345,0.0358,0.0027,0.0048,0.0057,-0.0096,0.0,0.0,0.16047493593247475,0.2043636
760.164983008,0.082,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.3763,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1334,0.0358,0.0032,0.0042,0.0054,-0.0093,0.0,0.0,0.16204835466551049,0.2035848
760.169983008,0.0839,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.377,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1324,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.1636147469152251,0.20251505
760.174983008,0.0858,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.3774,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1325,0.0358,0.003,0.0045,0.0056,-0.0095,0.0,0.0,0.1651740697381836,0.20144425
760.179983008,0.0877,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.3776,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1318,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.16672628038476334,0.2003822
760.184983008,0.0896,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.3775,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1308,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.16827133630032515,0.19931884
760.189983008,0.0915,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.3771,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1299,0.0358,0.0028,0.0047,0.0056,-0.0096,0.0,0.0,0.16980919512638076,0.19826402
760.194983008,0.0934,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.3765,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.129,0.0358,0.0031,0.0044,0.0055,-0.0094,0.0,0.0,0.17133981470175358,0.19721758
