time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,hip_L_Joint_target_pos_rad
656319985330,0.0111,-0.0111,-0.001,0.0039,-0.0017,0.0004,1.1236,-0.2356,-1e-04,-1e-04,0.0025,-0.0182,0.0,-1e-04,1e-04,0.0039,-0.0412,0.0377,-0.0239,0.0536,0.0199,-0.0315,-0.0002,1e-04,-1.3239304097467652e-10
656324985329,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,1e-04,1e-04,-0.0014,-0.0056,0.0,1e-04,-0.0004,0.0016,-0.0445,0.0356,0.0294,0.109,-0.008,-0.0642,1e-04,0.0006,0.0025052288390633864
656329985329,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,-1e-04,-0.0002,0.0037,-0.0125,0.0,-0.0002,0.0003,0.0015,-0.0402,0.0365,-0.0376,0.0529,0.0262,-0.0306,-0.0002,0.0,0.005007159321335053
656334985329,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,-0.0005,-0.0016,0.0,0.0,-1e-04,-0.0003,-0.0469,0.034,0.02,0.0805,-0.0035,-0.0498,1e-04,0.0005,0.0075057227227339485
656339985329,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,0.0,-0.001,-0.0427,0.0356,-1e-04,0.051,0.007,-0.0325,0.0,0.0002,0.010000850543882278
656344985329,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.001,-0.0427,0.0362,0.0064,0.0026,0.0039,-0.0086,0.0,0.0,0.012492474379590446
656349985329,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.001,-0.0424,0.0364,0.0028,0.0045,0.0056,-0.0095,0.0,0.0,0.014980525920732318
656354985329,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.001,-0.0427,0.0362,0.003,0.0045,0.0055,-0.0095,0.0,0.0,0.017464936956118116
656359985329,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.001,-0.0425,0.0363,0.0028,0.0047,0.0056,-0.0096,0.0,0.0,0.019945639374364277
656364985329,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.0009,-0.0424,0.0364,0.003,0.0045,0.0055,-0.0095,0.0,0.0,0.02242256516576091
656369985328,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.0009,-0.0425,0.0363,0.0029,0.0047,0.0056,-0.0096,0.0,0.0,0.02489564642413622
656374985328,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-1e-04,-0.0009,-0.0425,0.0363,0.003,0.0045,0.0055,-0.0095,0.0,0.0,0.027364815348718236
656379985328,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0428,0.0361,0.003,0.0045,0.0055,-0.0095,0.0,0.0,0.029830004245993552
656384985328,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,-1e-04,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0417,0.0367,0.0029,0.0046,0.0056,-0.0096,0.0,0.0,0.03229114553156337
656389985328,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,-1e-04,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0418,0.0367,0.003,0.0046,0.0055,-0.0095,0.0,0.0,0.03474817173199607
656394985328,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0439,0.0358,0.0029,0.0047,0.0056,-0.0096,0.0,0.0,0.03720101548667715
656399985328,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0491,0.0309,0.0041,0.0029,0.005,-0.0087,0.0,0.0,0.03964960954965613
656404985328,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,0.0,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0414,0.0379,0.0038,0.0032,0.0052,-0.0089,0.0,0.0,0.04209388679148979
656409985328,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0,-0.0003,0.0,1e-04,0.0,0.0,-0.0002,-0.0009,-0.0351,0.0378,0.0035,0.004,0.0053,-0.0092,0.0,0.0,0.04453378020108287
656414985327,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0119,0.0076,0.0,0.0006,0.0,1e-04,-0.0003,-0.0009,0.0308,0.032,0.0026,0.0035,0.0054,-0.0093,0.0,0.0,0.046969222887525
656419985327,0.0111,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0144,0.006,0.0,0.0005,0.0,1e-04,-0.0003,-0.0009,0.0416,0.0383,0.0042,0.0036,0.005,-0.009,0.0,0.0,0.04940014808192478
656424985327,0.0112,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0132,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0008,0.0501,0.0356,0.0052,0.0019,0.0047,-0.008,0.0,0.0,0.051826489139239845
656429985327,0.0113,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0181,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0008,0.0534,0.0361,0.0023,0.0051,0.0058,-0.0098,0.0,0.0,0.05424817954010466
656434985327,0.0114,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0233,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0008,0.06,0.036,0.0028,0.0048,0.0056,-0.0096,0.0,0.0,0.05666515289265345
656439985327,0.0116,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0289,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0008,0.0667,0.0359,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.05907734293434086
656444985327,0.0117,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0347,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0008,0.0727,0.0359,0.0027,0.0047,0.0056,-0.0096,0.0,0.0,0.06148468353375841
656449985327,0.0119,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0408,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0786,0.0359,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.06388710869244749
656454985327,0.0122,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0472,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0843,0.036,0.0027,0.0048,0.0057,-0.0097,0.0,0.0,0.06628455254670879
656459985326,0.0125,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0539,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0901,0.0359,0.0033,0.004,0.0054,-0.0093,0.0,0.0,0.06867694936940799
656464985326,0.0128,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0608,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.0956,0.0359,0.0025,0.0051,0.0058,-0.0098,0.0,0.0,0.07106423357177769
656469985326,0.0131,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0679,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1008,0.0359,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.07344633970521555
656474985326,0.0135,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2356,0.0753,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1058,0.036,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.07582320246307861
656479985326,0.0139,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2357,0.0829,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1109,0.0358,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.07819475668247369
656484985326,0.0143,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1236,-0.2357,0.0906,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1159,0.0359,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.08056093734604391
656489985326,0.0148,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.0986,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1206,0.0359,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.0829216795837511
656494985326,0.0154,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1067,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0008,0.1252,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.08527691867465426
656499985326,0.016,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.115,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1298,0.0359,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.087626590048684
656504985325,0.0166,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1235,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.134,0.0359,0.0027,0.0048,0.0057,-0.0096,0.0,0.0,0.08997062928841268
656509985325,0.0172,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1321,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1379,0.0359,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.09230897213082045
656514985325,0.0179,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1408,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1418,0.0359,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.09464155446905709
656519985325,0.0187,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1496,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1456,0.0359,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.0969683123541995
656524985325,0.0195,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1585,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1494,0.0359,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.09928918199700484
656529985325,0.0203,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1675,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1529,0.0359,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.10160409976965959
656534985325,0.0212,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1766,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.156,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.10391300220752359
656539985325,0.0221,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1857,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1592,0.0359,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.10621582601087015
656544985325,0.0231,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.1949,0.0,0.0,0.0,0.0,0.0,-0.0005,-0.0008,0.1623,0.0359,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.10851250804662144
656549985324,0.0241,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2041,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.165,0.0359,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.11080298535007932
656554985324,0.0252,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2134,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1678,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.11308719512665144
656559985324,0.0263,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2226,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1702,0.0359,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.11536507475357294
656564985324,0.0275,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2318,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1727,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.11763656178162324
656569985324,0.0287,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.241,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1748,0.0359,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.11990159393683794
656574985324,0.0299,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2501,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1769,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.12216010912221645
656579985324,0.0312,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2592,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1787,0.0359,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.12441204541942391
656584985324,0.0326,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2683,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1804,0.0358,0.0027,0.0047,0.0056,-0.0096,0.0,0.0,0.12665734109048937
656589985324,0.034,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2773,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0008,0.1822,0.0358,0.0032,0.0042,0.0054,-0.0093,0.0,0.0,0.1288959345794976
656594985323,0.0354,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2861,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0008,0.1837,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.1311277645142775
656599985323,0.0369,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.2949,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1848,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.1333527697080838
656604985323,0.0384,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.3036,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.186,0.0359,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.1355708891612753
656609985323,0.0399,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.3121,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1872,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.1377820620629866
656614985323,0.0415,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1235,-0.2357,0.3205,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1881,0.0358,0.0027,0.0048,0.0057,-0.0096,0.0,0.0,0.1399862277927958
656619985323,0.0432,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2357,0.3288,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1889,0.0358,0.0031,0.0042,0.0055,-0.0094,0.0,0.0,0.14218332592238586
656624985323,0.0449,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3369,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1898,0.0358,0.0026,0.0048,0.0057,-0.0096,0.0,0.0,0.14437329621720169
656629985323,0.0466,-0.0111,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3449,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1904,0.0358,0.0029,0.0045,0.0055,-0.0095,0.0,0.0,0.14655607863810155
656634985323,0.0484,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3526,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.1907,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.14873161334300256
656639985322,0.0502,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3602,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.191,0.0358,0.0029,0.0044,0.0056,-0.0095,0.0,0.0,0.1508998406885219
656644985322,0.052,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3676,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1913,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.15306070123161158
656649985322,0.0539,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3748,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1913,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.15521413573118847
656654985322,0.0558,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3817,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1913,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.15736008514975763
656659985322,0.0577,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3884,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1914,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.15949849065503202
656664985322,0.0597,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.3949,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1911,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.16162929362154427
656669985322,0.0617,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4012,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1909,0.0358,0.0029,0.0044,0.0056,-0.0095,0.0,0.0,0.1637524356322549
656674985322,0.0638,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4072,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1907,0.0359,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.16586785848015306
656679985322,0.0658,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4129,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1902,0.0358,0.003,0.0044,0.0055,-0.0094,0.0,0.0,0.16797550416985285
656684985321,0.0679,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4184,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.1898,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.17007531491918287
656689985321,0.07,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4235,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0007,0.189,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.17216723316077093
656694985321,0.0722,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4285,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1886,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.1742512015436215
656699985321,0.0743,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4331,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1879,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.1763271629346888
656704985321,0.0765,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4374,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1872,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.17839506042044262
656709985321,0.0787,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4415,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1863,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.1804548373084287
656714985321,0.081,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4452,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1856,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.1825064371288233
656719985321,0.0832,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4487,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1847,0.0358,0.003,0.0044,0.0055,-0.0095,0.0,0.0,0.1845498036359809
656724985321,0.0855,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4518,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1839,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.18658488080997648
656729985320,0.0878,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4546,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1827,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.18861161285814132
656734985320,0.09,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4571,0.0,0.0,0.0,0.0,0.0,-0.0009,-0.0007,0.1819,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.19062994421659263
656739985320,0.0923,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4593,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1808,0.0358,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.19263981955175646
656744985320,0.0946,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1234,-0.2358,0.4612,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1797,0.0358,0.0027,0.0048,0.0057,-0.0097,0.0,0.0,0.1946411837618855
656749985320,0.097,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4627,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1789,0.0358,0.0031,0.0042,0.0055,-0.0094,0.0,0.0,0.19663398197856874
656754985320,0.0993,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.464,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1779,0.0358,0.0028,0.0046,0.0056,-0.0095,0.0,0.0,0.19861815956823642
656759985320,0.1016,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4649,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1769,0.0358,0.003,0.0043,0.0055,-0.0094,0.0,0.0,0.20059366213365765
656764985320,0.1039,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4654,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1756,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.20256043551543168
656769985320,0.1063,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4657,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1747,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.2045184257934728
656774985319,0.1086,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4656,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1737,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.2064675792884884
656779985319,0.1109,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2358,0.4652,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1728,0.0357,0.0032,0.0042,0.0055,-0.0093,0.0,0.0,0.2084078425634508
656784985319,0.1132,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4645,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0007,0.1716,0.0359,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.21033916242506223
656789985319,0.1156,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4635,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.1708,0.0357,0.0031,0.0042,0.0055,-0.0094,0.0,0.0,0.21226148592521316
656794985319,0.1179,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4621,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.1699,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.2141747603624336
656799985319,0.1202,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4605,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0007,0.1691,0.0358,0.0028,0.0046,0.0056,-0.0096,0.0,0.0,0.2160789332833385
656804985319,0.1225,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4585,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0006,0.168,0.0358,0.0029,0.0045,0.0056,-0.0095,0.0,0.0,0.21797395248406526
656809985319,0.1248,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4562,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0006,0.1673,0.0358,0.0031,0.0042,0.0055,-0.0094,0.0,0.0,0.21985976601170532
656814985319,0.127,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4536,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0006,0.1665,0.0358,0.0029,0.0046,0.0056,-0.0095,0.0,0.0,0.22173632216572825
656819985318,0.1293,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4507,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0006,0.1658,0.0358,0.0031,0.0043,0.0055,-0.0094,0.0,0.0,0.22360356949939897
656824985318,0.1315,-0.0112,-0.001,0.0038,-0.0017,0.0004,1.1233,-0.2359,0.4475,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0006,0.1651,0.0358,0.0028,0.0047,0.0056,-0.0096,0.0,0.0,0.22546145682118873
