timestamp_sec,agent_step,agent_time,vel_x,vel_y,vel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,torque_cmd_0,torque_cmd_1,torque_cmd_2,torque_cmd_3,torque_cmd_4,torque_cmd_5,torque_cmd_6,torque_cmd_7
1775543857.8537316,5169,51.693857320000006,0.0,0.0,0.0,0.0006981317007977319,0.04590215932745086,0.0005235987755982988,-0.9873,0.0146,0.0179,-0.1572,-0.023387411976724014,-0.05160938598147232,0.03806999430912583,0.022519983338484373,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.021473093938281403,-0.1,0.1,0.1,0.0,0.0
1775543857.8636503,5170,51.70382523000001,0.0,0.0,0.0,0.0006981317007977319,0.04590215932745086,0.0005235987755982988,-0.9869,0.0146,0.0177,-0.1599,-0.023387411976724014,-0.05160938598147232,0.03806999430912583,0.022519983338484373,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.02575103582386957,-0.1,0.1,0.1,0.0,0.0
1775543857.873706,5171,51.713904954,0.0,0.0,0.0,-0.00034906585039886593,0.04590215932745086,0.0005235987755982988,-0.9875,0.0147,0.0174,-0.1557,-0.023387411976724014,-0.05160938598147232,0.037912914676446086,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.028241332048532103,-0.1,0.1,0.1,0.0,0.0
1775543857.8836858,5172,51.723899489000004,0.0,0.0,0.0,0.0008726646259971648,0.04817108735504349,-0.0015707963267948964,-0.9879,0.0148,0.0172,-0.1535,-0.023387411976724014,-0.05160938598147232,0.037912914676446086,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.03713339325714467,-0.1,0.1,0.1,0.0,0.0
1775543857.8937197,5173,51.733833414,0.0,0.0,0.0,0.0006981317007977319,0.04590215932745086,-0.0005235987755982988,-0.9873,0.0148,0.017,-0.1575,-0.023387411976724014,-0.05160938598147232,0.037912914676446086,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.03868835348827615,-0.1,0.1,0.1,0.0,0.0
1775543857.9036958,5174,51.743889009,0.0,0.0,0.0,-0.0013962634015954637,0.04817108735504349,-0.002617993877991494,-0.9874,0.0148,0.0168,-0.1567,-0.023387411976724014,-0.05160938598147232,0.037616208703608045,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.04428909961567301,-0.1,0.1,0.1,0.0,0.0
1775543857.913686,5175,51.753819029000006,0.0,0.0,0.0,0.0019198621771937625,0.04817108735504349,-0.002617993877991494,-0.9868,0.0148,0.0166,-0.1606,-0.023387411976724014,-0.05160938598147232,0.037616208703608045,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.048913890853908806,-0.1,0.1,0.1,0.0,0.0
1775543857.9237587,5176,51.763968868000006,0.0,0.0,0.0,-0.00034906585039886593,0.04485496177625427,0.0005235987755982988,-0.9874,0.0149,0.0163,-0.1564,-0.023387411976724014,-0.05160938598147232,0.037616208703608045,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.044851450874228684,-0.1,0.1,0.1,0.0,0.0
1775543857.9337091,5177,51.773861991000004,0.0,0.0,0.0,-0.00034906585039886593,0.04590215932745086,0.0027925268031909274,-0.9872,0.0149,0.0161,-0.1581,-0.023387411976724014,-0.05160938598147232,0.03733695602328879,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0012217304763960308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.039375171060026276,-0.1,0.1,0.1,0.0,0.0
1775543857.9436862,5178,51.783839629000006,0.0,0.0,0.0,0.0029670597283903604,0.04485496177625427,-0.0015707963267948964,-0.9878,0.015,0.0159,-0.1541,-0.023387411976724014,-0.05160938598147232,0.03733695602328879,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0012217304763960308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.05332627342380743,-0.1,0.1,0.1,0.0,0.0
