time_sec,time_nanosec,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5,eff_6,eff_7,target_val_0,target_val_1,target_val_2,target_val_3,target_val_4,target_val_5,target_val_6,target_val_7
1765452454,166492204,0.07511897100583595,0.01843067690106012,0.022357667718047362,-0.0197920337176157,-0.01731366617978375,-0.04290019301402062,0.9155299124261455,-1.6105200205702874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01611328125,0.01611328125,-0.08056640625,0.0,-0.0322265625,0.01611328125,0.04833984375,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,187125525,0.07511897100583595,0.01843067690106012,0.022357667718047362,-0.0197920337176157,-0.01731366617978375,-0.04290019301402062,0.9155299124261455,-1.6105200205702874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01611328125,0.0322265625,0.01611328125,-0.0322265625,0.01611328125,0.0,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,209375228,0.07511897100583595,0.01843067690106012,0.022357667718047362,-0.0197920337176157,-0.01731366617978375,-0.04290019301402062,0.9155299124261455,-1.6105200205702874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322265625,0.01611328125,-0.0322265625,0.01611328125,0.0,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,243044022,0.07511897100583595,0.01843067690106012,0.022357667718047362,-0.0197920337176157,-0.01731366617978375,-0.04290019301402062,0.9155299124261455,-1.6105200205702874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0322265625,0.01611328125,0.01611328125,-0.01611328125,-0.0322265625,0.0,0.01611328125,0.04833984375,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,264450302,0.07511897100583595,0.01843067690106012,0.022357667718047362,-0.0197920337176157,-0.01731366617978375,-0.04290019301402062,0.9155299124261455,-1.6105200205702874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04833984375,0.0322265625,0.0,0.0,0.0,0.0,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,285236935,0.07511897100583595,0.01843067690106012,0.022357667718047362,-0.0197920337176157,-0.01731366617978375,-0.04290019301402062,0.9155299124261455,-1.6105200205702874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0322265625,0.0322265625,0.01611328125,-0.0322265625,-0.01611328125,0.0,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,311156234,0.06019640590128443,0.018395770316020233,0.022392574303087245,-0.01975712713257581,-0.017348572764823635,-0.04290019301402062,0.9155124591336256,-1.6105200205702874,-12.356931104119854,-0.05235987755982988,0.7330382858376184,0.17453292519943295,0.0,0.0,0.0,0.0,-2.04638671875,0.0322265625,-0.08056640625,-0.064453125,0.0322265625,0.0,-0.0322265625,0.04833984375,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,331077108,0.04827580711016315,0.016667894356545847,0.022514747350726852,-0.019931660057775243,-0.01741838593490341,-0.04286528642898073,0.9154950058411055,-1.6105200205702874,-0.5934119456780721,0.0,-0.19198621771937624,0.0,0.0,0.0,-0.08726646259971647,0.0,-2.11083984375,0.0,-0.01611328125,0.0,0.01611328125,0.064453125,0.0,0.0966796875,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,353857435,0.045413467136892455,0.017086773377024488,0.02218313479284793,-0.019704767255015982,-0.01741838593490341,-0.04286528642898073,0.9154950058411055,-1.6105200205702874,-3.420845333908886,0.12217304763960307,0.0,0.22689280275926285,0.0,0.0,0.13962634015954636,0.0,-2.0302734375,0.0,0.0,-0.01611328125,0.04833984375,0.11279296875,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,373933444,0.03572688978832393,0.01733111947230369,0.022235494670407755,-0.019617500792416264,-0.01741838593490341,-0.04286528642898073,0.9154775525485856,-1.6105200205702874,-4.468042885105484,0.0,0.0,-0.24434609527920614,0.0,0.0,-0.17453292519943295,0.0,-2.07861328125,0.01611328125,-0.01611328125,-0.0322265625,0.04833984375,0.064453125,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,399042088,0.02614503219487506,0.0176976386152225,0.022218041377887816,-0.019704767255015982,-0.01738347934986352,-0.04286528642898073,0.9155124591336256,-1.6105200205702874,-6.126105674500097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0947265625,0.01611328125,-0.01611328125,-0.01611328125,0.04833984375,0.08056640625,0.01611328125,-0.0322265625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,423288749,0.008237954069413236,0.016964600329384884,0.022549653935766738,-0.019704767255015982,-0.01738347934986352,-0.04283037984394085,0.9154775525485856,-1.6105200205702874,-7.47000919853573,-0.017453292519943295,-0.06981317007977318,0.0,0.0,0.0,-0.08726646259971647,0.0,-2.04638671875,0.01611328125,-0.01611328125,-0.01611328125,0.04833984375,0.064453125,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,444035414,-0.007644542123735163,0.016982053621904827,0.022200588085367873,-0.019652407377456153,-0.01738347934986352,-0.04283037984394085,0.9154950058411055,-1.6105200205702874,-6.998770300497261,0.0,0.0,0.12217304763960307,0.0,0.0,0.0,0.0,-2.04638671875,0.01611328125,0.0,-0.04833984375,0.04833984375,0.064453125,0.01611328125,0.064453125,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,466081374,-0.024905848425959082,0.016877333866785166,0.022235494670407755,-0.01960004749989632,-0.01738347934986352,-0.04283037984394085,0.9154775525485856,-1.6105200205702874,-8.011061266653972,0.0,-0.08726646259971647,0.0,0.0,0.0,0.0,0.0,-2.0302734375,0.0,-0.01611328125,0.0,0.0322265625,0.064453125,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,486740519,-0.04422664324553631,0.016929693744344998,0.022287854547967587,-0.019669860669976093,-0.01738347934986352,-0.04283037984394085,0.9154775525485856,-1.6105200205702874,-8.290313946973065,0.0,0.06981317007977318,0.0,0.0,0.0,0.0,0.0,-1.98193359375,0.0,-0.01611328125,0.12890625,0.04833984375,0.08056640625,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,507708815,-0.06253514709895683,0.016859880574265223,0.02230530784048753,-0.01968731396249604,-0.01738347934986352,-0.04283037984394085,0.9154775525485856,-1.6105200205702874,-9.075712110370514,-0.017453292519943295,0.0,0.0,0.0,0.0,0.0,0.0,-2.01416015625,0.0,0.0,-0.01611328125,0.04833984375,0.193359375,0.0322265625,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,530122678,-0.08428194957880616,0.01677261411166551,0.02218313479284793,-0.019652407377456153,-0.01738347934986352,-0.04283037984394085,0.9154600992560656,-1.6105200205702874,-10.838494654884787,0.0,0.17453292519943295,0.0,0.0,0.0,-0.08726646259971647,0.0,-1.93359375,0.0,0.0,0.08056640625,0.04833984375,0.064453125,0.01611328125,0.08056640625,nan,nan,nan,nan,nan,nan,nan,nan
1765452454,551208095,-0.10456267548698028,0.016755160819145562,0.022287854547967587,-0.01980948701013564,-0.01738347934986352,-0.04283037984394085,0.9155473657186655,-1.6105200205702874,-8.970992355250853,0.17453292519943295,-0.06981317007977318,-0.05235987755982988,0.0,0.0,0.0,0.0,-1.94970703125,0.0,0.0,0.0,0.0322265625,0.12890625,0.01611328125,0.04833984375,nan,nan,nan,nan,nan,nan,nan,nan
