t_sec,q_ref_0_rad,q_meas_0_rad,dq_meas_0_rad_s,tau_cmd_0_nm,q_ref_1_rad,q_meas_1_rad,dq_meas_1_rad_s,tau_cmd_1_nm,q_ref_2_rad,q_meas_2_rad,dq_meas_2_rad_s,tau_cmd_2_nm,q_ref_3_rad,q_meas_3_rad,dq_meas_3_rad_s,tau_cmd_3_nm,q_ref_4_rad,q_meas_4_rad,dq_meas_4_rad_s,tau_cmd_4_nm,q_ref_5_rad,q_meas_5_rad,dq_meas_5_rad_s,tau_cmd_5_nm,q_ref_6_rad,q_meas_6_rad,dq_meas_6_rad_s,tau_cmd_6_nm,q_ref_7_rad,q_meas_7_rad,dq_meas_7_rad_s,tau_cmd_7_nm
0.501225565,-0.022287854547967587,-0.022270401255447644,0.0,-5.23610060554347e-06,-0.02525491427635795,-0.02527236756887789,0.0,5.235909611656098e-06,1.2684955460940108,-0.019722220547535925,0.032463124087094536,0.3411980867385864,-0.01773254520026239,-0.01790707812546182,0.0,4.712374720838852e-05,0.07819947713560595,0.07844382323088515,0.0,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0775313735962593,0.0,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
0.506908264,-0.022287854547967587,-0.022270401255447644,0.0,-5.23610060554347e-06,-0.02525491427635795,-0.02527236756887789,0.0,5.235909611656098e-06,1.2765320531479447,-0.019722220547535925,0.032463124087094536,0.3411980867385864,-0.01773254520026239,-0.01790707812546182,0.0,4.712374720838852e-05,0.07819947713560595,0.07844382323088515,0.0,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0775313735962593,0.0,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
0.5105161300000001,-0.022287854547967587,-0.022287854547967587,0.0,-5.23610060554347e-06,-0.02525491427635795,-0.02527236756887789,0.0008726646259971648,5.235909611656098e-06,1.2816123656704965,-0.009669124056048585,0.03508111796508603,0.3450215458869934,-0.01773254520026239,-0.017749998492782332,-0.0008726646259971648,4.712374720838852e-05,0.07819947713560595,0.07844382323088515,0.0,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0775313735962593,0.0,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
0.520555128,-0.022287854547967587,-0.022287854547967587,0.0,-2.566764578659786e-07,-0.02525491427635795,-0.02527236756887789,0.0008726646259971648,-7.2126513259718195e-06,1.295657782664257,-0.009669124056048585,0.03508111796508603,0.344766765832901,-0.01773254520026239,-0.017749998492782332,-0.0008726646259971648,1.5089449334482197e-05,0.07819947713560595,0.07844382323088515,0.0,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0775313735962593,0.0,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
0.525009398,-0.022287854547967587,-0.022287854547967587,0.0,-7.290578696306227e-10,-0.02525491427635795,-0.02527236756887789,0.0008726646259971648,-7.85251995694125e-06,1.30184651388412,-0.009669124056048585,0.03508111796508603,0.3469183146953583,-0.01773254520026239,-0.017749998492782332,-0.0008726646259971648,1.3442854651657399e-05,0.07819947713560595,0.07844382323088515,0.0,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0775313735962593,0.0,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
0.5314471230000001,-0.022287854547967587,-0.022287854547967587,0.0,-7.290578696306227e-10,-0.02525491427635795,-0.02527236756887789,0.0008726646259971648,-7.85251995694125e-06,1.310743612562061,-0.009669124056048585,0.03508111796508603,0.3469183146953583,-0.01773254520026239,-0.017749998492782332,-0.0008726646259971648,1.3442854651657399e-05,0.07819947713560595,0.07844382323088515,0.0,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0775313735962593,0.0,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
0.5353038050000001,-0.022287854547967587,-0.022287854547967587,0.0,-1.4323355002066052e-10,-0.02525491427635795,-0.02527236756887789,0.0008726646259971648,-7.853984243411105e-06,1.3160465758514248,-0.009669124056048585,0.03508111796508603,0.34822773933410645,-0.01773254520026239,-0.017749998492782332,-0.0008726646259971648,1.3439085705613252e-05,0.07819947713560595,0.07844382323088515,0.0,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0775313735962593,0.0,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
0.540446176,-0.022287854547967587,-0.022287854547967587,0.0,-1.1452816472967697e-10,-0.02525491427635795,-0.02527236756887789,0.0008726646259971648,-7.854056093492545e-06,1.3230855604548049,-0.009669124056048585,0.03508111796508603,0.35189831256866455,-0.01773254520026239,-0.017749998492782332,-0.0008726646259971648,1.3438901078188792e-05,0.07819947713560595,0.07844382323088515,0.0,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0775313735962593,0.0,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
0.544813485,-0.022287854547967587,-0.022287854547967587,0.0,-1.1312160236309765e-10,-0.02525491427635795,-0.02527236756887789,0.0008726646259971648,-7.854059731471352e-06,1.329034875957393,-0.009669124056048585,0.03508111796508603,0.3536672592163086,-0.01773254520026239,-0.017749998492782332,-0.0008726646259971648,1.3438891983241774e-05,0.07819947713560595,0.07844382323088515,0.0,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0775313735962593,0.0,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
0.550079623,-0.022287854547967587,-0.022287854547967587,0.0,-1.1305267832995014e-10,-0.02525491427635795,-0.02527236756887789,0.0,-7.854059731471352e-06,1.3361732261577743,0.007906341511534314,0.039095375244672985,0.3560384511947632,-0.01773254520026239,-0.017854718247901993,0.0,1.3438891073747072e-05,0.07819947713560595,0.07845254987714512,0.0004363323129985824,-8.552153303753585e-05,-0.05698500007761486,-0.05698500007761486,0.0,6.2714555770782e-10,1.0775488268887792,1.0774964670112193,-0.00017453292519943296,0.0010000000474974513,0.5787511799613198,0.5787511799613198,0.0,0.0010000000474974513
