t_sec,q_ref_0_rad,q_meas_0_rad,dq_meas_0_rad_s,tau_cmd_0_nm,q_ref_1_rad,q_meas_1_rad,dq_meas_1_rad_s,tau_cmd_1_nm,q_ref_2_rad,q_meas_2_rad,dq_meas_2_rad_s,tau_cmd_2_nm,q_ref_3_rad,q_meas_3_rad,dq_meas_3_rad_s,tau_cmd_3_nm,q_ref_4_rad,q_meas_4_rad,dq_meas_4_rad_s,tau_cmd_4_nm,q_ref_5_rad,q_meas_5_rad,dq_meas_5_rad_s,tau_cmd_5_nm,q_ref_6_rad,q_meas_6_rad,dq_meas_6_rad_s,tau_cmd_6_nm,q_ref_7_rad,q_meas_7_rad,dq_meas_7_rad_s,tau_cmd_7_nm
0.500075048,0.8273370940312564,0.01801179788058148,0.012042771838760874,0.24033759534358978,0.17613862811126776,0.17617353469630762,0.0,-1.0473044312675484e-05,-0.11334168162451176,-0.11355112113475108,0.0,5.654865162796341e-05,0.00788888821901437,0.008447393579652554,0.0020943951023931952,-0.00017174043750856072,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
0.505080936,0.8344261692782338,0.0204378055408536,0.010471975511965976,0.24183551967144012,0.17613862811126776,0.17617353469630762,0.0,-1.0473044312675484e-05,-0.11334168162451176,-0.1137256540599505,0.0,0.00010136347555089742,0.00788888821901437,0.00921533845053006,0.003490658503988659,-0.0003822041326202452,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
0.5100862150000001,0.8414816270378331,0.0204378055408536,0.010471975511965976,0.24393144249916077,0.17613862811126776,0.17617353469630762,0.0,-1.0473044312675484e-05,-0.11334168162451176,-0.1137256540599505,0.0,0.00010355940321460366,0.00788888821901437,0.00921533845053006,0.003490658503988659,-0.00039251684211194515,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
0.515146887,0.8485815833415318,0.0204378055408536,0.010471975511965976,0.24604706466197968,0.17613862811126776,0.17617353469630762,0.0,-1.0473044312675484e-05,-0.11334168162451176,-0.1137256540599505,0.0,0.00010366700735175982,0.00788888821901437,0.00921533845053006,0.003490658503988659,-0.0003930221719201654,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
0.520143526,0.8555582937433834,0.0204378055408536,0.010471975511965976,0.24817635118961334,0.17613862811126776,0.17617353469630762,0.0,-1.0473044312675484e-05,-0.11334168162451176,-0.1137256540599505,0.0,0.00010367227514507249,0.00788888821901437,0.00921533845053006,0.003490658503988659,-0.0003930469392798841,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
0.525537126,0.863051697146625,0.0239459173373622,0.014137166941154071,0.25027114152908325,0.17613862811126776,0.1761560814037877,0.0,-1.0473044312675484e-05,-0.11334168162451176,-0.11383037381507018,0.0,0.0001036725370795466,0.00788888821901437,0.01000073661392751,0.004363323129985824,-0.0003930481325369328,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
0.530065157,0.8693121854149073,0.0239459173373622,0.014137166941154071,0.2514584958553314,0.17613862811126776,0.1761560814037877,0.0,-5.493619937624317e-06,-0.11334168162451176,-0.11383037381507018,0.0,0.00013056144234724343,0.00788888821901437,0.01000073661392751,0.004363323129985824,-0.0006030139047652483,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
0.535063013,0.8761898165219507,0.0239459173373622,0.014137166941154071,0.25330278277397156,0.17613862811126776,0.1761560814037877,0.0,-5.24962797499029e-06,-0.11334168162451176,-0.11383037381507018,0.0,0.00013187900185585022,0.00788888821901437,0.01000073661392751,0.004363323129985824,-0.0006133022252470255,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
0.540808772,0.884054245082065,0.0239459173373622,0.014137166941154071,0.2553553581237793,0.17613862811126776,0.1761560814037877,0.0,-5.2376726671354845e-06,-0.11334168162451176,-0.11383037381507018,0.0,0.00013194355415180326,0.00788888821901437,0.01000073661392751,0.004363323129985824,-0.000613806361798197,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
0.545042084,0.8898192858287238,0.0239459173373622,0.014137166941154071,0.2576996386051178,0.17613862811126776,0.1761560814037877,0.0,-5.237086497800192e-06,-0.11334168162451176,-0.11383037381507018,0.0,0.0001319467119174078,0.00788888821901437,0.01000073661392751,0.004363323129985824,-0.0006138311000540853,0.0017278759594743865,0.0017278759594743865,0.0,-1.9352996635801922e-11,-0.057011180016394776,-0.0570024533701348,0.0,-3.0541896194336005e-06,1.0776186400588588,1.0775488268887792,0.0,0.0010000000474974513,0.57869882008376,0.5785068338660405,0.0,0.0010000000474974513
