t_sec,q_ref_rad,q_meas_rad,dq_meas_rad_s,tau_cmd_nm
16.800451257000002,0.13072359368304692,-0.10331476507180434,0.2075196480621258,0.07144056260585785
16.820181260000002,0.14948574409829798,-0.047132616450106864,0.20612338466053032,0.05854172632098198
16.840010786,0.16813430311072894,0.0060301125656404084,0.20324359139473966,0.04659559577703476
16.860281125,0.18695457511701433,0.06044075199656363,0.1954768762233649,0.05307804420590401
16.880120091000002,0.20511037786313435,0.06044075199656363,0.1954768762233649,0.040762703865766525
16.900137879000003,0.2231391779016579,0.11739957213539856,0.17776178431562248,0.027546130120754242
16.920940778000002,0.24153825750263638,0.16102407678899686,0.1568178332916905,0.03380841389298439
16.940628572,0.258609632195393,0.16102407678899686,0.1568178332916905,0.025357291102409363
16.960115111,0.2751560080513828,0.20445659522487575,0.13849187614575004,0.0164624210447073
16.980269383,0.29187872400511494,0.23716406540724944,0.11039207518864136,0.011336364783346653
17.000767121000003,0.3084543776622395,0.23716406540724944,0.11039207518864136,0.017163041979074478
17.020438050000003,0.32392890878510816,0.26181684109166936,0.08560839981032187,0.014782195910811424
17.040083538,0.33893910723192255,0.2822284666937431,0.052534410485029326,0.013665232807397842
17.06005726,0.35372364855061983,0.293957079267145,0.01884955592153876,0.015575820580124855
17.079901187,0.36791580511909233,0.293957079267145,0.01884955592153876,0.020578976720571518
17.100343211000002,0.38199742122335495,0.2943061451175438,0.0,0.02576332911849022
17.120641903000003,0.3954193187329973,0.2940094391447048,-0.0020943951023931952,0.03083311952650547
17.140013207000003,0.40768862946286566,0.2932414942738273,-0.003490658503988659,0.035530608147382736
17.160292474000002,0.41995055927841024,0.2932414942738273,-0.003490658503988659,0.04011929780244827
17.180751203,0.4316993447130506,0.29254336257302954,0.0,0.044592466205358505
17.199924581,0.44212771877289586,0.29254336257302954,0.0,0.048704106360673904
17.220116838000003,0.45248584734812153,0.29254336257302954,0.0,0.05235449969768524
17.240001438,0.46204581374324305,0.2925608158655495,0.0,0.05597374588251114
17.259937143000002,0.470978907484172,0.2925957224505894,0.0,0.05930754542350769
17.280328413,0.4794281996678621,0.2925957224505894,0.0,0.06243409961462021
17.301121872,0.4873148840232612,0.2925957224505894,0.0,0.06539135426282883
17.320150158,0.49387653389071495,0.29260444909684935,0.0,0.06814863532781601
17.340374032,0.5001539763610471,0.29265680897440915,0.0002617993877991494,0.07042223960161209
17.359993535,0.5055495195057867,0.292709168851969,0.0004363323129985824,0.07261902838945389
17.382260831,0.5108354090082531,0.292709168851969,0.0004363323129985824,0.07448624819517136
17.399977045,0.5143986958517164,0.2927789820220488,0.0,0.07631530612707138
17.420076659,0.5177467434278749,0.2927877086683088,0.0,0.07756369560956955
17.440390679,0.5203755800509384,0.2927964353145687,0.0,0.07873275130987167
17.460063912000003,0.52219446679156,0.2927964353145687,0.0,0.07965270429849625
17.480145734,0.5233106855356358,0.29286624848464854,0.0006108652381980154,0.08025386929512024
17.500384264,0.5236771780641362,0.29291860836220834,0.0,0.08063723146915436
17.52100415,0.5232669938293826,0.2929709682397682,0.0,0.08074721693992615
17.539890927000002,0.5221978170208136,0.2929709682397682,0.0,0.08060359954833984
17.560773957000002,0.5202454447882555,0.29299714817854805,0.0,0.08022024482488632
17.580370292,0.5176803547843484,0.29300587482480805,0.0,0.07953385263681412
17.599995139,0.5144038405454594,0.293014601471068,0.0,0.07863616943359375
17.620356457,0.5102606015578345,0.293014601471068,0.0,0.07748635858297348
17.640285730000002,0.5054775521829604,0.29303205476358796,0.0,0.07602999359369278
17.660320414,0.499950419901561,0.2930407814098479,0.0,0.07435288280248642
17.680354458,0.49371068734659307,0.2930407814098479,0.0,0.07241838425397873
17.700237585,0.48682200017098914,0.2930407814098479,0.0,0.07023448497056961
17.720003365,0.4792963590667837,0.2930407814098479,0.0,0.06782344728708267
17.7407966,0.4706618315782902,0.2930407814098479,0.0,0.06518946588039398
17.76063499,0.46174981998819314,0.2930407814098479,0.0,0.06216738000512123
17.781026421,0.45191674805291965,0.2930407814098479,0.0,0.059048183262348175
17.800715719,0.44178870488352767,0.2930407814098479,0.0,0.05560661107301712
