t_sec,wheel_index,omega_ref_rad_s,omega_meas_rad_s,tau_cmd_nm
62.185079476000006,6.0,1.0471975511965976,1.0388199707870251,0.053437214344739914
62.191001671,6.0,1.0471975511965976,1.0388199707870251,0.05344361439347267
62.19519814900001,6.0,1.0471975511965976,1.0388199707870251,0.05345601961016655
62.20237971,6.0,1.0471975511965976,1.0388199707870251,0.05345601961016655
62.205171666000005,6.0,1.0471975511965976,1.0388199707870251,0.05346229672431946
62.212938237,6.0,1.0471975511965976,1.0388199707870251,0.05346867814660072
62.215126847,6.0,1.0471975511965976,1.0508627426257857,0.053474877029657364
62.220115797000005,6.0,1.0471975511965976,1.0508627426257857,0.051525577902793884
62.226244302000005,6.0,1.0471975511965976,1.0508627426257857,0.05142004042863846
62.230921851000005,6.0,1.0471975511965976,1.0508627426257857,0.05141707882285118
62.235980723000004,6.0,1.0471975511965976,1.0508627426257857,0.051414307206869125
62.240618207000004,6.0,1.0471975511965976,1.0426596951414124,0.05274360626935959
62.245108263000006,6.0,1.0471975511965976,1.0426596951414124,0.05274360626935959
62.250410951000006,6.0,1.0471975511965976,1.0426596951414124,0.05281854420900345
62.255590595,6.0,1.0471975511965976,1.0426596951414124,0.05281854420900345
62.260539032000004,6.0,1.0471975511965976,1.0426596951414124,0.05282551795244217
62.26590357800001,6.0,1.0471975511965976,1.0445795573186063,0.05251717194914818
62.27032735900001,6.0,1.0471975511965976,1.0445795573186063,0.052503932267427444
62.275539485,6.0,1.0471975511965976,1.0445795573186063,0.05250515043735504
62.280721593,6.0,1.0471975511965976,1.0445795573186063,0.052507076412439346
62.285037851000006,6.0,1.0471975511965976,1.0445795573186063,0.052507076412439346
62.290342235000004,6.0,1.0471975511965976,1.0349802464326374,0.054069895297288895
62.295401972,6.0,1.0471975511965976,1.0349802464326374,0.05415495112538338
62.30041322700001,6.0,1.0471975511965976,1.0349802464326374,0.05416783317923546
62.304986357000004,6.0,1.0471975511965976,1.0349802464326374,0.05416783317923546
62.310467002,6.0,1.0471975511965976,1.0349802464326374,0.05418635904788971
62.31505635600001,6.0,1.0471975511965976,1.0349802464326374,0.05418635904788971
62.320843059000005,6.0,1.0471975511965976,1.0451031560942046,0.05256091058254242
62.32507089800001,6.0,1.0471975511965976,1.0451031560942046,0.05256091058254242
62.330475317,6.0,1.0471975511965976,1.0451031560942046,0.05247996374964714
62.335436043,6.0,1.0471975511965976,1.0451031560942046,0.052481330931186676
62.340711498000005,6.0,1.0471975511965976,1.0451031560942046,0.05248289182782173
62.345298132,6.0,1.0471975511965976,1.0433578268422101,0.05248289182782173
62.350028355000006,6.0,1.0471975511965976,1.0433578268422101,0.052768029272556305
62.35516508600001,6.0,1.0471975511965976,1.0433578268422101,0.05278458818793297
62.359979279,6.0,1.0471975511965976,1.0433578268422101,0.05278826132416725
62.365141067,6.0,1.0471975511965976,1.0433578268422101,0.052791059017181396
62.370472108,6.0,1.0471975511965976,1.0580185925589627,0.050416119396686554
62.375640392,6.0,1.0471975511965976,1.0580185925589627,0.05029192194342613
62.380799139000004,6.0,1.0471975511965976,1.0580185925589627,0.05027811601758003
62.385707927000006,6.0,1.0471975511965976,1.0580185925589627,0.05027811601758003
62.390588138000005,6.0,1.0471975511965976,1.0580185925589627,0.05026157945394516
62.39507733000001,6.0,1.0471975511965976,1.048942880448592,0.05026157945394516
62.400599064000005,6.0,1.0471975511965976,1.048942880448592,0.0517977774143219
62.405039966000004,6.0,1.0471975511965976,1.048942880448592,0.0517977774143219
62.410126072000004,6.0,1.0471975511965976,1.048942880448592,0.051799990236759186
62.415101742000004,6.0,1.0471975511965976,1.048942880448592,0.05179878696799278
62.420028418,6.0,1.0471975511965976,1.048942880448592,0.051797546446323395
62.425171645000006,6.0,1.0471975511965976,1.052084473102182,0.05179624259471893
62.430056561,6.0,1.0471975511965976,1.052084473102182,0.05128473415970802
62.435041959,6.0,1.0471975511965976,1.052084473102182,0.05125610530376434
62.44061348700001,6.0,1.0471975511965976,1.052084473102182,0.05124763399362564
62.445041621,6.0,1.0471975511965976,1.052084473102182,0.05124763399362564
62.450069036,6.0,1.0471975511965976,1.052084473102182,0.051243968307971954
62.455063715,6.0,1.0471975511965976,1.0587167242597604,0.05124027281999588
62.460130236000005,6.0,1.0471975511965976,1.0587167242597604,0.050159718841314316
62.466079791000006,6.0,1.0471975511965976,1.0587167242597604,0.050097595900297165
62.470454419000006,6.0,1.0471975511965976,1.0587167242597604,0.05007856711745262
62.475516716,6.0,1.0471975511965976,1.0587167242597604,0.05006992816925049
62.480730089000005,6.0,1.0471975511965976,1.0587167242597604,0.05006130039691925
62.48505655500001,6.0,1.0471975511965976,1.0629055144645465,0.05006130039691925
62.490811257000004,6.0,1.0471975511965976,1.0629055144645465,0.04937245324254036
62.495127483000005,6.0,1.0471975511965976,1.0629055144645465,0.04932677745819092
62.500641346,6.0,1.0471975511965976,1.0629055144645465,0.04930226877331734
62.505621080000004,6.0,1.0471975511965976,1.0629055144645465,0.04929047450423241
62.50995090600001,6.0,1.0471975511965976,1.0578440596337633,0.04929047450423241
62.515708104000005,6.0,1.0471975511965976,1.0578440596337633,0.05013264715671539
62.520041611,6.0,1.0471975511965976,1.0578440596337633,0.05013264715671539
62.525153253000006,6.0,1.0471975511965976,1.0578440596337633,0.05012665316462517
62.53007551300001,6.0,1.0471975511965976,1.0578440596337633,0.050118640065193176
62.535189939000006,6.0,1.0471975511965976,1.0578440596337633,0.05010979250073433
62.540028229,6.0,1.0471975511965976,1.0636036461653444,0.05010276660323143
62.545061693,6.0,1.0471975511965976,1.0636036461653444,0.04915956035256386
62.550627461000005,6.0,1.0471975511965976,1.0636036461653444,0.049087125808000565
62.555132621000006,6.0,1.0471975511965976,1.0636036461653444,0.049087125808000565
62.560082626,6.0,1.0471975511965976,1.0636036461653444,0.04907402768731117
62.565263198000004,6.0,1.0471975511965976,1.0636036461653444,0.04906173422932625
62.569983853000004,6.0,1.0471975511965976,1.0496410121493898,0.04905001074075699
62.575102247000004,6.0,1.0471975511965976,1.0496410121493898,0.05130491778254509
62.580732977000004,6.0,1.0471975511965976,1.0496410121493898,0.051417380571365356
62.585434623000005,6.0,1.0471975511965976,1.0496410121493898,0.051417380571365356
62.590402869,6.0,1.0471975511965976,1.0496410121493898,0.051413990557193756
62.595750614,6.0,1.0471975511965976,1.0475466170469967,0.051413990557193756
62.600889553,6.0,1.0471975511965976,1.0475466170469967,0.05175042152404785
62.60509288,6.0,1.0471975511965976,1.0475466170469967,0.05175042152404785
62.61082514900001,6.0,1.0471975511965976,1.0475466170469967,0.05176674202084541
62.615327364,6.0,1.0471975511965976,1.0475466170469967,0.051767077296972275
62.620735464000006,6.0,1.0471975511965976,1.0475466170469967,0.05176681652665138
62.626131434,6.0,1.0471975511965976,1.0451031560942046,0.05176681652665138
62.630098018000005,6.0,1.0471975511965976,1.0451031560942046,0.05216332525014877
62.634989269,6.0,1.0471975511965976,1.0451031560942046,0.052184250205755234
62.640421113,6.0,1.0471975511965976,1.0451031560942046,0.052188385277986526
62.645117095,6.0,1.0471975511965976,1.0451031560942046,0.052188385277986526
62.650272034000004,6.0,1.0471975511965976,1.0346311805822386,0.0538911297917366
62.655276089000004,6.0,1.0471975511965976,1.0346311805822386,0.0539834089577198
62.660414612000004,6.0,1.0471975511965976,1.0346311805822386,0.05399690195918083
62.66881397,6.0,1.0471975511965976,1.0346311805822386,0.05399690195918083
62.67049136400001,6.0,1.0471975511965976,1.0346311805822386,0.05400700867176056
62.676139758000005,6.0,1.0471975511965976,1.0382963720114267,0.054015982896089554
62.680097894000006,6.0,1.0471975511965976,1.0382963720114267,0.053432099521160126
62.685208576,6.0,1.0471975511965976,1.0382963720114267,0.05340876057744026
62.690365564000004,6.0,1.0471975511965976,1.0382963720114267,0.05341976135969162
62.695030152,6.0,1.0471975511965976,1.0382963720114267,0.05341976135969162
62.700051552000005,6.0,1.0471975511965976,1.0382963720114267,0.05342640355229378
62.705489924000005,6.0,1.0471975511965976,1.0351547793578368,0.053433071821928024
62.713510422000006,6.0,1.0471975511965976,1.0351547793578368,0.053950339555740356
62.71575656900001,6.0,1.0471975511965976,1.0351547793578368,0.053983863443136215
62.720850195000004,6.0,1.0471975511965976,1.0351547793578368,0.05400320515036583
62.726199316000006,6.0,1.0471975511965976,1.0351547793578368,0.05401219427585602
62.730088874,6.0,1.0471975511965976,1.0351547793578368,0.05401219427585602
62.735228933,6.0,1.0471975511965976,1.0351547793578368,0.05402129143476486
62.740568998,6.0,1.0471975511965976,1.0349802464326374,0.05406768620014191
62.745235442,6.0,1.0471975511965976,1.0349802464326374,0.05406768620014191
62.749981026,6.0,1.0471975511965976,1.0349802464326374,0.05407823622226715
62.755442470000006,6.0,1.0471975511965976,1.0349802464326374,0.0540965311229229
62.7609355,6.0,1.0471975511965976,1.0379473061610278,0.0541057251393795
62.766394353,6.0,1.0471975511965976,1.0379473061610278,0.0541057251393795
62.770073824,6.0,1.0471975511965976,1.0379473061610278,0.05363309755921364
62.775085719,6.0,1.0471975511965976,1.0379473061610278,0.053616560995578766
62.780525275,6.0,1.0471975511965976,1.0379473061610278,0.05362917110323906
62.785538194000004,6.0,1.0471975511965976,1.048942880448592,0.05362917110323906
62.78996917600001,6.0,1.0471975511965976,1.048942880448592,0.053636107593774796
62.795516415,6.0,1.0471975511965976,1.048942880448592,0.05176914483308792
62.800526614000006,6.0,1.0471975511965976,1.048942880448592,0.05176357179880142
62.805585871000005,6.0,1.0471975511965976,1.048942880448592,0.05176357179880142
62.81041011200001,6.0,1.0471975511965976,1.048942880448592,0.05176073685288429
62.815006635,6.0,1.0471975511965976,1.0494664792241903,0.05176073685288429
62.820605204,6.0,1.0471975511965976,1.0494664792241903,0.051668550819158554
62.825669388,6.0,1.0471975511965976,1.0494664792241903,0.051668550819158554
62.830244310000005,6.0,1.0471975511965976,1.0494664792241903,0.051666464656591415
62.835043207000005,6.0,1.0471975511965976,1.0494664792241903,0.051664918661117554
62.840414889,6.0,1.0471975511965976,1.0494664792241903,0.05166323110461235
62.845116055000005,6.0,1.0471975511965976,1.0576695267085636,0.05166152864694595
62.850068396000005,6.0,1.0471975511965976,1.0576695267085636,0.05032775551080704
62.855073699,6.0,1.0471975511965976,1.0576695267085636,0.05025489628314972
62.860428357,6.0,1.0471975511965976,1.0576695267085636,0.05023596063256264
62.865782726000006,6.0,1.0471975511965976,1.047372084121797,0.050228070467710495
62.870051495000006,6.0,1.0471975511965976,1.047372084121797,0.050228070467710495
62.875630959000006,6.0,1.0471975511965976,1.047372084121797,0.051973771303892136
62.88008536500001,6.0,1.0471975511965976,1.047372084121797,0.051973771303892136
62.885221936,6.0,1.0471975511965976,1.047372084121797,0.05197763815522194
62.89006310600001,6.0,1.0471975511965976,1.047372084121797,0.051977694034576416
62.895041080000006,6.0,1.0471975511965976,1.0503391438501875,0.05197753757238388
62.900446716000005,6.0,1.0471975511965976,1.0503391438501875,0.05149579793214798
62.905221035000004,6.0,1.0471975511965976,1.0503391438501875,0.05149579793214798
