time_sec,source_time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24
0.0,0.0,-0.00017453292519764574,-0.0017802358370353488,0.7116405492081692,-0.745918815717336,2.0208905609454497,-2.038815092363433,1.2323769848331965,3.6192892698606407,0.0,0.0,0.0,0.0,0.0,-0.005235987755982989,0.003490658503988659,0.0,0.0005235987755929372,0.0053407075111060465,0.7911802206746947,-0.6893577121133543,0.2205283171636503,-0.16675472290970061,0.0,0.0,-0.046406572265625,0.02531267578125,0.7931305078124999,-0.645473232421875,0.20250140625,-0.22781408203125,-0.0039785302734375,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009134016,0.009616285,-0.00017453292519764574,-0.0017802358370353488,0.7116405492081692,-0.7460060821799352,2.0208905609454497,-2.038858725594733,1.2323769848331965,3.6192892698606407,0.0,0.0,0.0,-0.008726646259971648,0.0,0.0,0.008726646259971648,0.0,0.0005235987755929372,0.0053407075111060465,0.7918783523754924,-0.6890435528479921,0.2205283171636503,-0.16623112413410232,-0.00017453292519943296,0.0,-0.046406572265625,0.02531267578125,0.797349287109375,-0.64969201171875,0.20250140625,-0.168751171875,0.0119355908203125,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019080176,0.019548812000000002,-0.00017453292519764574,-0.0017802358370353488,0.7116405492081692,-0.7461108019350551,2.0208905609454497,-2.038858725594733,1.2323769848331965,3.6192892698606407,0.0,0.0,0.0,-0.003490658503988659,0.0,-0.0017453292519943296,0.0,0.0,0.0005235987755929372,0.0053407075111060465,0.7918783523754924,-0.6879090888341972,0.2205283171636503,-0.16662382321580038,-0.0004363323129985824,0.0,0.021093896484375,0.012656337890625,0.776255390625,-0.653910791015625,0.22781408203125,-0.22781408203125,0.01591412109375,-0.0119355908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02982152,0.029770317,-0.00017453292519764574,-0.0017802358370353488,0.7116405492081692,-0.7461980683976552,2.0208905609454497,-2.038858725594733,1.2323769848331965,3.6192892698606407,0.0,0.0,0.0,-0.015707963267948967,0.0,0.0,0.0,0.0,0.0005235987755929372,0.0053407075111060465,0.7918783523754924,-0.688118528344436,0.2205283171636503,-0.16644929029060096,0.0,0.0,0.00843755859375,-0.029531455078125,0.797349287109375,-0.7003173632812499,0.236251640625,-0.12656337890625,-0.0039785302734375,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039183069,0.039477455,-0.00017453292519764574,-0.0017802358370353488,0.7117278156707685,-0.7463027881527742,2.0208905609454497,-2.038911085472294,1.2323769848331965,3.6192892698606407,0.0,0.0,0.0,-0.006981317007977318,0.0,0.0,0.0,-0.005235987755982989,0.0005235987755929372,0.0053407075111060465,0.7918783523754924,-0.6866349984802395,0.2205283171636503,-0.16662382321580038,0.0,0.0,0.0168751171875,0.00843755859375,0.80156806640625,-0.7003173632812499,0.22781408203125,-0.168751171875,0.007957060546875,-0.01591412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049008390000000006,0.049308505,-0.00017453292519764574,-0.0017802358370353488,0.7117278156707685,-0.7463900546153743,2.0208905609454497,-2.038911085472294,1.2324642512957962,3.6191845501055218,0.0,0.0,0.0,-0.008726646259971648,0.0,-0.007853981633974483,0.017453292519943295,0.0,0.0005235987755929372,0.0053407075111060465,0.7916165529876946,-0.6871935038408798,0.2205283171636503,-0.16646674358311797,0.0,0.00026179938779914946,-0.046406572265625,-0.037969013671875,0.797349287109375,-0.7003173632812499,0.2193765234375,-0.236251640625,-0.007957060546875,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059182436000000005,0.059503256000000004,-0.00017453292519764574,-0.0017802358370353488,0.7117278156707685,-0.7465820408330934,2.0208905609454497,-2.038911085472294,1.2326562375135155,3.6191845501055218,0.0,0.0,0.0,-0.006981317007977318,0.0,0.0,0.010471975511965978,0.0,0.0005235987755929372,0.0053407075111060465,0.7916165529876946,-0.68675717152788,0.2205283171636503,-0.16568134541972052,-0.0008726646259971648,0.0,0.00843755859375,0.012656337890625,0.797349287109375,-0.64969201171875,0.22781408203125,-0.168751171875,0.01591412109375,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06938749200000001,0.069539246,-0.00017453292519764574,-0.0017802358370353488,0.7117278156707685,-0.7466867605882133,2.0208905609454497,-2.038954718703593,1.232760957268635,3.6190972836429216,0.0,0.0,0.0,-0.006981317007977318,0.0,-0.0008726646259971648,0.013962634015954637,-0.008726646259971648,0.0005235987755929372,0.0053407075111060465,0.7916165529876946,-0.6863557457999221,0.2205283171636503,-0.16646674358311797,-0.0005235987755982989,0.0,-0.02531267578125,-0.037969013671875,0.80156806640625,-0.6918798046875,0.22781408203125,-0.24468919921875,-0.0039785302734375,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.079353558,0.079447324,-0.00017453292519764574,-0.0017802358370353488,0.7117278156707685,-0.7467740270508125,2.0208905609454497,-2.038954718703593,1.2328482237312348,3.6189052974252016,0.0,0.0,0.008726646259971648,-0.013962634015954637,0.0,0.0,0.006981317007977318,-0.008726646259971648,0.0005235987755929372,0.0053407075111060465,0.7916165529876946,-0.6860415865345626,0.2205283171636503,-0.1662485774266207,-0.0006981317007977319,0.0004363323129985824,0.004218779296875,0.00843755859375,0.7931305078124999,-0.7003173632812499,0.21093896484375,-0.2531267578125,-0.007957060546875,-0.0119355908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.089297926,0.089321736,-0.00017453292519764574,-0.0017802358370353488,0.7118325354258883,-0.7469660132685325,2.0208905609454497,-2.038954718703593,1.2330402099489544,3.6188180309626024,0.0,0.0,0.0,-0.015707963267948967,0.0,-0.0017453292519943296,0.017453292519943295,-0.017453292519943295,0.0005235987755929372,0.0053407075111060465,0.7907438883616975,-0.685081655445967,0.2205283171636503,-0.1663358438892204,-0.00034906585039886593,0.0004363323129985824,-0.046406572265625,-0.029531455078125,0.80156806640625,-0.6918798046875,0.236251640625,-0.16031361328125,0.0,-0.023871181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
