time_sec,source_time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque
0.0,0.0,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,-0.00843755859375,-0.004218779296875,-0.033750234375,0.004218779296875,0.0,0.033750234375,0.0119355908203125,-0.0039785302734375
0.005282732,0.005585976,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,-0.012656337890625,-0.004218779296875,0.02531267578125,0.004218779296875,0.06750046875,0.02531267578125,0.01591412109375,-0.007957060546875
0.011287380000000001,0.011536318,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,-0.004218779296875,-0.004218779296875,-0.04218779296875,-0.021093896484375,-0.02531267578125,0.04218779296875,0.01591412109375,-0.007957060546875
0.016529727,0.016467612,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,-0.004218779296875,0.0,0.012656337890625,0.00843755859375,0.0,0.02531267578125,0.007957060546875,-0.007957060546875
0.022066964,0.0222695,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,0.021093896484375,0.0,-0.037969013671875,0.012656337890625,0.0,-0.05906291015625,0.007957060546875,0.0039785302734375
0.027525831,0.027712590000000002,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,-0.012656337890625,0.004218779296875,-0.037969013671875,0.00843755859375,0.07593802734375,0.033750234375,0.0119355908203125,0.0
0.033749559000000005,0.033875228,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,0.0,0.004218779296875,0.00843755859375,0.004218779296875,-0.0506253515625,0.02531267578125,0.01591412109375,-0.0039785302734375
0.038498895000000005,0.038651893,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,-0.012656337890625,-0.004218779296875,-0.033750234375,0.00843755859375,-0.0168751171875,0.02531267578125,0.0119355908203125,-0.0039785302734375
0.044390578,0.044536024,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,0.021093896484375,-0.004218779296875,0.00843755859375,-0.0168751171875,0.05906291015625,-0.0843755859375,-0.0358067724609375,-0.0039785302734375
0.049103368,0.049317200000000005,-0.01857030324121922,-0.008691739674932197,0.3000395517103458,-0.2732312943997126,1.7926974878934554,-1.7935526992269328,3.598642024809548,-5.796395525505846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379739841228542,0.5211414445535136,2.025670124130671,-2.0840911904492554,0.9521611602641542,-1.8921280768072686,0.00879474077373743,0.1904664784669876,-0.00843755859375,0.0,0.00843755859375,0.012656337890625,-0.05906291015625,0.0506253515625,-0.043763833007812496,-0.0039785302734375
