time_sec,source_time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31
0.0,0.0,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.07593802734375,0.02531267578125,0.316408447265625,-0.392346474609375,0.09281314453125,-0.1181258203125,-0.0119355908203125,-0.0119355908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009420643000000001,0.009743846,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.06750046875,0.02531267578125,0.31218966796875,-0.39656525390624997,0.10968826171875,-0.09281314453125,-0.007957060546875,0.007957060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019473132,0.019888433,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.029531455078125,-0.037969013671875,0.36281501953125,-0.39656525390624997,0.12656337890625,-0.1181258203125,-0.0039785302734375,0.007957060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029627863,0.029755352000000002,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.06750046875,-0.033750234375,0.36281501953125,-0.400784033203125,0.10968826171875,-0.101250703125,0.0278497119140625,0.007957060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039964739,0.040143942,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.071719248046875,-0.02531267578125,0.31218966796875,-0.39656525390624997,0.10968826171875,-0.101250703125,-0.01591412109375,0.0119355908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050325264,0.05043032200000001,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.06750046875,-0.02531267578125,0.36281501953125,-0.39656525390624997,0.1181258203125,-0.1181258203125,-0.007957060546875,0.007957060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.061221347,0.060806047,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.080156806640625,-0.029531455078125,0.371252578125,-0.39656525390624997,0.09281314453125,0.00843755859375,0.0278497119140625,0.007957060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071180747,0.070708039,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.029531455078125,0.021093896484375,0.36281501953125,-0.39656525390624997,0.1181258203125,-0.02531267578125,-0.007957060546875,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08005799200000001,0.07976330200000001,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.06750046875,-0.029531455078125,0.371252578125,-0.39656525390624997,0.10968826171875,-0.101250703125,-0.007957060546875,-0.01591412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.091083996,0.090887066,-0.020997183566118238,0.005543165704332331,0.859488262809232,-0.8436066392807113,2.061445467777107,-2.0651782907148104,-4.641854989323844,3.6825094586910048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299155069835471,-0.016629497112996994,0.3483352115723042,-0.39598008215786606,0.09886359666867905,-0.08766512785556824,0.0,0.0,0.063281689453125,-0.029531455078125,0.316408447265625,-0.400784033203125,0.0506253515625,0.0,-0.0198926513671875,0.0119355908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
