time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque
5.3509000000000006e-05,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.088594365234375,-0.00843755859375,-0.071719248046875,-0.02531267578125,-0.2531267578125,0.37969013671875,0.0,0.0039785302734375
0.00970868,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.088594365234375,-0.00843755859375,-0.071719248046875,-0.02531267578125,-0.24468919921875,0.37969013671875,0.0039785302734375,0.007957060546875
0.019731401000000003,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.088594365234375,-0.00843755859375,-0.033750234375,-0.021093896484375,-0.2868769921875,0.37969013671875,0.0039785302734375,0.0039785302734375
0.029877618,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.088594365234375,-0.00843755859375,-0.071719248046875,-0.021093896484375,-0.24468919921875,0.4050028125,0.0039785302734375,0.007957060546875
0.039776137,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.101250703125,-0.021093896484375,-0.071719248046875,-0.021093896484375,-0.2531267578125,0.371252578125,0.0039785302734375,0.007957060546875
0.049886320000000005,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.054844130859375,-0.021093896484375,-0.0843755859375,-0.021093896484375,-0.2868769921875,0.371252578125,0.0039785302734375,0.007957060546875
0.06001064800000001,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.063281689453125,-0.012656337890625,-0.05906291015625,-0.02531267578125,-0.24468919921875,0.4050028125,0.0,0.0119355908203125
0.07050566,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.063281689453125,-0.00843755859375,-0.0843755859375,-0.021093896484375,-0.2531267578125,0.371252578125,0.0,-0.01591412109375
0.08068308,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.054844130859375,-0.021093896484375,-0.080156806640625,-0.012656337890625,-0.2531267578125,0.36281501953125,-0.0119355908203125,0.007957060546875
0.090818993,0.015620696805347833,-0.01908081204742773,-0.021725858528824027,0.0071733032256950935,-0.02557780018797695,0.006134832320760009,0.011623892818282133,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0692828208578522,-0.015100674895924815,-0.06335795960005708,-0.014014641818580031,-0.2790065282180554,0.3806977438385775,0.0,0.0,-0.054844130859375,-0.0168751171875,-0.080156806640625,0.012656337890625,-0.24468919921875,0.37969013671875,0.0039785302734375,-0.01591412109375
