time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque
1785733900.2701635,-0.01164134611080216,-0.028361600344907846,0.009285151620610499,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733900.370363,-0.01164134611080216,-0.028361600344907846,0.009285151620610499,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733900.4699934,-0.01164134611080216,-0.028361600344907846,0.009285151620610499,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733900.5698984,-0.01164134611080216,-0.028361600344907846,0.009285151620610499,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733900.6699553,-0.01164134611080216,-0.028361600344907846,0.009285151620610499,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733900.7699518,-0.01164134611080216,-0.028361600344907846,0.009180431865490668,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733900.86998,-0.01164134611080216,-0.028361600344907846,0.009180431865490668,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733900.9700284,-0.01164134611080216,-0.028361600344907846,0.009180431865490668,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733901.0700066,-0.01164134611080216,-0.028361600344907846,0.009285151620610499,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733901.1699076,-0.01164134611080216,-0.028361600344907846,0.009285151620610499,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
1785733901.2704623,-0.01164134611080216,-0.028361600344907846,0.009285151620610499,-0.009983283321407299,4.440892098500626e-16,8.726646260059923e-06,3.552713678800501e-15,1.7453292519564734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0
