time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque
1786446525.9104118,0.0334579617607309,-0.05771803836345251,-0.006195918844580817,0.014398966328953655,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,-0.006981317007977318,0.0,-0.008726646259971648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093896484375,-0.00843755859375,-0.012656337890625,-0.0168751171875,-0.0168751171875,0.05906291015625,0.007957060546875,-0.0517208935546875
1786446525.9304066,0.0334579617607309,-0.05771803836345251,-0.006195918844580817,0.014294246573833824,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,0.0,0.0,0.003490658503988659,-0.005235987755982989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093896484375,0.033750234375,-0.00843755859375,-0.00843755859375,0.06750046875,-0.0168751171875,-0.007957060546875,0.0198926513671875
1786446525.950904,0.0334579617607309,-0.057822758118572175,-0.005899212871741888,0.013910274138395629,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,0.0,0.0,0.008726646259971648,-0.013962634015954637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093896484375,-0.00843755859375,-0.00843755859375,-0.0168751171875,-0.0168751171875,0.06750046875,-0.007957060546875,0.007957060546875
1786446525.971165,0.0334579617607309,-0.057822758118572175,-0.005619960191422635,0.01371828792067653,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,-0.00843755859375,-0.00843755859375,0.033750234375,0.0506253515625,0.06750046875,0.0,0.0119355908203125
1786446525.9913855,0.0334579617607309,-0.057822758118572175,-0.005619960191422635,0.01371828792067653,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,-0.004218779296875,0.0,-0.0168751171875,-0.0168751171875,0.0,-0.0039785302734375,0.0198926513671875
1786446526.0112977,0.0334579617607309,-0.057822758118572175,-0.005811946409141733,0.01401499389351546,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,0.0,0.0,-0.017453292519943295,0.020943951023931956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,0.033750234375,-0.004218779296875,0.029531455078125,0.05906291015625,0.06750046875,-0.0039785302734375,0.023871181640625
1786446526.0318098,0.0334579617607309,-0.057822758118572175,-0.006091199089460986,0.014398966328953655,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,0.0,0.0,-0.013962634015954637,0.013962634015954637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,-0.00843755859375,-0.00843755859375,0.033750234375,0.0506253515625,-0.0506253515625,-0.007957060546875,0.0198926513671875
1786446526.051382,0.0334579617607309,-0.05771803836345251,-0.006195918844580817,0.014486232791552922,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,-0.012656337890625,-0.012656337890625,0.0,0.0,-0.05906291015625,-0.0039785302734375,-0.0318282421875
1786446526.0717297,0.0334579617607309,-0.05771803836345251,-0.006091199089460986,0.014486232791552922,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,0.0,0.0,0.015707963267948967,-0.017453292519943295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,0.0,-0.004218779296875,-0.00843755859375,-0.0506253515625,0.0843755859375,0.007957060546875,0.0198926513671875
1786446526.0914977,0.0334579617607309,-0.05771803836345251,-0.006091199089460986,0.014398966328953655,-0.03890338902695367,0.013988813954734391,0.0005585053606376178,-0.0002967059728386512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,0.004218779296875,-0.004218779296875,0.033750234375,-0.0168751171875,-0.02531267578125,-0.0039785302734375,0.0198926513671875
