time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque
1785380589.601145,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.621079,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.6418827,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.6613235,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.6810796,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.7010505,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.721207,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.741051,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.761112,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.7816956,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.8014219,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.821081,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.8410814,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.8611603,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.8810952,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.9010713,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.921051,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.9410686,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.9613054,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380589.9810379,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.001029,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.0216882,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.041107,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.0610218,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.081008,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.1011527,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.121037,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.1410482,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.1610317,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.18124,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.2019053,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
1785380590.221341,-0.006911503837897546,-0.008569566627292177,1.0325481301199826,-1.0863208517093028,1.835868206941536,-1.8301435269949946,3.2843431331104087,0.7153406472223973,-1.4049082172918492,-0.011252693548952517,0.603837471946647,-0.5784598291341765,-5.385702549825463,4.582338000189695,0.14654812216758728,-0.08002356439828873
