time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque
1786176084.7673059,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.7872944,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.8076515,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.8279417,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.8478248,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.8679545,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.8885577,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.908171,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.9279575,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.9481058,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.9682047,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176084.988244,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.0087726,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.0283377,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.0481067,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.0680587,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.0880754,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.1083107,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.1281095,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.1484396,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.1682475,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.1882777,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.2085462,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.2289546,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.248465,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.2681766,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786176085.2882986,0.024015730507441976,-0.021764255772369286,0.19448203854972856,-0.23235568331800494,0.35773141013501775,-0.49729666377074455,1202.3810232701358,-1.256165822537879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
