time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque
1785748028.8703701,0.03804817769347638,-0.016283921921107086,0.026965336943312934,0.0008377580409586471,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748028.8905196,0.03804817769347638,-0.016283921921107086,0.026965336943312934,0.0009250245035588023,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748028.911225,0.03804817769347638,-0.016283921921107086,0.026860617188193103,0.0009250245035588023,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,-0.006981317007977318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748028.9309633,0.03804817769347638,-0.016283921921107086,0.026773350725593836,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,-0.008726646259971648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748028.951095,0.03804817769347638,-0.016283921921107086,0.026773350725593836,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748028.9714618,0.03815289744859605,-0.016283921921107086,0.026773350725593836,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748028.9915848,0.03815289744859605,-0.016283921921107086,0.026773350725593836,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.0114365,0.03815289744859605,-0.016283921921107086,0.026773350725593836,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.0314317,0.03815289744859605,-0.016283921921107086,0.026773350725593836,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.0514696,0.03804817769347638,-0.016283921921107086,0.026773350725593836,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.0713837,0.03804817769347638,-0.016283921921107086,0.026773350725593836,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.091415,0.03804817769347638,-0.016283921921107086,0.026773350725593836,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.1115432,0.03804817769347638,-0.016283921921107086,0.026860617188193103,0.0009250245035588023,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.1316931,0.03804817769347638,-0.016283921921107086,0.026860617188193103,0.0009250245035588023,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.15141,0.03804817769347638,-0.016283921921107086,0.026860617188193103,0.0009250245035588023,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,-0.006981317007977318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.1713963,0.03804817769347638,-0.016283921921107086,0.026860617188193103,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.1914651,0.03804817769347638,-0.016283921921107086,0.026860617188193103,0.001029744258677745,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785748029.212061,0.03815289744859605,-0.016283921921107086,0.026860617188193103,0.0009250245035588023,-5.2359877560359536e-05,-0.00010471975511949783,35.26097414450404,-3.490658504023969e-05,0.0,0.0,0.006981317007977318,-0.015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
