time_sec,source_time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31
0.0,0.0,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032896695927986386,0.0,0.0,-0.130782158203125,0.037969013671875,0.168751171875,-0.130782158203125,0.04218779296875,-0.0506253515625,-0.0119355908203125,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009202316,0.009530547,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032896695927986386,0.0,0.0,-0.130782158203125,0.012656337890625,0.19828262695312499,-0.14343849609375,0.0843755859375,-0.0506253515625,0.0039785302734375,0.06763501464843749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019783927,0.020074429,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032896695927986386,0.0,0.0,-0.080156806640625,0.037969013671875,0.206720185546875,-0.147657275390625,0.0,0.0506253515625,0.0039785302734375,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029730868,0.029810901,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032896695927986386,0.0,0.0,-0.139219716796875,0.012656337890625,0.164532392578125,-0.139219716796875,0.09281314453125,-0.07593802734375,0.0,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039857684000000004,0.039736753,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032896695927986386,0.0,0.0,-0.1350009375,0.012656337890625,0.168751171875,-0.14343849609375,0.0843755859375,0.02531267578125,0.0039785302734375,-0.023871181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050877032,0.050333020000000006,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032896695927986386,0.0,0.0,-0.130782158203125,0.012656337890625,0.172969951171875,-0.1350009375,-0.00843755859375,-0.033750234375,0.0039785302734375,0.043763833007812496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.060376667,0.060203414000000004,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,-0.006981317007977318,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032896695927986386,0.0,0.0,-0.130782158203125,0.012656337890625,0.19828262695312499,-0.1856262890625,-0.0168751171875,0.02531267578125,-0.01591412109375,0.06763501464843749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071303245,0.070914276,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032198564227188656,0.0,0.0,-0.080156806640625,0.012656337890625,0.168751171875,-0.147657275390625,0.0843755859375,-0.0506253515625,0.0039785302734375,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08122362500000001,0.080781087,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032896695927986386,0.0,0.0,-0.07593802734375,0.012656337890625,0.156094833984375,-0.147657275390625,0.0,-0.05906291015625,0.0039785302734375,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.090682491,0.090106061,0.03988251873732285,-0.005462007894116105,0.9163737791194837,-0.9254425099128474,2.0735471444781224,-2.083434434690671,2.0608446381821075,6.3634652167835695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964755621196854,0.016386023682348316,0.17767866264154897,-0.15047247026145794,0.0625585665656323,-0.032896695927986386,0.0,0.0,-0.139219716796875,0.012656337890625,0.16031361328125,-0.189845068359375,-0.02531267578125,-0.0506253515625,-0.0119355908203125,0.043763833007812496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
