time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque
0.001208663,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093896484375,0.012656337890625,-0.00843755859375,0.04218779296875,0.00843755859375,0.0168751171875,0.0198926513671875,-0.0198926513671875
0.011005463,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,0.012656337890625,-0.012656337890625,-0.02531267578125,0.02531267578125,0.0,-0.04774236328125,-0.0318282421875
0.021044835,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,0.00843755859375,-0.00843755859375,-0.0168751171875,0.02531267578125,0.00843755859375,-0.0517208935546875,-0.0278497119140625
0.031142801,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,0.012656337890625,0.0,-0.00843755859375,0.00843755859375,0.0,0.0198926513671875,0.0755920751953125
0.041077175,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,0.00843755859375,-0.0168751171875,-0.021093896484375,0.00843755859375,-0.0168751171875,0.0119355908203125,-0.01591412109375
0.051494644000000006,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,0.00843755859375,0.0,0.0,-0.00843755859375,-0.02531267578125,0.0119355908203125,-0.023871181640625
0.061521246,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093896484375,0.021093896484375,-0.00843755859375,-0.012656337890625,-0.00843755859375,-0.0168751171875,0.0198926513671875,-0.0358067724609375
0.071467205,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,-0.037969013671875,0.029531455078125,-0.004218779296875,-0.00843755859375,-0.02531267578125,0.0198926513671875,-0.0318282421875
0.081548851,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,-0.029531455078125,0.029531455078125,-0.00843755859375,-0.00843755859375,0.00843755859375,0.0198926513671875,-0.007957060546875
0.091953647,-0.017767451785302146,-0.0385019632989949,0.48614400985050077,-0.6813765399785869,1.2490972390673019,-1.1959083301127746,0.12578587919123052,5.369819603025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,0.012656337890625,0.0,0.033750234375,-0.00843755859375,0.00843755859375,0.0119355908203125,-0.0198926513671875
