time_sec,source_time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque
0.0,0.0,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923104641379826,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08682736981460915,0.0,0.0005235987755982989,0.080156806640625,-0.0506253515625,0.3881276953125,-0.333283564453125,0.101250703125,-0.16031361328125,-0.0119355908203125,0.0039785302734375
0.003932878,0.0044455960000000004,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,-0.008726646259971648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923104641379826,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08682736981460915,0.0,0.0,0.097031923828125,-0.046406572265625,0.383908916015625,-0.2868769921875,0.1181258203125,-0.05906291015625,0.04774236328125,0.0039785302734375
0.009375623000000001,0.009851252000000001,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09318312876397977,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08682736981460915,0.0,0.0,0.080156806640625,-0.054844130859375,0.3881276953125,-0.341721123046875,0.04218779296875,-0.06750046875,0.0,0.0
0.015123272,0.015629014,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923104641379826,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08682736981460915,0.0,0.0,0.101250703125,-0.0506253515625,0.383908916015625,-0.282658212890625,0.1181258203125,-0.1518760546875,0.043763833007812496,0.0
0.021836645000000002,0.022261904000000002,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923104641379826,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08682736981460915,0.0,0.0,0.080156806640625,-0.0506253515625,0.383908916015625,-0.32906478515625,0.1181258203125,-0.168751171875,-0.01591412109375,0.0
0.028077204,0.028425437,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,0.0,0.0,0.0,0.0,0.0,-0.004363323129985824,0.0,0.0,0.0923104641379826,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08682736981460915,0.0,0.0,0.080156806640625,-0.04218779296875,0.3881276953125,-0.282658212890625,0.101250703125,-0.04218779296875,0.043763833007812496,0.0
0.033861078,0.034305282,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923104641379826,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08639103750161056,0.0,0.0,0.080156806640625,-0.0506253515625,0.383908916015625,-0.33750234375,0.04218779296875,-0.14343849609375,-0.0119355908203125,0.0
0.040237609,0.040246345,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923104641379826,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08682736981460915,0.0,0.0,0.080156806640625,-0.0506253515625,0.383908916015625,-0.33750234375,0.10968826171875,-0.168751171875,-0.01591412109375,0.0
0.045887752000000004,0.046258034,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923104641379826,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08682736981460915,0.0,0.0,0.101250703125,-0.0506253515625,0.383908916015625,-0.324846005859375,0.1181258203125,-0.0506253515625,0.043763833007812496,-0.0039785302734375
0.052061365000000005,0.052432255000000004,-0.03077015471266087,0.016371188383706325,0.8470431925778885,-0.8686329154250556,2.0629355426259974,-2.06545754339513,3.532214793478645,-0.720943154121298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923104641379826,-0.049113565151118976,0.3856704222663345,-0.32090125372483325,0.09439337212200716,-0.08682736981460915,0.0,0.0,0.101250703125,-0.046406572265625,0.383908916015625,-0.32906478515625,0.09281314453125,-0.05906291015625,-0.0119355908203125,0.0
