time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque
1785379569.865148,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379569.8850756,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379569.905088,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379569.9251144,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379569.945131,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379569.9650445,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379569.9851093,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379570.0050628,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379570.025117,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379570.0451124,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
1785379570.065046,-0.03769038519681755,-0.03160005877198335,0.8303177023560271,-0.8445779150094461,1.8900083203384004,-1.8940749374955468,3.1026543579778,2.7289619118332933,-0.12307622577484659,-1.1143633404439224,1.4064511597661777,-0.8961011408073092,-6.18531561615131,4.744935134866706,-0.27426256271346167,0.5754234790802002
