time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad
1782107637.8458488,-0.006527531402458781,0.0009250245035569912,0.05599539839173451,-0.01102349955559534,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107637.9458685,-0.006527531402458781,0.0009250245035569912,0.05627465107205376,-0.01025555468471806,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.045875,-0.006527531402458781,0.0010122909661567092,0.05627465107205376,-0.010552260657556989,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.1458561,-0.00642281164733912,0.0010122909661567092,0.05627465107205376,-0.010447540902437158,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.2458522,-0.00699877030049725,0.0006283185307179515,0.053586844023982394,-0.0075677476366471375,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.3458886,-0.006614797865058499,0.0011170107212763666,0.05177170160190814,-0.005281366316534086,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.445853,-0.00642281164733912,0.0009250245035569912,0.0529236189082245,-0.006712536303169703,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.5458472,-0.007190756518216629,0.00045378560551852243,0.053970816459421034,-0.009208357133521528,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.6458387,-0.0069115038378975355,0.0007330382858376228,0.06049834786187969,-0.016015141216299433,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.7458663,-0.00642281164733912,0.0011170107212763666,0.06500129733202531,-0.01947089313524808,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.8458588,-0.006719517620178157,0.0008203047484373338,0.07295999872111958,-0.02358987016995462,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107638.9458702,-0.0069115038378975355,0.0007330382858376228,0.09022130502334358,-0.036243507246913165,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.0458486,-0.006719517620178157,0.0008203047484373338,0.10718590535272865,-0.051008992718785784,-1.3194427345689337,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.1458492,-0.007086036763096968,0.0005410520681182404,0.10364288697117985,-0.052824135140859596,-1.3194427345689337,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.2458599,-0.006806784082777875,0.0011170107212763666,0.09060527745878222,-0.04917639700419141,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.3458698,-0.006719517620178157,0.0008203047484373338,0.08772548419299175,-0.04802447969787549,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.4458814,-0.00699877030049725,0.0007330382858376228,0.08830144284614949,-0.04601735105808169,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.5458548,-0.006806784082777875,0.0008203047484373338,0.08849342906386903,-0.0410257093973776,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.6458783,-0.006806784082777875,0.0008203047484373338,0.08934864039734602,-0.0410257093973776,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.7458515,-0.006806784082777875,0.0008203047484373338,0.08954062661506601,-0.04198564048597486,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.8458633,-0.006806784082777875,0.0008203047484373338,0.08983733258790494,-0.04209036024109469,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107639.945848,-0.006806784082777875,0.0008203047484373338,0.09030857148594329,-0.042666318894252875,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.045874,-0.006806784082777875,0.0008203047484373338,0.09030857148594329,-0.04275358535685214,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.1458597,-0.006806784082777875,0.0008203047484373338,0.09041329124106268,-0.042666318894252875,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.2458537,-0.006806784082777875,0.0008203047484373338,0.09030857148594329,-0.042561599139133044,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.3458445,-0.006806784082777875,0.0008203047484373338,0.09011658526822375,-0.042369612921413946,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.4458618,-0.006806784082777875,0.0008203047484373338,0.0899245990505042,-0.04198564048597486,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.5458426,-0.006806784082777875,0.0008203047484373338,0.08983733258790494,-0.04189837402337515,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.6458712,-0.006806784082777875,0.0008203047484373338,0.08983733258790494,-0.04189837402337515,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.7462125,-0.006806784082777875,0.0008203047484373338,0.08983733258790494,-0.04198564048597486,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.845854,-0.006806784082777875,0.0008203047484373338,0.08983733258790494,-0.04198564048597486,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107640.9458585,-0.006806784082777875,0.0008203047484373338,0.09002931880562448,-0.04217762670369396,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.045857,-0.006806784082777875,0.0008203047484373338,0.09041329124106268,-0.04285830511197197,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.1458557,-0.006806784082777875,0.0008203047484373338,0.09050055770366239,-0.043050291329691515,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.2458482,-0.006806784082777875,0.0008203047484373338,0.09050055770366239,-0.042945571574571684,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.3458445,-0.006806784082777875,0.0008203047484373338,0.09050055770366239,-0.042945571574571684,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.4458585,-0.006806784082777875,0.0008203047484373338,0.09030857148594329,-0.04275358535685214,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.5458639,-0.006806784082777875,0.0008203047484373338,0.08983733258790494,-0.04189837402337515,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.645854,-0.006806784082777875,0.0009250245035569912,0.0899245990505042,-0.04198564048597486,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.745847,-0.0069115038378975355,0.0007330382858376228,0.0899245990505042,-0.04198564048597486,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.8458703,-0.0069115038378975355,0.0007330382858376228,0.08973261283278555,-0.04160166805053578,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107641.945871,-0.006806784082777875,0.0008203047484373338,0.08983733258790494,-0.04189837402337515,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.0458503,-0.006806784082777875,0.0008203047484373338,0.08983733258790494,-0.04189837402337515,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.1458733,-0.006806784082777875,0.0008203047484373338,0.09002931880562448,-0.04217762670369396,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.245844,-0.006806784082777875,0.0008203047484373338,0.09002931880562448,-0.042282346458814235,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.3464544,-0.006719517620178157,0.0009250245035569912,0.09030857148594329,-0.042561599139133044,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.4458594,-0.006614797865058499,0.0009250245035569912,0.09030857148594329,-0.042561599139133044,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.5458498,-0.007382742735936001,0.00015707963267948266,0.09022130502334358,-0.042369612921413946,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.6458504,-0.00699877030049725,0.0007330382858376228,0.09022130502334358,-0.04247433267653333,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.7458472,-0.0069115038378975355,0.0007330382858376228,0.09011658526822375,-0.04217762670369396,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.8458433,-0.007086036763096968,0.0005410520681182404,0.08973261283278555,-0.041793654268255764,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107642.9458551,-0.00699877030049725,0.0007330382858376228,0.08973261283278555,-0.04189837402337515,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.0458534,-0.006806784082777875,0.0008203047484373338,0.08954062661506601,-0.041409681832817125,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.145864,-0.007190756518216629,0.0006283185307179515,0.08868541528158858,-0.03997851184618151,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.245845,-0.00699877030049725,0.0007330382858376228,0.08906938771702722,-0.038442622104426505,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.3458614,-0.0069115038378975355,0.0008203047484373338,0.08896466796190738,-0.038355355641826794,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.4458525,-0.007086036763096968,0.0006283185307179515,0.08906938771702722,-0.038355355641826794,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.5458462,-0.007086036763096968,0.0006283185307179515,0.08906938771702722,-0.038355355641826794,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.6458457,-0.0069115038378975355,0.0008203047484373338,0.08906938771702722,-0.038442622104426505,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.7458599,-0.00699877030049725,0.0007330382858376228,0.08906938771702722,-0.038442622104426505,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.8458421,-0.007086036763096968,0.0007330382858376228,0.08906938771702722,-0.038442622104426505,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107643.9458413,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.038355355641826794,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.0458417,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03825063588670696,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.1460714,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.03816336942410725,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.245859,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.03816336942410725,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.345858,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.038058649668987865,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.445856,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.038058649668987865,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.5458622,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.038058649668987865,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.6458395,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.03816336942410725,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.745831,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03825063588670696,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.8458676,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03825063588670696,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107644.945845,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.038355355641826794,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.0458379,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.038355355641826794,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.145846,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.038355355641826794,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.2458582,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03825063588670696,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.3458447,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03816336942410725,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.4459262,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.038058649668987865,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.5458481,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.038058649668987865,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.6458483,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.038058649668987865,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.7458627,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.038058649668987865,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.8458462,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.038058649668987865,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107645.9458435,-0.00699877030049725,0.0007330382858376228,0.08887740149930812,-0.03816336942410725,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.0458622,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03825063588670696,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.1458616,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03825063588670696,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.2458599,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03825063588670696,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.3458617,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03825063588670696,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.4458597,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03825063588670696,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.5458648,-0.00699877030049725,0.0007330382858376228,0.08896466796190738,-0.03816336942410725,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.6458368,-0.007661995416255094,0.0007330382858376228,0.08896466796190738,-0.038058649668987865,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.7458358,-0.008726646259971639,0.0006283185307179515,0.08896466796190738,-0.03797138320638771,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.8458498,-0.008237954069413227,0.0006283185307179515,0.08887740149930812,-0.03786666345126832,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107646.9458416,-0.010925761117484493,0.0011170107212763666,0.08868541528158858,-0.03786666345126832,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.045865,-0.02033308578573393,0.00045378560551852243,0.08781275065559102,-0.03748269101582968,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.1458533,-0.043528511544738566,0.0010122909661567092,0.0774629481912652,-0.03777939698866861,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.2458549,-0.057526052145733086,0.0011170107212763666,0.06173753163079576,-0.03767467723354878,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.3458514,-0.07468263869283735,0.0006283185307179515,0.04754800481208177,-0.03797138320638771,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.4458528,-0.07764969842122771,0.0007330382858376228,0.04601211507032721,-0.03825063588670696,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.5458436,-0.07113962031128886,0.0007330382858376228,0.045628142634888125,-0.03825063588670696,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.6458406,-0.06346017160251381,0.0008203047484373338,0.04630882104316614,-0.038058649668987865,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.7458665,-0.06040584541152373,0.0005410520681182404,0.04678005994120449,-0.035946801274074236,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.8458643,-0.06126105674500096,0.0010122909661567092,0.045540876172288414,-0.03662747968235225,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107647.9458423,-0.06682865705886287,0.0006283185307179515,0.04601211507032721,-0.03479488396775832,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.045868,-0.06403613025567194,0.0008203047484373338,0.046116834825446595,-0.030972612905890706,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.1458333,-0.0641408500107916,0.0008203047484373338,0.04601211507032721,-0.030780626688171164,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.2458417,-0.06106907052728158,0.0006283185307179515,0.041613885355301417,-0.03212453021220707,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.3458438,-0.06174974893555937,0.0008203047484373338,0.03585429882372004,-0.03289247508308435,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.445863,-0.052063171586990836,0.0008203047484373338,0.03105464338073549,-0.03308446130080389,-1.319355468106334,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.545846,-0.03787364476827694,0.0008203047484373338,0.03480710127252351,-0.03221179667480678,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.6458461,-0.02617993877991493,0.0009250245035569912,0.044004986430533855,-0.03212453021220707,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.74586,-0.022532200643246784,0.0006283185307179515,0.04889190833611767,-0.03212453021220707,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.8458507,-0.017453292519943285,0.0006283185307179515,0.0527316326905054,-0.0316358380216486,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107648.945851,-0.015149457907310768,0.0007330382858376228,0.05224294049994693,-0.03212453021220707,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.0458803,-0.014660765716752356,0.0007330382858376228,0.05243492671766603,-0.0318278242393677,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.1458936,-0.014660765716752356,0.0008203047484373338,0.05234766025506632,-0.03201981045708724,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.2457883,-0.014660765716752356,0.0008203047484373338,0.05243492671766603,-0.03193254399448753,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.3458595,-0.014660765716752356,0.0008203047484373338,0.05234766025506632,-0.03201981045708724,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.445849,-0.014660765716752356,0.0008203047484373338,0.05243492671766603,-0.03193254399448753,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.5458422,-0.014660765716752356,0.0008203047484373338,0.05234766025506632,-0.03193254399448753,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.6458974,-0.014660765716752356,0.0008203047484373338,0.05234766025506632,-0.03193254399448753,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.7458897,-0.014381513036433265,0.0008203047484373338,0.05234766025506632,-0.03193254399448753,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.8458507,-0.01408480706359423,0.0008203047484373338,0.05234766025506632,-0.03154857155904889,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107649.9458363,-0.013805554383275137,0.0005410520681182404,0.05262691293538557,-0.03154857155904889,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107650.0458496,-0.009878563566287895,0.0007330382858376228,0.05243492671766603,-0.03231651642992617,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107650.1458592,-0.00642281164733912,0.0008203047484373338,0.0527316326905054,-0.0318278242393677,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107650.2458663,-0.00699877030049725,0.0008203047484373338,0.05253964647278586,-0.03221179667480678,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107650.3458939,-0.008045967851693848,0.0009250245035569912,0.054162802677140576,-0.03201981045708724,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107650.4459352,-0.009581857593448859,0.0005410520681182404,0.06777637084269639,-0.03231651642992617,-1.3193991013376336,1.2444721165495167,0.09028588220566647,5.369313457542834
1782107650.5458195,-0.01007054978400727,0.0008203047484373338,0.11034495129883792,-0.0370987185803906,-1.3193991013376336,1.2444721165495167,-1.246287258971591,5.369313457542834
1782107650.646164,-0.00968657734856852,0.000261799387799147,0.13394180278580148,-0.03575481505635514,-1.3194427345689337,1.2444721165495167,-1.246287258971591,5.369313457542834
1782107650.7458453,-0.004607669225265017,0.0006283185307179515,0.13383708303068165,-0.030012681817293885,-1.3193991013376336,1.2444721165495167,-1.2463919787267108,5.369313457542834
1782107650.845858,-0.0011519173063162455,0.0009250245035569912,0.12895016112509783,-0.03259576911024542,-1.319303108228774,1.2444721165495167,-1.2463919787267108,5.369313457542834
1782107650.945872,-0.002303834612632505,0.0008203047484373338,0.129526119778256,-0.034218925314600135,-1.319355468106334,1.2444721165495167,-1.2463919787267108,5.369313457542834
1782107651.0458608,-0.009005898940290729,0.0007330382858376228,0.1349017338743983,-0.035091589940597245,-1.319355468106334,1.2444721165495167,-1.2463919787267108,5.369313457542834
1782107651.1464305,-0.02118829711921115,0.0008203047484373338,0.13210920707120755,-0.03308446130080389,-1.3193991013376336,1.2444721165495167,-1.2463919787267108,5.369313457542834
1782107651.2458723,-0.03125884690321843,0.0008203047484373338,0.11179357457799322,-0.033747686416561784,-1.3194950944464934,1.2444721165495167,-1.2463919787267108,5.369313457542834
1782107651.345875,-0.034609879067047544,0.0009250245035569912,0.0813899390082522,-0.03441091153231968,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107651.445873,-0.03364994797845066,0.0006283185307179515,0.05243492671766603,-0.034218925314600135,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107651.5458665,-0.033754667733570325,0.0007330382858376228,0.03997327585842658,-0.03451563128743951,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107651.6458635,-0.033754667733570325,0.0008203047484373338,0.04334176131477552,-0.0331717277634036,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107651.7463865,-0.03356268151585094,0.0008203047484373338,0.05081177051331176,-0.03212453021220707,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107651.846032,-0.03364994797845066,0.0008203047484373338,0.05234766025506632,-0.031740557776767986,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107651.9458401,-0.03364994797845066,0.0007330382858376228,0.05205095428222739,-0.03231651642992617,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.0458372,-0.03364994797845066,0.0008203047484373338,0.05224294049994693,-0.03193254399448753,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.1458359,-0.03364994797845066,0.0009250245035569912,0.05215567403734722,-0.03212453021220707,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.2462358,-0.03364994797845066,0.0007330382858376228,0.05224294049994693,-0.03201981045708724,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.3462188,-0.03364994797845066,0.0008203047484373338,0.05215567403734722,-0.03212453021220707,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.4463592,-0.03364994797845066,0.0008203047484373338,0.05215567403734722,-0.03201981045708724,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.5458863,-0.03364994797845066,0.0008203047484373338,0.05215567403734722,-0.03201981045708724,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.645928,-0.03364994797845066,0.0008203047484373338,0.05215567403734722,-0.03201981045708724,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.746009,-0.03364994797845066,0.0008203047484373338,0.05215567403734722,-0.03201981045708724,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.8458564,-0.03364994797845066,0.0008203047484373338,0.05215567403734722,-0.03201981045708724,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
1782107652.945866,-0.03364994797845066,0.0008203047484373338,0.05215567403734722,-0.03201981045708724,-1.3194950944464934,1.2444721165495167,-1.2464792451893105,5.369313457542834
