time_sec,iq_cmd_requested_amp,iq_cmd_lsb,iq_cmd_amp,iq_lsb,iq_amp,iq_error_amp,speed_dps
0.0002367050000202653,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.0020652860000609508,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.004061804999992091,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.006061459000079594,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.008061816999997973,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.010061216000053719,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.012061478000077841,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.01406081200002518,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.01606097800004136,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.018061081000041668,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.020061695000094915,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.022060389000102987,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.024066252000011445,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.026060946000029617,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.0280657840000913,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.030061246000059327,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.03206560500007072,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.03406058699999903,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.036062833000073624,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.03806370400002379,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.040069918000085636,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.04206419600006939,0.0,0,0.0,0,0.0,0.0,0.0
0.04406913100001475,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.046065073000022494,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.04807010300010006,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.050065213000038966,0.0,0,0.0,0,0.0,0.0,0.0
0.052068292000058136,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.054074345999993056,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.05607284800009893,0.0,0,0.0,0,0.0,0.0,0.0
0.05806539900004282,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.06007282900009159,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.06206710700007534,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.06407194500002333,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.06606920000001537,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.06807391000006646,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.07007058800002142,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.07207203500001924,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.0740718490000063,0.0,0,0.0,0,0.0,0.0,0.0
0.0760738390000597,0.0,0,0.0,-5,-0.08056640625,0.08056640625,0.0
0.07807032499999877,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.08007068400002026,0.0,0,0.0,-5,-0.08056640625,0.08056640625,0.0
0.08206985800006805,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.08407178400000248,0.0,0,0.0,-5,-0.08056640625,0.08056640625,0.0
0.08607092700003705,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.08807317299999795,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.09007017100009307,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.09207417800007534,0.0,0,0.0,-5,-0.08056640625,0.08056640625,0.0
0.09407149600008324,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.09607255800005987,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.09807013200008896,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.1000729230000843,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.10207190500000252,0.0,0,0.0,-5,-0.08056640625,0.08056640625,0.0
0.10407312699999238,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.10607111800004532,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.10807253200005107,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.11006997800006957,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.11207148800008326,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.11406941500001722,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.11607188499999666,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.11807144300007621,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.12007337000000007,0.0,0,0.0,-5,-0.08056640625,0.08056640625,0.0
0.12207065600000533,0.0,0,0.0,-5,-0.08056640625,0.08056640625,0.0
0.1240725500000508,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.12607207700000345,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.12807227500002227,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.13006962500003283,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.13207148700007565,0.0,0,0.0,-5,-0.08056640625,0.08056640625,0.0
0.13407053400010227,0.0,0,0.0,-4,-0.064453125,0.064453125,0.0
0.13607367600002362,0.0,0,0.0,-5,-0.08056640625,0.08056640625,0.0
