time_sec,hip_L_Joint,hip_R_Joint,thigh_L_Joint,thigh_R_Joint,knee_L_Joint,knee_R_Joint,wheel_L_Joint,wheel_R_Joint
2555.174942887,0.01,0.0053,0.987,-0.9614,2.101,-2.0949,2.4155,-2.5296
2555.179942887,0.01,0.0053,0.9863,-0.9607,2.101,-2.0949,2.4175,-2.5316
2555.184942887,0.01,0.0053,0.9856,-0.96,2.101,-2.0948,2.4196,-2.5336
2555.189942887,0.01,0.0053,0.9847,-0.9591,2.1009,-2.0947,2.4222,-2.5362
2555.194942886,0.01,0.0053,0.9836,-0.958,2.1009,-2.0947,2.4254,-2.5394
2555.199942886,0.01,0.0053,0.9824,-0.9568,2.1008,-2.0946,2.429,-2.5429
2555.204942886,0.01,0.0053,0.9809,-0.9553,2.1007,-2.0944,2.4333,-2.5472
2555.209942886,0.01,0.0053,0.9793,-0.9536,2.1006,-2.0943,2.438,-2.5519
2555.214942886,0.01,0.0053,0.9775,-0.9518,2.1005,-2.0942,2.4432,-2.5571
2555.219942886,0.01,0.0053,0.9756,-0.9499,2.1004,-2.094,2.4487,-2.5625
2555.224942886,0.01,0.0053,0.9736,-0.9479,2.1003,-2.0938,2.4547,-2.5685
2555.229942886,0.01,0.0053,0.9714,-0.9457,2.1002,-2.0936,2.4609,-2.5746
2555.234942886,0.01,0.0053,0.9692,-0.9434,2.1,-2.0934,2.4674,-2.5811
2555.239942885,0.01,0.0053,0.9668,-0.9411,2.0998,-2.0932,2.4741,-2.5878
2555.244942885,0.01,0.0053,0.9644,-0.9386,2.0997,-2.093,2.4811,-2.5947
2555.249942885,0.01,0.0053,0.9619,-0.9362,2.0995,-2.0928,2.4882,-2.6018
2555.254942885,0.01,0.0053,0.9593,-0.9335,2.0993,-2.0925,2.4957,-2.6092
2555.259942885,0.01,0.0053,0.9566,-0.9308,2.0991,-2.0922,2.5035,-2.6169
2555.264942885,0.01,0.0053,0.9538,-0.928,2.0989,-2.0919,2.5114,-2.6248
2555.269942885,0.01,0.0053,0.951,-0.9252,2.0986,-2.0916,2.5194,-2.6327
2555.274942885,0.01,0.0053,0.9482,-0.9223,2.0984,-2.0913,2.5276,-2.6409
2555.279942885,0.01,0.0053,0.9453,-0.9194,2.0981,-2.091,2.5359,-2.6491
2555.284942884,0.01,0.0053,0.9423,-0.9165,2.0979,-2.0906,2.5442,-2.6574
2555.289942884,0.01,0.0053,0.9393,-0.9135,2.0976,-2.0903,2.5526,-2.6658
2555.294942884,0.01,0.0053,0.9363,-0.9105,2.0973,-2.0899,2.5611,-2.6742
2555.299942884,0.01,0.0053,0.9333,-0.9075,2.097,-2.0895,2.5696,-2.6826
2555.304942884,0.01,0.0053,0.9304,-0.9045,2.0967,-2.0891,2.578,-2.691
2555.309942884,0.01,0.0053,0.9274,-0.9015,2.0963,-2.0887,2.5863,-2.6992
2555.314942884,0.01,0.0053,0.9245,-0.8986,2.096,-2.0883,2.5945,-2.7073
2555.319942884,0.01,0.0053,0.9217,-0.8958,2.0957,-2.088,2.6025,-2.7152
2555.324942884,0.01,0.0053,0.9189,-0.893,2.0954,-2.0876,2.6103,-2.7229
2555.329942883,0.01,0.0053,0.9162,-0.8903,2.0951,-2.0872,2.6178,-2.7304
2555.334942883,0.01,0.0053,0.9136,-0.8877,2.0948,-2.0868,2.6252,-2.7377
2555.339942883,0.01,0.0053,0.9111,-0.8852,2.0944,-2.0864,2.6322,-2.7446
2555.344942883,0.01,0.0053,0.9086,-0.8827,2.0941,-2.0861,2.639,-2.7514
2555.349942883,0.01,0.0053,0.9063,-0.8804,2.0938,-2.0857,2.6455,-2.7578
2555.354942883,0.01,0.0053,0.904,-0.8781,2.0935,-2.0853,2.6518,-2.764
2555.359942883,0.01,0.0053,0.9019,-0.876,2.0932,-2.085,2.6577,-2.7699
2555.364942883,0.01,0.0053,0.8999,-0.874,2.093,-2.0847,2.6634,-2.7755
2555.369942883,0.01,0.0053,0.8979,-0.872,2.0927,-2.0844,2.6687,-2.7808
2555.374942882,0.01,0.0053,0.8961,-0.8702,2.0925,-2.0841,2.6738,-2.7858
2555.379942882,0.01,0.0053,0.8944,-0.8685,2.0922,-2.0838,2.6786,-2.7906
2555.384942882,0.01,0.0053,0.8927,-0.8668,2.092,-2.0835,2.6832,-2.7951
2555.389942882,0.01,0.0053,0.8912,-0.8653,2.0918,-2.0833,2.6875,-2.7993
2555.394942882,0.01,0.0053,0.8897,-0.8638,2.0915,-2.083,2.6915,-2.8033
2555.399942882,0.01,0.0053,0.8883,-0.8625,2.0913,-2.0828,2.6953,-2.807
2555.404942882,0.01,0.0053,0.8871,-0.8612,2.0912,-2.0826,2.6988,-2.8105
2555.409942882,0.01,0.0053,0.8859,-0.86,2.091,-2.0824,2.7021,-2.8137
2555.414942882,0.01,0.0053,0.8847,-0.8589,2.0908,-2.0822,2.7052,-2.8168
2555.419942881,0.01,0.0053,0.8837,-0.8579,2.0906,-2.082,2.708,-2.8196
2555.424942881,0.01,0.0053,0.8827,-0.8569,2.0905,-2.0818,2.7107,-2.8222
2555.429942881,0.01,0.0053,0.8818,-0.856,2.0904,-2.0817,2.7132,-2.8246
2555.434942881,0.01,0.0053,0.881,-0.8552,2.0902,-2.0815,2.7155,-2.8269
2555.439942881,0.01,0.0053,0.8803,-0.8544,2.0901,-2.0814,2.7175,-2.8289
2555.444942881,0.01,0.0053,0.8795,-0.8537,2.09,-2.0813,2.7195,-2.8308
2555.449942881,0.01,0.0053,0.8789,-0.8531,2.0899,-2.0812,2.7213,-2.8326
2555.454942881,0.01,0.0053,0.8783,-0.8525,2.0898,-2.081,2.7229,-2.8342
2555.459942881,0.01,0.0053,0.8778,-0.852,2.0897,-2.0809,2.7244,-2.8356
2555.46494288,0.01,0.0053,0.8773,-0.8514,2.0897,-2.0808,2.7258,-2.837
2555.46994288,0.01,0.0053,0.8768,-0.851,2.0896,-2.0808,2.727,-2.8382
2555.47494288,0.01,0.0053,0.8764,-0.8506,2.0895,-2.0807,2.7281,-2.8393
2555.47994288,0.01,0.0053,0.876,-0.8502,2.0895,-2.0806,2.7291,-2.8403
2555.48494288,0.01,0.0053,0.8757,-0.8499,2.0894,-2.0806,2.7301,-2.8412
2555.48994288,0.01,0.0053,0.8754,-0.8496,2.0894,-2.0805,2.7309,-2.842
2555.49494288,0.01,0.0053,0.8751,-0.8493,2.0893,-2.0805,2.7316,-2.8427
2555.49994288,0.01,0.0053,0.8749,-0.8491,2.0893,-2.0804,2.7323,-2.8434
2555.50494288,0.01,0.0053,0.8747,-0.8489,2.0892,-2.0804,2.7329,-2.844
2555.509942879,0.01,0.0053,0.8745,-0.8487,2.0892,-2.0803,2.7334,-2.8445
2555.514942879,0.01,0.0053,0.8743,-0.8485,2.0892,-2.0803,2.7339,-2.845
2555.519942879,0.01,0.0053,0.8741,-0.8484,2.0892,-2.0803,2.7343,-2.8454
2555.524942879,0.01,0.0053,0.874,-0.8482,2.0891,-2.0803,2.7347,-2.8458
2555.529942879,0.01,0.0053,0.8739,-0.8481,2.0891,-2.0802,2.735,-2.8461
2555.534942879,0.01,0.0053,0.8738,-0.848,2.0891,-2.0802,2.7353,-2.8464
2555.539942879,0.01,0.0053,0.8737,-0.8478,2.0891,-2.0802,2.7356,-2.8469
2555.544942879,0.01,0.0053,0.8735,-0.8476,2.089,-2.0801,2.7361,-2.8474
2555.549942879,0.01,0.0053,0.8733,-0.8474,2.089,-2.0801,2.7366,-2.848
2555.554942878,0.01,0.0053,0.8732,-0.8473,2.089,-2.0801,2.7369,-2.8483
2555.559942878,0.01,0.0053,0.8732,-0.8472,2.089,-2.0801,2.737,-2.8485
2555.564942878,0.01,0.0053,0.8732,-0.8471,2.089,-2.0801,2.737,-2.8486
2555.569942878,0.01,0.0053,0.8732,-0.8472,2.089,-2.0801,2.7369,-2.8486
2555.574942878,0.01,0.0053,0.8734,-0.8473,2.089,-2.0801,2.7365,-2.8482
2555.579942878,0.01,0.0053,0.8736,-0.8476,2.0891,-2.0801,2.7357,-2.8475
2555.584942878,0.01,0.0053,0.874,-0.8479,2.0891,-2.0802,2.7347,-2.8465
2555.589942878,0.01,0.0053,0.8745,-0.8484,2.0892,-2.0803,2.7333,-2.8451
2555.594942878,0.01,0.0053,0.8752,-0.8491,2.0893,-2.0804,2.7314,-2.8434
2555.599942877,0.01,0.0053,0.876,-0.8499,2.0894,-2.0806,2.7293,-2.8412
2555.604942877,0.01,0.0053,0.877,-0.8509,2.0896,-2.0807,2.7264,-2.8385
2555.609942877,0.01,0.0053,0.8783,-0.8521,2.0898,-2.081,2.723,-2.8351
2555.614942877,0.01,0.0053,0.8797,-0.8535,2.09,-2.0812,2.7192,-2.8313
2555.619942877,0.01,0.0053,0.8812,-0.8551,2.0903,-2.0815,2.715,-2.8272
2555.624942877,0.01,0.0053,0.883,-0.8568,2.0905,-2.0818,2.71,-2.8223
2555.629942877,0.01,0.0053,0.885,-0.8588,2.0908,-2.0822,2.7045,-2.8169
2555.634942877,0.01,0.0053,0.8872,-0.861,2.0912,-2.0825,2.6986,-2.811
2555.639942876,0.01,0.0053,0.8896,-0.8634,2.0915,-2.083,2.6919,-2.8043
2555.644942876,0.01,0.0053,0.8922,-0.8661,2.0919,-2.0834,2.6846,-2.797
2555.649942876,0.01,0.0053,0.8951,-0.8689,2.0923,-2.0839,2.6768,-2.7893
2555.654942876,0.01,0.0053,0.8981,-0.872,2.0927,-2.0844,2.6683,-2.7809
2555.659942876,0.01,0.0053,0.9013,-0.8752,2.0932,-2.0849,2.6594,-2.772
2555.664942876,0.01,0.0053,0.9047,-0.8786,2.0936,-2.0854,2.6501,-2.7628
2555.669942876,0.01,0.0053,0.9081,-0.882,2.0941,-2.086,2.6405,-2.7533
2555.674942876,0.01,0.0053,0.9117,-0.8856,2.0945,-2.0865,2.6305,-2.7434
2555.679942876,0.01,0.0053,0.9154,-0.8893,2.095,-2.087,2.6202,-2.7331
2555.684942875,0.01,0.0053,0.9192,-0.8931,2.0954,-2.0876,2.6097,-2.7227
2555.689942875,0.01,0.0053,0.923,-0.8969,2.0959,-2.0881,2.5989,-2.712
2555.694942875,0.01,0.0053,0.9269,-0.9008,2.0963,-2.0886,2.588,-2.7011
2555.699942875,0.01,0.0053,0.9308,-0.9048,2.0967,-2.0892,2.577,-2.6902
2555.704942875,0.01,0.0053,0.9349,-0.9088,2.0971,-2.0897,2.5656,-2.6789
2555.709942875,0.01,0.0053,0.939,-0.9129,2.0975,-2.0902,2.5539,-2.6673
2555.714942875,0.01,0.0053,0.9431,-0.9171,2.0979,-2.0907,2.5421,-2.6556
2555.719942875,0.01,0.0053,0.9473,-0.9213,2.0983,-2.0912,2.5303,-2.6438
2555.724942875,0.01,0.0053,0.9515,-0.9255,2.0987,-2.0916,2.5183,-2.6319
2555.729942874,0.01,0.0053,0.9557,-0.9297,2.099,-2.0921,2.5062,-2.62
2555.734942874,0.01,0.0053,0.9599,-0.9339,2.0994,-2.0925,2.4942,-2.6081
2555.739942874,0.01,0.0053,0.9641,-0.9381,2.0997,-2.0929,2.4822,-2.5962
2555.744942874,0.01,0.0053,0.9683,-0.9423,2.1,-2.0933,2.4702,-2.5843
2555.749942874,0.01,0.0053,0.9724,-0.9464,2.1002,-2.0937,2.4583,-2.5725
2555.754942874,0.01,0.0053,0.9765,-0.9505,2.1005,-2.094,2.4464,-2.5607
2555.759942874,0.01,0.0053,0.9805,-0.9546,2.1007,-2.0944,2.4347,-2.5491
2555.764942874,0.01,0.0053,0.9845,-0.9586,2.1009,-2.0947,2.423,-2.5375
2555.769942874,0.01,0.0053,0.9885,-0.9625,2.1011,-2.095,2.4116,-2.5262
2555.774942873,0.01,0.0053,0.9923,-0.9664,2.1013,-2.0952,2.4002,-2.515
2555.779942873,0.01,0.0053,0.9961,-0.9702,2.1014,-2.0955,2.389,-2.5039
2555.784942873,0.01,0.0053,0.9999,-0.974,2.1015,-2.0957,2.378,-2.493
2555.789942873,0.01,0.0053,1.0036,-0.9777,2.1017,-2.0959,2.3672,-2.4822
2555.794942873,0.01,0.0053,1.0071,-0.9813,2.1018,-2.0961,2.3566,-2.4718
2555.799942873,0.01,0.0053,1.0106,-0.9847,2.1018,-2.0963,2.3463,-2.4616
2555.804942873,0.01,0.0053,1.014,-0.9881,2.1019,-2.0964,2.3363,-2.4517
2555.809942873,0.01,0.0053,1.0172,-0.9914,2.1019,-2.0966,2.3266,-2.4421
2555.814942873,0.01,0.0053,1.0204,-0.9945,2.102,-2.0967,2.3172,-2.4328
2555.819942872,0.01,0.0053,1.0234,-0.9976,2.102,-2.0968,2.3082,-2.4239
2555.824942872,0.01,0.0053,1.0263,-1.0005,2.102,-2.0969,2.2995,-2.4153
2555.829942872,0.01,0.0053,1.0291,-1.0032,2.102,-2.097,2.2911,-2.407
2555.834942872,0.01,0.0053,1.0317,-1.0059,2.102,-2.0971,2.283,-2.399
2555.839942872,0.01,0.0053,1.0343,-1.0085,2.102,-2.0971,2.2753,-2.3914
2555.844942872,0.01,0.0053,1.0367,-1.011,2.102,-2.0972,2.2679,-2.3841
2555.849942872,0.01,0.0053,1.0391,-1.0133,2.102,-2.0972,2.2608,-2.3771
2555.854942872,0.01,0.0053,1.0413,-1.0155,2.102,-2.0972,2.254,-2.3704
2555.859942872,0.01,0.0053,1.0434,-1.0177,2.1019,-2.0972,2.2476,-2.364
2555.864942871,0.01,0.0053,1.0455,-1.0197,2.1019,-2.0973,2.2414,-2.3579
2555.869942871,0.01,0.0053,1.0474,-1.0216,2.1019,-2.0973,2.2356,-2.3521
2555.874942871,0.01,0.0053,1.0492,-1.0235,2.1018,-2.0973,2.23,-2.3466
2555.879942871,0.01,0.0053,1.0509,-1.0252,2.1018,-2.0973,2.2247,-2.3414
2555.884942871,0.01,0.0053,1.0526,-1.0269,2.1017,-2.0973,2.2197,-2.3364
2555.889942871,0.01,0.0053,1.0541,-1.0284,2.1017,-2.0973,2.2149,-2.3316
2555.894942871,0.01,0.0053,1.0556,-1.0299,2.1016,-2.0973,2.2103,-2.3271
2555.899942871,0.01,0.0053,1.057,-1.0313,2.1016,-2.0973,2.206,-2.3229
2555.904942871,0.01,0.0053,1.0583,-1.0326,2.1016,-2.0973,2.202,-2.3188
2555.90994287,0.01,0.0053,1.0596,-1.0339,2.1015,-2.0973,2.1981,-2.315
2555.91494287,0.01,0.0053,1.0608,-1.0351,2.1015,-2.0973,2.1945,-2.3114
2555.91994287,0.01,0.0053,1.0619,-1.0362,2.1014,-2.0973,2.1911,-2.308
2555.92494287,0.01,0.0053,1.0629,-1.0373,2.1014,-2.0972,2.1878,-2.3047
2555.92994287,0.01,0.0053,1.0639,-1.0383,2.1014,-2.0972,2.1848,-2.3017
2555.93494287,0.01,0.0053,1.0649,-1.0392,2.1013,-2.0972,2.1819,-2.2988
2555.93994287,0.01,0.0053,1.0657,-1.0401,2.1013,-2.0972,2.1791,-2.296
2555.94494287,0.01,0.0053,1.0666,-1.041,2.1012,-2.0972,2.1766,-2.2934
2555.94994287,0.01,0.0053,1.0673,-1.0418,2.1012,-2.0972,2.1742,-2.291
2555.954942869,0.01,0.0053,1.0681,-1.0425,2.1012,-2.0972,2.1719,-2.2887
2555.959942869,0.01,0.0053,1.0688,-1.0432,2.1011,-2.0972,2.1697,-2.2865
2555.964942869,0.01,0.0053,1.0694,-1.0439,2.1011,-2.0972,2.1677,-2.2845
2555.969942869,0.01,0.0053,1.07,-1.0446,2.1011,-2.0971,2.1658,-2.2826
2555.974942869,0.01,0.0053,1.0706,-1.0451,2.1011,-2.0971,2.1641,-2.2808
2555.979942869,0.01,0.0053,1.0711,-1.0457,2.101,-2.0971,2.1624,-2.279
2555.984942869,0.01,0.0053,1.0716,-1.0462,2.101,-2.0971,2.1608,-2.2774
2555.989942869,0.01,0.0053,1.0721,-1.0467,2.101,-2.0971,2.1594,-2.2759
2555.994942869,0.01,0.0053,1.0725,-1.0472,2.101,-2.0971,2.158,-2.2745
2555.999942868,0.01,0.0053,1.0729,-1.0476,2.1009,-2.0971,2.1567,-2.2731
2556.004942868,0.01,0.0053,1.0733,-1.048,2.1009,-2.0971,2.1555,-2.2719
2556.009942868,0.01,0.0053,1.0737,-1.0484,2.1009,-2.0971,2.1544,-2.2707
2556.014942868,0.01,0.0053,1.074,-1.0488,2.1009,-2.097,2.1533,-2.2695
2556.019942868,0.01,0.0053,1.0743,-1.0491,2.1009,-2.097,2.1524,-2.2685
2556.024942868,0.01,0.0053,1.0747,-1.0495,2.1008,-2.097,2.1513,-2.2674
2556.029942868,0.01,0.0053,1.075,-1.0499,2.1008,-2.097,2.1502,-2.2662
2556.034942868,0.01,0.0053,1.0754,-1.0503,2.1008,-2.097,2.1491,-2.265
2556.039942868,0.01,0.0053,1.0758,-1.0507,2.1008,-2.097,2.1479,-2.2638
2556.044942867,0.01,0.0053,1.0762,-1.0511,2.1008,-2.097,2.1467,-2.2625
2556.049942867,0.01,0.0053,1.0765,-1.0515,2.1007,-2.097,2.1455,-2.2612
2556.054942867,0.01,0.0053,1.0769,-1.0519,2.1007,-2.097,2.1444,-2.26
2556.059942867,0.01,0.0053,1.0773,-1.0523,2.1007,-2.0969,2.1432,-2.2587
2556.064942867,0.01,0.0053,1.0777,-1.0527,2.1007,-2.0969,2.142,-2.2574
2556.069942867,0.01,0.0053,1.078,-1.0531,2.1007,-2.0969,2.1409,-2.2562
2556.074942867,0.01,0.0053,1.0784,-1.0536,2.1006,-2.0969,2.1396,-2.2548
2556.079942867,0.01,0.0053,1.0789,-1.0541,2.1006,-2.0969,2.1382,-2.2534
2556.084942867,0.01,0.0053,1.0793,-1.0545,2.1006,-2.0969,2.1368,-2.2518
2556.089942866,0.01,0.0053,1.0798,-1.0551,2.1006,-2.0969,2.1353,-2.2503
2556.094942866,0.01,0.0053,1.0803,-1.0556,2.1005,-2.0968,2.1337,-2.2486
2556.099942866,0.01,0.0053,1.0808,-1.0561,2.1005,-2.0968,2.1322,-2.247
2556.104942866,0.01,0.0053,1.0813,-1.0567,2.1005,-2.0968,2.1306,-2.2453
2556.109942866,0.01,0.0053,1.0818,-1.0572,2.1004,-2.0968,2.129,-2.2436
2556.114942866,0.01,0.0053,1.0823,-1.0578,2.1004,-2.0968,2.1274,-2.2419
2556.119942866,0.01,0.0053,1.0828,-1.0583,2.1004,-2.0967,2.1258,-2.2402
2556.124942866,0.01,0.0053,1.0833,-1.0588,2.1003,-2.0967,2.1242,-2.2386
2556.129942866,0.01,0.0053,1.0838,-1.0594,2.1003,-2.0967,2.1227,-2.2369
2556.134942865,0.01,0.0053,1.0843,-1.0599,2.1003,-2.0967,2.1212,-2.2353
2556.139942865,0.01,0.0053,1.0848,-1.0604,2.1002,-2.0967,2.1197,-2.2337
2556.144942865,0.01,0.0053,1.0852,-1.0609,2.1002,-2.0967,2.1182,-2.2322
2556.149942865,0.01,0.0053,1.0857,-1.0614,2.1002,-2.0966,2.1168,-2.2307
2556.154942865,0.01,0.0053,1.0861,-1.0619,2.1001,-2.0966,2.1154,-2.2292
2556.159942865,0.01,0.0053,1.0866,-1.0623,2.1001,-2.0966,2.1141,-2.2277
2556.164942865,0.01,0.0053,1.087,-1.0628,2.1001,-2.0966,2.1128,-2.2263
2556.169942865,0.01,0.0053,1.0874,-1.0632,2.1001,-2.0966,2.1115,-2.225
2556.174942865,0.01,0.0053,1.0878,-1.0637,2.1,-2.0965,2.1102,-2.2235
2556.179942864,0.01,0.0053,1.0882,-1.0642,2.1,-2.0965,2.1088,-2.222
2556.184942864,0.01,0.0053,1.0887,-1.0647,2.1,-2.0965,2.1073,-2.2205
2556.189942864,0.01,0.0053,1.0892,-1.0652,2.0999,-2.0965,2.1058,-2.2188
2556.194942864,0.01,0.0053,1.0897,-1.0657,2.0999,-2.0964,2.1043,-2.2172
2556.199942864,0.01,0.0053,1.0902,-1.0663,2.0999,-2.0964,2.1027,-2.2155
2556.204942864,0.01,0.0053,1.0907,-1.0668,2.0998,-2.0964,2.101,-2.2138
2556.209942864,0.01,0.0053,1.0913,-1.0674,2.0998,-2.0964,2.0992,-2.2119
2556.214942864,0.01,0.0053,1.0919,-1.0681,2.0997,-2.0963,2.0973,-2.2099
2556.219942864,0.01,0.0053,1.0925,-1.0687,2.0997,-2.0963,2.0954,-2.2078
2556.224942863,0.01,0.0053,1.0932,-1.0695,2.0996,-2.0963,2.0932,-2.2056
2556.229942863,0.01,0.0053,1.0939,-1.0702,2.0996,-2.0962,2.091,-2.2032
2556.234942863,0.01,0.0053,1.0946,-1.071,2.0995,-2.0962,2.0886,-2.2007
2556.239942863,0.01,0.0053,1.0954,-1.0718,2.0995,-2.0961,2.0861,-2.1981
2556.244942863,0.01,0.0053,1.0962,-1.0727,2.0994,-2.0961,2.0835,-2.1955
2556.249942863,0.01,0.0053,1.097,-1.0735,2.0993,-2.096,2.0809,-2.1928
2556.254942863,0.01,0.0053,1.0979,-1.0744,2.0993,-2.096,2.0783,-2.1901
2556.259942863,0.01,0.0053,1.0987,-1.0753,2.0992,-2.0959,2.0756,-2.1874
2556.264942863,0.01,0.0053,1.0995,-1.0761,2.0991,-2.0959,2.073,-2.1847
2556.269942862,0.01,0.0053,1.1004,-1.077,2.099,-2.0958,2.0703,-2.182
2556.274942862,0.01,0.0053,1.1012,-1.0778,2.099,-2.0958,2.0677,-2.1794
2556.279942862,0.01,0.0053,1.102,-1.0787,2.0989,-2.0957,2.0651,-2.1767
2556.284942862,0.01,0.0053,1.1028,-1.0795,2.0988,-2.0957,2.0626,-2.1741
2556.289942862,0.01,0.0053,1.1036,-1.0803,2.0988,-2.0956,2.0601,-2.1716
2556.294942862,0.01,0.0053,1.1043,-1.0811,2.0987,-2.0956,2.0576,-2.1691
2556.299942862,0.01,0.0053,1.1051,-1.0819,2.0986,-2.0955,2.0552,-2.1666
2556.304942862,0.01,0.0053,1.1058,-1.0826,2.0985,-2.0955,2.0529,-2.1643
2556.309942862,0.01,0.0053,1.1065,-1.0834,2.0985,-2.0954,2.0506,-2.1619
2556.314942861,0.01,0.0053,1.1072,-1.0841,2.0984,-2.0954,2.0484,-2.1597
2556.319942861,0.01,0.0053,1.1079,-1.0848,2.0984,-2.0953,2.0462,-2.1575
2556.324942861,0.01,0.0053,1.1085,-1.0854,2.0983,-2.0953,2.0442,-2.1553
2556.329942861,0.01,0.0053,1.1092,-1.0861,2.0982,-2.0952,2.0421,-2.1533
2556.334942861,0.01,0.0053,1.1098,-1.0867,2.0982,-2.0952,2.0402,-2.1513
2556.339942861,0.01,0.0053,1.1104,-1.0873,2.0981,-2.0952,2.0383,-2.1493
2556.344942861,0.01,0.0053,1.1109,-1.0879,2.0981,-2.0951,2.0365,-2.1474
2556.349942861,0.01,0.0053,1.1115,-1.0885,2.098,-2.0951,2.0347,-2.1456
2556.354942861,0.01,0.0053,1.112,-1.0891,2.0979,-2.095,2.0331,-2.1439
2556.35994286,0.01,0.0053,1.1125,-1.0896,2.0979,-2.095,2.0314,-2.1422
2556.36494286,0.01,0.0053,1.113,-1.0901,2.0978,-2.095,2.0299,-2.1406
2556.36994286,0.01,0.0053,1.1133,-1.0905,2.0978,-2.0949,2.0288,-2.1394
2556.37494286,0.01,0.0053,1.1135,-1.0907,2.0978,-2.0949,2.0281,-2.1385
2556.37994286,0.01,0.0053,1.1137,-1.0909,2.0978,-2.0949,2.0276,-2.1379
2556.38494286,0.01,0.0053,1.1137,-1.091,2.0978,-2.0949,2.0274,-2.1376
2556.38994286,0.01,0.0053,1.1137,-1.0911,2.0978,-2.0949,2.0275,-2.1375
2556.39494286,0.01,0.0053,1.1137,-1.091,2.0978,-2.0949,2.0276,-2.1375
2556.39994286,0.01,0.0053,1.1136,-1.091,2.0978,-2.0949,2.0279,-2.1377
2556.404942859,0.01,0.0053,1.1135,-1.0909,2.0978,-2.0949,2.0283,-2.1379
2556.409942859,0.01,0.0053,1.1133,-1.0908,2.0978,-2.0949,2.0288,-2.1383
2556.414942859,0.01,0.0053,1.1131,-1.0907,2.0978,-2.0949,2.0294,-2.1387
2556.419942859,0.01,0.0053,1.1129,-1.0905,2.0979,-2.0949,2.0301,-2.1392
2556.424942859,0.01,0.0053,1.1126,-1.0903,2.0979,-2.0949,2.0309,-2.1399
2556.429942859,0.01,0.0053,1.1124,-1.0901,2.0979,-2.0949,2.0319,-2.1406
2556.434942859,0.01,0.0053,1.112,-1.0898,2.0979,-2.095,2.0329,-2.1415
2556.439942859,0.01,0.0053,1.1117,-1.0895,2.098,-2.095,2.034,-2.1424
2556.444942859,0.01,0.0053,1.1113,-1.0892,2.098,-2.095,2.0353,-2.1435
2556.449942858,0.01,0.0053,1.1109,-1.0888,2.0981,-2.095,2.0366,-2.1446
2556.454942858,0.01,0.0053,1.1104,-1.0884,2.0981,-2.0951,2.038,-2.1459
2556.459942858,0.01,0.0053,1.11,-1.088,2.0981,-2.0951,2.0395,-2.1472
2556.464942858,0.01,0.0053,1.1095,-1.0875,2.0982,-2.0952,2.0411,-2.1487
2556.469942858,0.01,0.0053,1.1089,-1.087,2.0983,-2.0952,2.0429,-2.1503
2556.474942858,0.01,0.0053,1.1084,-1.0865,2.0983,-2.0952,2.0447,-2.1519
2556.479942858,0.01,0.0053,1.1078,-1.086,2.0984,-2.0952,2.0466,-2.1537
2556.484942858,0.01,0.0053,1.1071,-1.0854,2.0984,-2.0953,2.0486,-2.1556
2556.489942857,0.01,0.0053,1.1065,-1.0848,2.0985,-2.0953,2.0507,-2.1575
2556.494942857,0.01,0.0053,1.1058,-1.0841,2.0985,-2.0954,2.0529,-2.1596
2556.499942857,0.01,0.0053,1.1051,-1.0834,2.0986,-2.0954,2.0552,-2.1617
2556.504942857,0.01,0.0053,1.1043,-1.0827,2.0987,-2.0955,2.0576,-2.164
2556.509942857,0.01,0.0053,1.1036,-1.0819,2.0988,-2.0955,2.06,-2.1664
2556.514942857,0.01,0.0053,1.1028,-1.0812,2.0988,-2.0956,2.0626,-2.1689
2556.519942857,0.01,0.0053,1.1019,-1.0804,2.0989,-2.0956,2.0653,-2.1714
2556.524942857,0.01,0.0053,1.1011,-1.0795,2.099,-2.0957,2.0681,-2.1741
2556.529942857,0.01,0.0053,1.1002,-1.0786,2.0991,-2.0957,2.0709,-2.1768
2556.534942856,0.01,0.0053,1.0992,-1.0777,2.0991,-2.0958,2.0739,-2.1797
2556.539942856,0.01,0.0053,1.0983,-1.0768,2.0992,-2.0958,2.0769,-2.1827
2556.544942856,0.01,0.0053,1.0973,-1.0758,2.0993,-2.0959,2.08,-2.1857
2556.549942856,0.01,0.0053,1.0963,-1.0748,2.0994,-2.096,2.0833,-2.1889
2556.554942856,0.01,0.0053,1.0952,-1.0738,2.0995,-2.096,2.0866,-2.1922
2556.559942856,0.01,0.0053,1.0942,-1.0727,2.0996,-2.0961,2.09,-2.1955
2556.564942856,0.01,0.0053,1.093,-1.0716,2.0996,-2.0962,2.0935,-2.199
2556.569942856,0.01,0.0053,1.0919,-1.0704,2.0997,-2.0962,2.0971,-2.2025
2556.574942856,0.01,0.0053,1.0907,-1.0693,2.0998,-2.0963,2.1008,-2.2061
2556.579942855,0.01,0.0053,1.0896,-1.0681,2.0999,-2.0963,2.1046,-2.2099
2556.584942855,0.01,0.0053,1.0883,-1.0669,2.1,-2.0964,2.1085,-2.2137
2556.589942855,0.01,0.0053,1.0871,-1.0656,2.1001,-2.0964,2.1125,-2.2177
2556.594942855,0.01,0.0053,1.0858,-1.0643,2.1002,-2.0965,2.1166,-2.2217
2556.599942855,0.01,0.0053,1.0845,-1.063,2.1003,-2.0966,2.1207,-2.2258
2556.604942855,0.01,0.0053,1.0831,-1.0616,2.1003,-2.0966,2.125,-2.2301
2556.609942855,0.01,0.0053,1.0817,-1.0602,2.1004,-2.0967,2.1293,-2.2344
