time_sec,hip_L_Joint,hip_R_Joint,thigh_L_Joint,thigh_R_Joint,knee_L_Joint,knee_R_Joint,wheel_L_Joint,wheel_R_Joint
190.154995749,0.0007,0.0568,0.5236,-1.235,1.8049,-1.8012,6.17,-5.3841
190.159995749,0.0007,0.0568,0.5236,-1.2354,1.8049,-1.8009,6.17,-5.3815
190.164995749,0.0007,0.0568,0.5236,-1.2357,1.8049,-1.8006,6.17,-5.3791
190.169995749,0.0007,0.0568,0.5236,-1.236,1.8049,-1.8004,6.17,-5.377
190.174995749,0.0007,0.0568,0.5236,-1.2363,1.8049,-1.8001,6.17,-5.3752
190.179995749,0.0007,0.0568,0.5236,-1.2365,1.8049,-1.8,6.17,-5.3737
190.184995749,0.0007,0.0568,0.5236,-1.2367,1.8049,-1.7998,6.17,-5.3725
190.189995748,0.0007,0.0568,0.5236,-1.2368,1.8049,-1.7997,6.17,-5.3716
190.194995748,0.0007,0.0568,0.5236,-1.2369,1.8049,-1.7997,6.17,-5.371
190.199995748,0.0007,0.0568,0.5236,-1.2369,1.8049,-1.7996,6.17,-5.3707
190.204995748,0.0007,0.0568,0.5236,-1.2369,1.8049,-1.7996,6.17,-5.3707
190.209995748,0.0007,0.0568,0.5236,-1.2369,1.8049,-1.7996,6.17,-5.371
190.214995748,0.0007,0.0568,0.5236,-1.2368,1.8049,-1.7997,6.17,-5.3715
190.219995748,0.0007,0.0568,0.5236,-1.2367,1.8049,-1.7998,6.17,-5.3724
190.224995748,0.0007,0.0568,0.5236,-1.2365,1.8049,-1.8,6.17,-5.3736
190.229995748,0.0007,0.0568,0.5236,-1.2363,1.8049,-1.8001,6.17,-5.375
190.234995747,0.0007,0.0568,0.5236,-1.236,1.8049,-1.8003,6.17,-5.3768
190.239995747,0.0007,0.0568,0.5236,-1.2357,1.8049,-1.8006,6.17,-5.3788
190.244995747,0.0007,0.0568,0.5236,-1.2354,1.8049,-1.8008,6.17,-5.3812
190.249995747,0.0007,0.0568,0.5236,-1.235,1.8049,-1.8012,6.17,-5.3838
190.254995747,0.0007,0.0568,0.5236,-1.2346,1.8049,-1.8015,6.17,-5.3868
190.259995747,0.0007,0.0568,0.5236,-1.2341,1.8049,-1.8019,6.17,-5.39
190.264995747,0.0007,0.0568,0.5236,-1.2336,1.8049,-1.8023,6.17,-5.3935
190.269995747,0.0007,0.0568,0.5236,-1.2331,1.8049,-1.8027,6.17,-5.3973
190.274995747,0.0007,0.0568,0.5236,-1.2325,1.8049,-1.8032,6.17,-5.4015
190.279995746,0.0007,0.0568,0.5236,-1.2318,1.8049,-1.8037,6.17,-5.4059
190.284995746,0.0007,0.0568,0.5236,-1.2311,1.8049,-1.8042,6.17,-5.4106
190.289995746,0.0007,0.0568,0.5236,-1.2304,1.8049,-1.8048,6.17,-5.4156
190.294995746,0.0007,0.0568,0.5236,-1.2296,1.8049,-1.8054,6.17,-5.4209
190.299995746,0.0007,0.0568,0.5236,-1.2288,1.8049,-1.8061,6.17,-5.4265
190.304995746,0.0007,0.0568,0.5236,-1.2279,1.8049,-1.8067,6.17,-5.4324
190.309995746,0.0007,0.0568,0.5236,-1.227,1.8049,-1.8074,6.17,-5.4386
190.314995746,0.0007,0.0568,0.5236,-1.226,1.8049,-1.8082,6.17,-5.4452
190.319995746,0.0007,0.0568,0.5236,-1.225,1.8049,-1.8089,6.17,-5.452
190.324995745,0.0007,0.0568,0.5236,-1.2239,1.8049,-1.8097,6.17,-5.4591
190.329995745,0.0007,0.0568,0.5236,-1.2228,1.8049,-1.8105,6.17,-5.4665
190.334995745,0.0007,0.0568,0.5236,-1.2217,1.8049,-1.8114,6.17,-5.4742
190.339995745,0.0007,0.0568,0.5236,-1.2205,1.8049,-1.8123,6.17,-5.4822
190.344995745,0.0007,0.0568,0.5236,-1.2192,1.8049,-1.8132,6.17,-5.4905
190.349995745,0.0007,0.0568,0.5236,-1.2179,1.8049,-1.8141,6.17,-5.4992
190.354995745,0.0007,0.0568,0.5236,-1.2165,1.8049,-1.8151,6.17,-5.5081
190.359995745,0.0007,0.0568,0.5236,-1.2151,1.8049,-1.8161,6.17,-5.5174
190.364995745,0.0007,0.0568,0.5236,-1.2136,1.8049,-1.8171,6.17,-5.5269
190.369995744,0.0007,0.0568,0.5236,-1.2121,1.8049,-1.8182,6.17,-5.5368
190.374995744,0.0007,0.0568,0.5236,-1.2105,1.8049,-1.8192,6.17,-5.5469
190.379995744,0.0007,0.0568,0.5236,-1.2089,1.8049,-1.8203,6.17,-5.5574
190.384995744,0.0007,0.0568,0.5236,-1.2072,1.8049,-1.8215,6.17,-5.5682
190.389995744,0.0007,0.0568,0.5236,-1.2055,1.8049,-1.8226,6.17,-5.5793
190.394995744,0.0007,0.0568,0.5236,-1.2037,1.8049,-1.8238,6.17,-5.5907
190.399995744,0.0007,0.0568,0.5236,-1.2018,1.8049,-1.825,6.17,-5.6025
190.404995744,0.0007,0.0568,0.5236,-1.1999,1.8049,-1.8262,6.17,-5.6145
190.409995744,0.0007,0.0568,0.5236,-1.1979,1.8049,-1.8274,6.17,-5.6269
190.414995743,0.0007,0.0568,0.5236,-1.1959,1.8049,-1.8287,6.17,-5.6396
190.419995743,0.0007,0.0568,0.5236,-1.1938,1.8049,-1.83,6.17,-5.6526
190.424995743,0.0007,0.0568,0.5236,-1.1916,1.8049,-1.8312,6.17,-5.6659
190.429995743,0.0007,0.0568,0.5236,-1.1894,1.8049,-1.8326,6.17,-5.6795
190.434995743,0.0007,0.0568,0.5236,-1.1871,1.8049,-1.8339,6.17,-5.6935
190.439995743,0.0007,0.0568,0.5236,-1.1847,1.8049,-1.8352,6.17,-5.7078
190.444995743,0.0007,0.0568,0.5236,-1.1823,1.8049,-1.8366,6.17,-5.7224
190.449995743,0.0007,0.0568,0.5236,-1.1798,1.8049,-1.838,6.17,-5.7373
190.454995742,0.0007,0.0568,0.5236,-1.1773,1.8049,-1.8394,6.17,-5.7526
190.459995742,0.0007,0.0568,0.5236,-1.1746,1.8049,-1.8408,6.17,-5.7682
190.464995742,0.0007,0.0568,0.5236,-1.1719,1.8049,-1.8422,6.17,-5.7841
190.469995742,0.0007,0.0568,0.5236,-1.1692,1.8049,-1.8436,6.17,-5.8004
190.474995742,0.0007,0.0568,0.5236,-1.1663,1.8049,-1.8451,6.17,-5.817
190.479995742,0.0007,0.0568,0.5238,-1.1634,1.805,-1.8465,6.1694,-5.8339
190.484995742,0.0007,0.0568,0.5241,-1.1604,1.8051,-1.848,6.1684,-5.8511
190.489995742,0.0007,0.0568,0.5245,-1.1573,1.8053,-1.8494,6.167,-5.8687
190.494995742,0.0007,0.0568,0.5258,-1.1542,1.8059,-1.8509,6.1651,-5.8866
190.499995741,0.0007,0.0568,0.5277,-1.1509,1.8068,-1.8524,6.1627,-5.9049
190.504995741,0.0007,0.0568,0.5299,-1.1476,1.8078,-1.8539,6.1598,-5.9235
190.509995741,0.0006,0.0568,0.5323,-1.1442,1.8089,-1.8553,6.1567,-5.9424
190.514995741,0.0006,0.0568,0.5355,-1.1408,1.8103,-1.8568,6.1532,-5.9617
190.519995741,0.0006,0.0568,0.5391,-1.1372,1.812,-1.8583,6.1495,-5.9813
190.524995741,0.0006,0.0568,0.543,-1.1335,1.8137,-1.8598,6.1454,-6.0013
190.529995741,0.0006,0.0568,0.5483,-1.1298,1.816,-1.8612,6.141,-6.0216
190.534995741,0.0007,0.0568,0.5544,-1.126,1.8187,-1.8627,6.1361,-6.0422
190.539995741,0.0007,0.0568,0.5608,-1.1221,1.8215,-1.8641,6.1308,-6.0632
190.54499574,0.0008,0.0568,0.5687,-1.1181,1.8248,-1.8656,6.125,-6.0845
190.54999574,0.0009,0.0568,0.5773,-1.114,1.8284,-1.867,6.1187,-6.1062
190.55499574,0.0009,0.0568,0.5861,-1.1098,1.832,-1.8684,6.1119,-6.1283
190.55999574,0.001,0.0568,0.5948,-1.1055,1.8354,-1.8699,6.1048,-6.1507
190.56499574,0.0011,0.0568,0.6046,-1.1011,1.8393,-1.8712,6.0973,-6.1734
190.56999574,0.0012,0.0568,0.6148,-1.0966,1.8431,-1.8726,6.0894,-6.1965
190.57499574,0.0013,0.0568,0.625,-1.092,1.8468,-1.874,6.0812,-6.2199
190.57999574,0.0014,0.0568,0.6357,-1.0873,1.8507,-1.8753,6.0725,-6.2437
190.58499574,0.0015,0.0568,0.6464,-1.0825,1.8544,-1.8766,6.0637,-6.2679
190.589995739,0.0016,0.0568,0.6568,-1.0776,1.8579,-1.8779,6.0546,-6.2924
190.594995739,0.0016,0.0568,0.6673,-1.0726,1.8613,-1.8792,6.0453,-6.3173
190.599995739,0.0017,0.0568,0.6777,-1.0675,1.8645,-1.8804,6.0359,-6.3425
190.604995739,0.0018,0.0568,0.6876,-1.0623,1.8675,-1.8816,6.0265,-6.3681
190.609995739,0.0018,0.0568,0.697,-1.057,1.8703,-1.8828,6.0172,-6.3941
190.614995739,0.0019,0.0568,0.7067,-1.0515,1.873,-1.8839,6.0078,-6.4204
190.619995739,0.0019,0.0568,0.7163,-1.046,1.8756,-1.885,5.9984,-6.447
190.624995739,0.002,0.0568,0.7256,-1.0403,1.8781,-1.8861,5.9889,-6.4741
190.629995739,0.002,0.0568,0.7351,-1.0345,1.8804,-1.8871,5.9794,-6.5015
190.634995738,0.0021,0.0568,0.7444,-1.0286,1.8827,-1.8881,5.9699,-6.5292
190.639995738,0.0021,0.0568,0.7534,-1.0226,1.8848,-1.889,5.9604,-6.5573
190.644995738,0.0022,0.0568,0.7626,-1.0164,1.8868,-1.8899,5.9508,-6.5858
190.649995738,0.0022,0.0568,0.7718,-1.0101,1.8887,-1.8907,5.9411,-6.6147
190.654995738,0.0023,0.0568,0.7807,-1.0038,1.8905,-1.8915,5.9314,-6.6439
190.659995738,0.0023,0.0568,0.7892,-0.9972,1.8921,-1.8922,5.9218,-6.6735
190.664995738,0.0024,0.0568,0.7988,-0.9906,1.8939,-1.8928,5.9119,-6.7034
190.669995738,0.0025,0.0568,0.8088,-0.9838,1.8956,-1.8934,5.9017,-6.7337
190.674995738,0.0025,0.0568,0.8188,-0.9769,1.8971,-1.8939,5.8912,-6.7644
190.679995737,0.0027,0.0568,0.8297,-0.9699,1.8987,-1.8944,5.8802,-6.7954
190.684995737,0.0028,0.0568,0.8409,-0.9627,1.9002,-1.8948,5.8687,-6.8268
190.689995737,0.0029,0.0568,0.852,-0.9554,1.9015,-1.8951,5.8569,-6.8585
190.694995737,0.003,0.0568,0.8634,-0.948,1.9027,-1.8953,5.8447,-6.8906
190.699995737,0.0031,0.0568,0.8746,-0.9404,1.9037,-1.8955,5.8322,-6.9231
190.704995737,0.0032,0.0568,0.8855,-0.9327,1.9045,-1.8955,5.8197,-6.956
190.709995737,0.0032,0.0568,0.8959,-0.9249,1.9052,-1.8955,5.8071,-6.9892
190.714995737,0.0033,0.0568,0.906,-0.9169,1.9057,-1.8954,5.7946,-7.0227
190.719995737,0.0033,0.0568,0.9158,-0.9087,1.906,-1.8952,5.7822,-7.0566
190.724995736,0.0033,0.0568,0.9251,-0.9005,1.9062,-1.8949,5.77,-7.0909
190.729995736,0.0034,0.0568,0.9344,-0.8921,1.9063,-1.8945,5.7579,-7.1255
190.734995736,0.0034,0.0568,0.9435,-0.8835,1.9063,-1.894,5.7459,-7.1605
190.739995736,0.0034,0.0568,0.9522,-0.8749,1.9061,-1.8934,5.734,-7.1958
190.744995736,0.0034,0.0568,0.9608,-0.866,1.9059,-1.8926,5.7222,-7.2315
190.749995736,0.0034,0.0568,0.969,-0.8571,1.9055,-1.8918,5.7105,-7.2675
190.754995736,0.0035,0.0568,0.9769,-0.848,1.9051,-1.8908,5.6991,-7.3039
190.759995736,0.0035,0.0568,0.9842,-0.8387,1.9046,-1.8898,5.6879,-7.3406
190.764995736,0.0035,0.0568,0.9914,-0.8293,1.9041,-1.8886,5.6769,-7.3776
190.769995735,0.0035,0.0569,0.9983,-0.8197,1.9035,-1.8872,5.6662,-7.415
190.774995735,0.0035,0.0569,1.0048,-0.8101,1.9028,-1.8858,5.6557,-7.4528
190.779995735,0.0036,0.0569,1.0109,-0.8002,1.9021,-1.8842,5.6456,-7.4908
190.784995735,0.0035,0.0569,1.0166,-0.7902,1.9015,-1.8825,5.6357,-7.5292
190.789995735,0.0035,0.0569,1.0219,-0.7801,1.9008,-1.8806,5.6263,-7.5679
190.794995735,0.0035,0.0569,1.0268,-0.7699,1.9001,-1.8785,5.6172,-7.6069
190.799995735,0.0035,0.0569,1.0312,-0.7594,1.8994,-1.8764,5.6085,-7.6463
190.804995735,0.0035,0.0569,1.0353,-0.7489,1.8988,-1.874,5.6002,-7.686
190.809995735,0.0034,0.0569,1.039,-0.7382,1.8982,-1.8716,5.5923,-7.7259
190.814995734,0.0034,0.0569,1.0429,-0.7273,1.8975,-1.8689,5.5845,-7.7662
190.819995734,0.0033,0.0569,1.0468,-0.7164,1.8968,-1.8661,5.5769,-7.8068
190.824995734,0.0033,0.0569,1.0505,-0.7052,1.8961,-1.8631,5.5693,-7.8477
190.829995734,0.0033,0.0569,1.0547,-0.694,1.8953,-1.8599,5.5617,-7.8888
190.834995734,0.0033,0.0569,1.0589,-0.6826,1.8945,-1.8566,5.5539,-7.9303
190.839995734,0.0032,0.0569,1.0631,-0.671,1.8936,-1.8531,5.546,-7.972
190.844995734,0.0032,0.0569,1.0677,-0.6594,1.8926,-1.8494,5.5379,-8.0141
190.849995734,0.0032,0.0569,1.0724,-0.6475,1.8915,-1.8455,5.5295,-8.0563
190.854995734,0.0032,0.0569,1.0771,-0.6356,1.8904,-1.8414,5.521,-8.0989
190.859995733,0.0032,0.0569,1.0816,-0.6235,1.8893,-1.8371,5.5125,-8.1417
190.864995733,0.0032,0.0569,1.0864,-0.6113,1.888,-1.8326,5.5037,-8.1847
190.869995733,0.0032,0.0569,1.0913,-0.599,1.8867,-1.8279,5.4949,-8.228
190.874995733,0.0031,0.0569,1.096,-0.5865,1.8854,-1.823,5.4859,-8.2716
190.879995733,0.0031,0.0569,1.101,-0.5739,1.8839,-1.8179,5.4768,-8.3153
190.884995733,0.0031,0.0569,1.106,-0.5612,1.8824,-1.8126,5.4675,-8.3593
190.889995733,0.0031,0.0569,1.1109,-0.5484,1.8809,-1.807,5.4582,-8.4035
190.894995733,0.0031,0.0569,1.1163,-0.5354,1.8792,-1.8012,5.4486,-8.4479
190.899995733,0.0031,0.0569,1.1219,-0.5236,1.8772,-1.7959,5.4387,-8.4923
190.904995732,0.0026,0.0569,1.1271,-0.5238,1.8751,-1.798,5.4287,-8.5346
190.909995732,0.0021,0.0569,1.1316,-0.5236,1.8735,-1.8001,5.4188,-8.5766
190.914995732,0.0017,0.0565,1.1371,-0.5236,1.8714,-1.801,5.4085,-8.6183
190.919995732,0.0013,0.056,1.1429,-0.5236,1.869,-1.8013,5.3979,-8.6597
190.924995732,0.001,0.0553,1.1489,-0.5236,1.8664,-1.8008,5.3869,-8.7008
190.929995732,0.0009,0.0545,1.1555,-0.5236,1.8635,-1.7996,5.3753,-8.7416
190.934995732,0.0009,0.0536,1.1623,-0.5236,1.8605,-1.7976,5.3633,-8.7821
190.939995732,0.0008,0.053,1.169,-0.5236,1.8573,-1.7967,5.3508,-8.8197
190.944995732,0.0008,0.0525,1.1761,-0.5236,1.8537,-1.7968,5.3379,-8.8549
190.949995731,0.0008,0.0521,1.1832,-0.5236,1.85,-1.7969,5.3246,-8.8887
190.954995731,0.0008,0.0516,1.1902,-0.5236,1.8462,-1.797,5.311,-8.9211
190.959995731,0.0008,0.0512,1.1969,-0.5236,1.8423,-1.797,5.2974,-8.9523
190.964995731,0.0007,0.0508,1.2039,-0.5236,1.8381,-1.7971,5.2835,-8.9821
190.969995731,0.0007,0.0503,1.2108,-0.5236,1.8337,-1.7972,5.2694,-9.0105
190.974995731,0.0007,0.0499,1.2176,-0.5236,1.8293,-1.7973,5.2552,-9.0376
190.979995731,0.0007,0.0495,1.2244,-0.5236,1.8245,-1.7974,5.2408,-9.0634
190.984995731,0.0006,0.049,1.2311,-0.5236,1.8197,-1.7974,5.2263,-9.0878
190.989995731,0.0006,0.0486,1.2375,-0.5236,1.8149,-1.7975,5.2118,-9.1108
190.99499573,0.0006,0.0482,1.2434,-0.5236,1.8101,-1.7976,5.1976,-9.1325
190.99999573,0.0005,0.0478,1.249,-0.5236,1.8056,-1.7977,5.1837,-9.1529
191.00499573,0.0005,0.0475,1.2541,-0.5236,1.8012,-1.7977,5.1703,-9.172
191.00999573,0.0004,0.0471,1.2587,-0.5236,1.7971,-1.7978,5.1574,-9.1897
191.01499573,0.0003,0.0467,1.263,-0.5236,1.7932,-1.7979,5.1451,-9.206
191.01999573,0.0002,0.0464,1.2668,-0.5236,1.7895,-1.7979,5.1335,-9.221
191.02499573,0.0002,0.046,1.2703,-0.5236,1.7861,-1.798,5.1224,-9.2347
191.02999573,0.0001,0.0457,1.2734,-0.5236,1.783,-1.7981,5.1119,-9.247
191.03499573,0.0,0.0454,1.2762,-0.5236,1.7801,-1.7981,5.102,-9.2579
191.039995729,-0.0001,0.0451,1.2787,-0.5236,1.7775,-1.7982,5.0927,-9.2676
191.044995729,-0.0001,0.0448,1.281,-0.5236,1.7751,-1.7982,5.0839,-9.2759
191.049995729,-0.0002,0.0446,1.283,-0.5236,1.7729,-1.7983,5.0756,-9.2828
191.054995729,-0.0003,0.0444,1.2849,-0.5236,1.7709,-1.7983,5.0678,-9.2884
191.059995729,-0.0003,0.0442,1.2865,-0.5236,1.769,-1.7983,5.0604,-9.2927
191.064995729,-0.0004,0.0441,1.288,-0.5236,1.7674,-1.7984,5.0534,-9.2956
191.069995729,-0.0004,0.0441,1.2893,-0.5236,1.7659,-1.7984,5.0467,-9.2973
191.074995729,-0.0005,0.0441,1.2905,-0.5236,1.7645,-1.7984,5.0404,-9.2977
191.079995729,-0.0005,0.0441,1.2915,-0.5236,1.7633,-1.7984,5.0344,-9.2977
191.084995728,-0.0005,0.0441,1.2925,-0.5236,1.7621,-1.7984,5.0286,-9.2977
191.089995728,-0.0006,0.0441,1.2933,-0.5236,1.7611,-1.7984,5.0231,-9.2977
191.094995728,-0.0006,0.0441,1.2941,-0.5236,1.7602,-1.7984,5.0178,-9.2977
191.099995728,-0.0006,0.0441,1.2948,-0.5236,1.7594,-1.7984,5.0127,-9.2977
191.104995728,-0.0006,0.0441,1.2954,-0.5236,1.7587,-1.7984,5.0079,-9.2977
191.109995728,-0.0006,0.0441,1.2959,-0.5236,1.758,-1.7984,5.0032,-9.2977
191.114995728,-0.0006,0.0441,1.2965,-0.5236,1.7574,-1.7984,4.9988,-9.2977
191.119995728,-0.0006,0.0441,1.2969,-0.5236,1.7568,-1.7984,4.9948,-9.2977
191.124995728,-0.0006,0.0441,1.2974,-0.5236,1.7562,-1.7984,4.991,-9.2977
191.129995727,-0.0006,0.0441,1.2978,-0.5236,1.7557,-1.7984,4.9875,-9.2977
191.134995727,-0.0006,0.0441,1.2982,-0.5236,1.7552,-1.7984,4.9841,-9.2977
191.139995727,-0.0006,0.0441,1.2986,-0.5236,1.7548,-1.7984,4.981,-9.2977
191.144995727,-0.0006,0.0441,1.2989,-0.5236,1.7544,-1.7984,4.9781,-9.2977
191.149995727,-0.0006,0.0441,1.2992,-0.5236,1.754,-1.7984,4.9754,-9.2977
191.154995727,-0.0006,0.0441,1.2995,-0.5236,1.7536,-1.7984,4.9728,-9.2977
191.159995727,-0.0006,0.0441,1.2998,-0.5236,1.7532,-1.7984,4.9704,-9.2977
191.164995727,-0.0006,0.0441,1.3001,-0.5236,1.7529,-1.7984,4.9681,-9.2977
191.169995727,-0.0006,0.0441,1.3003,-0.5236,1.7526,-1.7984,4.9659,-9.2977
191.174995726,-0.0006,0.0441,1.3005,-0.5236,1.7524,-1.7984,4.9647,-9.2977
191.179995726,-0.0006,0.0441,1.3006,-0.5236,1.7522,-1.7984,4.9636,-9.2977
191.184995726,-0.0006,0.0441,1.3007,-0.5236,1.7521,-1.7984,4.9628,-9.2977
191.189995726,-0.0006,0.0441,1.3007,-0.5236,1.752,-1.7984,4.9623,-9.2977
191.194995726,-0.0006,0.0441,1.3008,-0.5236,1.752,-1.7984,4.962,-9.2977
191.199995726,-0.0006,0.0441,1.3008,-0.5236,1.752,-1.7984,4.9619,-9.2977
191.204995726,-0.0006,0.0441,1.3008,-0.5236,1.752,-1.7984,4.962,-9.2977
191.209995726,-0.0006,0.0441,1.3007,-0.5236,1.7521,-1.7984,4.9624,-9.2977
191.214995726,-0.0006,0.0441,1.3006,-0.5236,1.7522,-1.7984,4.9631,-9.2977
191.219995725,-0.0006,0.0441,1.3005,-0.5236,1.7523,-1.7984,4.964,-9.2977
191.224995725,-0.0006,0.0441,1.3004,-0.5236,1.7525,-1.7984,4.9651,-9.2977
191.229995725,-0.0006,0.0441,1.3003,-0.5236,1.7527,-1.7984,4.9664,-9.2977
191.234995725,-0.0006,0.0441,1.3001,-0.5236,1.7529,-1.7984,4.968,-9.2977
191.239995725,-0.0006,0.0441,1.2999,-0.5236,1.7532,-1.7984,4.9699,-9.2977
191.244995725,-0.0006,0.0441,1.2996,-0.5236,1.7535,-1.7984,4.9719,-9.2977
191.249995725,-0.0006,0.0441,1.2993,-0.5236,1.7538,-1.7984,4.9743,-9.2977
191.254995725,-0.0006,0.0441,1.299,-0.5236,1.7542,-1.7984,4.9768,-9.2977
191.259995725,-0.0006,0.0441,1.2987,-0.5236,1.7546,-1.7984,4.9796,-9.2977
191.264995724,-0.0006,0.0441,1.2984,-0.5236,1.755,-1.7984,4.9827,-9.2977
191.269995724,-0.0006,0.0441,1.298,-0.5236,1.7555,-1.7984,4.9859,-9.2977
191.274995724,-0.0006,0.0441,1.2976,-0.5236,1.756,-1.7984,4.9895,-9.2977
191.279995724,-0.0006,0.0441,1.2971,-0.5236,1.7566,-1.7984,4.9932,-9.2977
191.284995724,-0.0006,0.0441,1.2966,-0.5236,1.7571,-1.7984,4.9972,-9.2977
191.289995724,-0.0006,0.0441,1.2961,-0.5236,1.7577,-1.7984,5.0015,-9.2977
191.294995724,-0.0006,0.0441,1.2956,-0.5236,1.7584,-1.7984,5.006,-9.2977
191.299995724,-0.0006,0.0441,1.295,-0.5236,1.7591,-1.7984,5.0107,-9.2977
191.304995724,-0.0006,0.0441,1.2944,-0.5236,1.7598,-1.7984,5.0157,-9.2977
191.309995723,-0.0006,0.0441,1.2938,-0.5236,1.7605,-1.7984,5.0209,-9.2977
191.314995723,-0.0006,0.0441,1.2932,-0.5236,1.7613,-1.7984,5.0264,-9.2977
191.319995723,-0.0006,0.0441,1.2925,-0.5236,1.7621,-1.7984,5.0321,-9.2977
191.324995723,-0.0006,0.0441,1.2918,-0.5236,1.763,-1.7984,5.0381,-9.2977
191.329995723,-0.0006,0.0441,1.291,-0.5236,1.7639,-1.7984,5.0443,-9.2977
191.334995723,-0.0006,0.0441,1.2902,-0.5236,1.7648,-1.7984,5.0508,-9.2977
191.339995723,-0.0006,0.0441,1.2894,-0.5236,1.7657,-1.7984,5.0575,-9.2977
191.344995723,-0.0006,0.0441,1.2885,-0.5236,1.7667,-1.7984,5.0644,-9.2977
191.349995722,-0.0006,0.0441,1.2877,-0.5236,1.7677,-1.7984,5.0717,-9.2977
191.354995722,-0.0006,0.0441,1.2867,-0.5236,1.7687,-1.7984,5.0791,-9.2977
191.359995722,-0.0006,0.0441,1.2858,-0.5236,1.7698,-1.7984,5.0869,-9.2977
191.364995722,-0.0006,0.0441,1.2848,-0.5236,1.7709,-1.7984,5.0948,-9.2977
191.369995722,-0.0006,0.0441,1.2838,-0.5236,1.772,-1.7984,5.1031,-9.2977
191.374995722,-0.0006,0.0441,1.2827,-0.5236,1.7732,-1.7984,5.1115,-9.2977
191.379995722,-0.0006,0.0441,1.2816,-0.5236,1.7744,-1.7984,5.1203,-9.2977
191.384995722,-0.0006,0.0441,1.2804,-0.5236,1.7756,-1.7984,5.1293,-9.2977
191.389995722,-0.0006,0.0441,1.2793,-0.5236,1.7769,-1.7984,5.1385,-9.2977
191.394995721,-0.0006,0.0441,1.278,-0.5236,1.7781,-1.7984,5.1481,-9.2977
191.399995721,-0.0006,0.0441,1.2768,-0.5236,1.7794,-1.7984,5.1578,-9.2977
191.404995721,-0.0006,0.0441,1.2755,-0.5236,1.7808,-1.7984,5.1679,-9.2977
191.409995721,-0.0006,0.0441,1.2742,-0.5236,1.7821,-1.7984,5.1782,-9.2977
191.414995721,-0.0006,0.0441,1.2728,-0.5236,1.7835,-1.7984,5.1887,-9.2977
191.419995721,-0.0006,0.0441,1.2714,-0.5236,1.785,-1.7984,5.1996,-9.2977
191.424995721,-0.0006,0.0441,1.2699,-0.5236,1.7864,-1.7984,5.2107,-9.2977
191.429995721,-0.0006,0.0441,1.2684,-0.5236,1.7879,-1.7984,5.222,-9.2977
191.434995721,-0.0006,0.0441,1.2668,-0.5236,1.7894,-1.7984,5.2337,-9.2977
191.43999572,-0.0006,0.0441,1.2652,-0.5236,1.7909,-1.7984,5.2456,-9.2977
191.44499572,-0.0006,0.0441,1.2636,-0.5236,1.7925,-1.7984,5.2578,-9.2977
191.44999572,-0.0006,0.0441,1.2619,-0.5236,1.794,-1.7984,5.2702,-9.2977
191.45499572,-0.0006,0.0441,1.2602,-0.5236,1.7956,-1.7984,5.2829,-9.2977
191.45999572,-0.0006,0.0441,1.2584,-0.5236,1.7972,-1.7984,5.2959,-9.2977
191.46499572,-0.0006,0.0441,1.2565,-0.5236,1.7989,-1.7984,5.3092,-9.2977
191.46999572,-0.0006,0.0441,1.2547,-0.5236,1.8005,-1.7984,5.3228,-9.2977
191.47499572,-0.0006,0.0441,1.2527,-0.5236,1.8022,-1.7984,5.3366,-9.2977
191.47999572,-0.0006,0.0441,1.2507,-0.5236,1.8039,-1.7984,5.3507,-9.2977
191.484995719,-0.0006,0.0441,1.2487,-0.5236,1.8057,-1.7984,5.3651,-9.2977
191.489995719,-0.0006,0.0441,1.2466,-0.5236,1.8074,-1.7984,5.3798,-9.2977
191.494995719,-0.0006,0.0441,1.2444,-0.5236,1.8092,-1.7984,5.3948,-9.2977
191.499995719,-0.0006,0.0441,1.2422,-0.5236,1.811,-1.7984,5.41,-9.2977
191.504995719,-0.0006,0.0441,1.24,-0.5236,1.8128,-1.7984,5.4256,-9.2977
191.509995719,-0.0006,0.0441,1.2376,-0.5236,1.8146,-1.7984,5.4414,-9.2977
191.514995719,-0.0006,0.0441,1.2352,-0.5236,1.8164,-1.7984,5.4575,-9.2977
191.519995719,-0.0006,0.0441,1.2328,-0.5236,1.8183,-1.7984,5.474,-9.2977
191.524995719,-0.0006,0.0441,1.2303,-0.5236,1.8201,-1.7984,5.4907,-9.2977
191.529995718,-0.0006,0.0441,1.2277,-0.5236,1.822,-1.7984,5.5077,-9.2977
191.534995718,-0.0006,0.0441,1.2251,-0.5236,1.8239,-1.7984,5.525,-9.2977
191.539995718,-0.0006,0.0441,1.2224,-0.5236,1.8258,-1.7984,5.5426,-9.2977
191.544995718,-0.0006,0.0441,1.2196,-0.5236,1.8277,-1.7984,5.5605,-9.2977
191.549995718,-0.0006,0.0441,1.2168,-0.5236,1.8296,-1.7984,5.5787,-9.2977
191.554995718,-0.0006,0.0441,1.2139,-0.5236,1.8315,-1.7984,5.5972,-9.2977
191.559995718,-0.0006,0.0441,1.2109,-0.5236,1.8335,-1.7984,5.6161,-9.2977
191.564995718,-0.0006,0.0441,1.2079,-0.5236,1.8354,-1.7984,5.6352,-9.2977
191.569995718,-0.0006,0.0441,1.2048,-0.5236,1.8374,-1.7984,5.6546,-9.2977
191.574995717,-0.0006,0.0441,1.2016,-0.5236,1.8393,-1.7984,5.6744,-9.2977
